a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,target
0.103187,-0.471575,0.425869,0.042689,1.65243,5.034062,0.369983,5.0,N
-0.398279,-0.460922,0.361527,0.100043,0.331978,1.960289,0.751456,8.0,P
-0.126555,0.487392,0.380864,-0.229037,1.573103,2.84287,0.834322,5.0,P
-0.48422,0.167323,0.285656,0.008048,0.889853,1.522957,0.890381,6.0,P
0.189515,-0.425074,0.482168,0.074654,3.667336,0.412101,0.406325,7.0,P
0.406873,0.22719,0.137112,-0.308989,0.856476,0.7258,0.897021,8.0,P
-0.294294,0.324875,0.403278,-0.278043,0.306629,1.06689,0.513473,7.0,P
0.439546,-0.089984,-0.286606,0.199112,3.900647,3.805708,0.550396,7.0,N
0.2152,-0.25612,0.07878,-0.380302,5.353782,1.352043,0.647675,5.0,N
-0.344919,-0.294545,-0.033528,0.364552,0.360653,2.896603,0.780142,7.0,P
-0.271605,-0.093492,0.451085,-0.009137,5.47741,3.31417,0.75761,8.0,N
-0.295977,0.297564,0.470408,0.203264,1.008369,5.659589,0.228257,6.0,N
-0.416246,-0.410307,-0.329356,-0.383167,2.848783,2.168638,0.640079,8.0,P
0.28821,-0.301822,-0.498335,0.34029,0.124121,24.032975,0.502473,6.0,N
-0.112127,0.072046,-0.144795,-0.326843,0.058028,0.404329,0.353056,8.0,P
0.27996,0.39575,-0.069994,0.480077,10.783183,2.070451,0.830232,7.0,N
-0.016898,0.269789,0.129435,0.23593,0.080934,2.053964,0.76381,5.0,P
0.385851,0.416681,-0.343381,0.446991,3.534262,1.234654,0.854068,6.0,P
-0.004289,0.371369,0.38065,0.066356,4.200981,1.395582,0.235242,7.0,P
0.199303,-0.282787,0.243618,-0.176959,1.576402,1.483737,0.796675,8.0,P
0.161752,-0.237428,0.466885,0.224701,2.063231,1.684463,0.472631,8.0,P
-0.380447,0.375298,-0.266837,0.046834,12.749319,0.974621,0.479325,8.0,N
0.34427,0.398541,-0.334792,-0.345952,5.070458,2.737116,0.332866,7.0,N
0.448686,0.373415,-0.452694,0.233341,5.848366,0.043672,0.217173,7.0,N
0.101256,-0.222599,-0.222043,-0.076394,0.143726,1.865139,0.631747,6.0,P
0.029419,0.344695,0.034231,0.169855,1.165902,7.297103,0.821315,5.0,N
0.125727,0.212422,0.257141,-0.073721,5.407952,0.697318,0.188409,8.0,P
-0.120357,-0.034017,-0.003777,-0.112638,2.449669,7.711095,0.616241,8.0,N
-0.112248,-0.34344,-0.087593,-0.191263,3.752156,0.537517,0.205555,7.0,P
0.346663,-0.456363,-0.081481,-0.079331,14.384222,1.312145,0.837663,7.0,N
0.463154,0.119711,0.496899,-0.359262,10.098138,1.775803,0.755391,5.0,N
-0.02214,0.037269,-0.377195,0.175107,3.066592,5.13132,0.466132,8.0,N
-0.458493,-0.382217,-0.028926,0.348772,2.580912,1.176537,0.626057,8.0,P
-0.133024,0.438268,0.028547,-0.125455,0.358073,0.827242,0.482757,6.0,P
0.116498,-0.455086,-0.095969,0.477407,1.179349,1.103058,0.683699,8.0,P
0.371725,-0.127273,-0.094323,-0.342174,3.033781,5.224934,0.574829,6.0,N
-0.215086,-0.268107,-0.49987,-0.106554,2.491498,0.317389,0.558401,7.0,P
0.152007,0.188887,0.043456,-0.275723,1.217982,2.573641,0.933898,7.0,P
0.234076,0.140507,0.244801,0.04261,1.305735,2.198213,0.594778,6.0,P
-0.315067,0.185298,0.047537,0.267175,11.266578,5.877898,0.74451,8.0,N
-0.025037,0.333486,0.044812,0.263361,2.633623,3.015358,0.855645,5.0,P
-0.170501,0.122071,0.434522,0.385121,4.748442,1.810226,0.859615,6.0,P
-0.130331,0.075926,-0.015872,0.263204,9.045161,3.58372,0.519671,5.0,N
0.465262,0.268069,0.076732,-0.470808,2.914565,0.33912,0.773775,8.0,P
-0.012877,-0.01284,0.340821,-0.162723,3.09691,6.790793,0.949607,8.0,N
-0.333494,0.208587,-0.32631,-0.011279,1.482236,0.327037,0.688146,6.0,P
-0.457022,0.148571,0.430171,0.406339,0.369909,1.292879,0.063003,5.0,P
0.498151,0.377831,0.007725,-0.379316,2.587959,1.920469,0.616088,6.0,P
-0.324739,0.021028,0.373015,-0.362183,2.512572,0.227229,0.54172,5.0,P
0.142213,0.042727,0.233024,0.447067,1.149379,5.086266,0.264684,5.0,N
-0.067366,0.036311,-0.486749,-0.068224,4.503517,5.297852,0.904896,6.0,N
0.270949,-0.303817,0.438,-0.074894,1.640396,3.051752,0.81826,5.0,P
-0.457844,0.372419,-0.030402,0.323253,1.78466,0.056928,0.886551,8.0,P
-0.293549,-0.314304,0.498685,0.164257,2.373113,5.270488,0.677037,7.0,N
0.440542,-0.398117,-0.492632,-0.185017,0.766985,2.752123,0.905357,6.0,P
-0.160032,0.480604,-0.211605,0.412377,0.0356,1.331033,0.707629,8.0,P
-0.365779,-0.251716,-0.058884,0.245629,2.44089,2.04428,0.284753,8.0,P
0.098595,0.484459,0.369674,0.013103,0.840203,1.027108,0.580024,7.0,P
0.489518,0.083776,0.016851,-0.079684,1.580246,3.451692,0.879704,7.0,P
-0.160749,0.063935,0.220921,0.364721,9.705104,0.207629,0.325515,5.0,N
0.399065,-0.273789,0.351917,0.339522,2.28317,1.466819,0.412019,6.0,P
-0.197174,0.200289,-0.027011,0.469787,1.657148,3.173981,0.743413,5.0,P
-0.150739,-0.444713,0.208051,-0.347437,5.426085,3.18899,0.430088,7.0,N
0.255751,0.072904,0.171869,-0.001581,1.370614,1.909699,0.466282,7.0,P
0.122598,0.133857,0.267795,-0.27762,2.601208,6.652454,0.642427,7.0,N
-0.422753,-0.108236,0.341985,-0.191161,1.180738,2.076776,0.235571,5.0,P
-0.384923,-0.482293,0.215137,-0.431087,1.367584,2.968221,0.761728,6.0,P
-0.285247,-0.354565,0.188775,0.317144,2.396972,2.630959,0.840614,8.0,P
0.404414,-0.184301,0.484016,-0.050652,2.621332,2.488439,0.780207,5.0,P
-0.270837,-0.103002,-0.226155,0.137933,1.734133,4.652532,0.742446,7.0,N
-0.205209,0.065337,-0.390037,-0.067685,5.620316,0.519439,0.710536,8.0,P
0.16806,0.027303,-0.132586,0.308612,1.611248,0.562678,0.890916,7.0,P
-0.092565,-0.055522,-0.294543,-0.314349,0.811756,1.787255,0.786957,6.0,P
-0.481496,-0.130011,-0.374475,-0.448907,1.878863,11.354227,0.617524,6.0,N
-0.498963,-0.252602,0.110117,0.488672,0.500967,1.044072,0.683159,7.0,P
-0.390521,0.130042,0.128734,0.364868,1.920808,0.055912,0.722187,8.0,P
0.143257,-0.327377,-0.258103,-0.073853,4.705755,0.120247,0.534579,7.0,P
0.428486,-0.287164,0.210401,0.439659,1.098176,2.114961,0.307552,7.0,P
0.004336,-0.119819,0.17808,0.253482,1.763668,2.057541,0.616136,6.0,P
0.3487,0.435726,-0.0049,-0.425873,0.989493,7.917037,0.133705,6.0,N
-0.18114,-0.452096,0.303435,-0.178904,3.398283,1.366437,0.686139,6.0,P
-0.447612,0.083896,-0.45722,0.214775,4.333354,2.768382,0.528956,5.0,N
0.125693,-0.289921,0.096451,0.180939,7.18944,0.418317,0.915872,8.0,N
-0.104287,0.24338,0.117711,0.219709,2.342666,0.355856,0.565456,8.0,P
-0.02286,-0.017155,-0.44255,-0.041816,1.429408,1.689654,0.66951,8.0,P
0.095669,-0.186166,-0.321042,-0.289802,2.282066,0.190718,0.558623,7.0,P
-0.0238,-0.425988,0.338774,-0.121583,2.224138,0.107708,0.539902,6.0,P
-0.013981,-0.446314,0.181585,-0.376847,0.08275,0.955022,0.250274,7.0,P
-0.116786,0.462474,-0.243396,0.278333,3.716703,1.476074,0.669944,5.0,P
0.220642,-0.076079,-0.370138,-0.28678,0.614914,1.191965,0.249394,6.0,P
-0.024121,0.433586,-0.256216,0.188335,5.8851,0.283507,0.528321,6.0,P
0.337823,0.337309,0.364524,-0.351014,2.489549,10.566822,0.531986,7.0,N
-0.363252,0.104407,-0.216825,-0.004382,6.240684,0.254505,0.625066,8.0,P
0.023063,-0.255575,0.228672,0.040785,6.930822,2.1761,0.124296,6.0,N
0.319205,0.000779,-0.318569,0.065694,1.504267,0.041491,0.460551,6.0,P
0.406685,0.14936,-0.440262,-0.060162,1.032003,0.529568,0.458241,7.0,P
-0.311071,-0.485251,0.107347,-0.341546,2.403318,1.303896,0.691404,5.0,P
0.361848,-0.27873,-0.294618,-0.110111,1.331453,1.206827,0.758096,8.0,P
-0.233403,0.345886,-0.243808,0.178907,0.96648,0.210146,0.493612,8.0,P
0.237065,-0.325634,0.00368,0.040987,0.43065,2.106248,0.57985,7.0,P
0.219489,-0.224158,0.270328,0.346637,9.505093,2.078393,0.737026,5.0,N
-0.117874,0.190922,-0.038042,-0.373182,3.091414,0.016201,0.405111,5.0,P
-0.480453,-0.01531,-0.128117,-0.342092,0.073829,0.476453,0.323867,5.0,P
0.118919,0.17208,0.049712,-0.098378,9.739237,0.926449,0.38445,6.0,N
-0.311387,-0.233916,-0.14656,0.039912,0.496349,8.848515,0.178168,6.0,N
0.238778,0.082451,0.200621,0.010344,1.480799,4.906079,0.481495,6.0,N
-0.077739,0.282555,0.206996,-0.028232,3.251302,8.236541,0.624528,7.0,N
0.262565,0.269797,0.380572,-0.321255,8.127049,1.679404,0.682056,5.0,N
-0.025225,0.395031,0.24954,0.035265,1.469769,3.72529,0.581357,8.0,P
0.02805,0.436738,-0.340561,0.287336,0.800956,1.968646,0.661763,5.0,P
0.217596,0.022776,-0.45585,0.431018,1.219591,0.451207,0.377134,6.0,P
-0.258226,-0.473779,-0.323703,0.210327,0.324524,0.576621,0.673069,5.0,P
0.434987,0.081959,-0.196978,0.173699,2.892973,1.409037,0.439118,6.0,P
0.313754,-0.007907,-0.249302,0.39009,4.65831,4.036516,0.800564,7.0,N
0.071046,-0.07313,0.114277,-0.023215,5.659564,1.77532,0.964886,5.0,P
-0.15591,-0.244382,0.456746,0.172127,2.624959,1.757032,0.267776,5.0,P
0.073885,0.005382,0.370088,-0.440888,1.548975,6.314683,0.823254,5.0,N
-0.290109,0.427898,0.31929,0.015038,1.311416,1.115562,0.88794,5.0,P
-0.291527,-0.46309,-0.471942,-0.069697,2.696463,14.827977,0.720377,8.0,N
-0.232397,0.069331,-0.371234,0.21736,0.781992,2.328178,0.752811,5.0,P
-0.443116,-0.282189,-0.20262,0.45152,0.841318,0.139353,0.770082,5.0,P
-0.088925,-0.167483,-0.249818,0.188824,1.846559,0.176166,0.456201,5.0,P
-0.030561,-0.064789,0.11002,-0.084114,0.790984,0.237253,0.900474,7.0,P
-0.21536,0.191181,-0.420187,0.122804,4.731893,3.495727,0.657619,8.0,N
-0.493283,0.305676,0.323165,-0.155917,4.022128,2.275204,0.304531,5.0,N
0.384224,0.057985,0.12706,-0.431888,0.295185,2.205495,0.461857,6.0,P
-0.157005,-0.060281,-0.114914,-0.245074,0.074634,12.281917,0.585392,7.0,N
-0.329642,0.450548,0.470174,0.008256,5.215492,0.930191,0.629859,5.0,P
0.261741,-0.42611,-0.008031,0.04559,1.376562,2.697417,0.224807,7.0,P
0.181556,-0.008911,0.09999,-0.460911,0.873217,1.635373,0.662914,6.0,P
-0.089043,-0.383946,0.198812,0.431164,3.81157,7.932239,0.340645,6.0,N
-0.446707,-0.249247,0.192273,-0.299878,1.150811,2.519429,0.707873,7.0,P
0.268214,-0.001087,-0.389842,-0.298128,3.857724,2.461218,0.405464,5.0,N
0.140951,0.157229,0.231182,-0.382413,2.579656,1.311349,0.710585,5.0,P
-0.401574,0.070898,0.007583,0.159436,0.351118,0.95126,0.674357,7.0,P
-0.050405,-0.271235,0.212523,0.312917,8.603592,0.330759,0.809953,5.0,N
0.143874,-0.232037,0.326004,0.149669,6.793069,2.339303,0.880523,7.0,N
0.441141,-0.100487,-0.417219,-0.484007,2.227708,4.455842,0.846925,8.0,N
0.272092,0.344802,-0.191378,0.466545,0.08758,3.868272,0.654683,6.0,P
-0.109843,-0.434834,-0.451418,0.047802,0.552378,2.69025,0.384945,8.0,P
-0.353169,0.237844,0.322124,-0.48498,4.155681,2.253939,0.476178,7.0,N
0.411534,0.002254,-0.453663,-0.112537,0.253464,0.252739,0.248694,6.0,P
-0.309987,0.047081,-0.068135,-0.129629,9.173909,0.599043,0.397316,7.0,N
-0.349229,0.451645,0.192803,-0.322296,3.425184,4.328706,0.698558,7.0,P
-0.385715,0.1399,0.008293,0.058535,0.710464,0.89314,0.301073,5.0,P
0.32005,0.390433,0.201554,-0.04887,2.892427,10.318496,0.608506,7.0,N
0.312204,-0.389619,0.329874,0.246429,0.458451,7.131684,0.441565,5.0,N
-0.443597,-0.084361,-0.317231,0.130019,0.77529,1.966414,0.809949,7.0,P
-0.172999,-0.264956,-0.19707,0.40398,1.144882,3.023801,0.584827,5.0,P
-0.338814,-0.187149,0.200437,0.355658,1.098574,11.152098,0.475713,8.0,N
0.379039,-0.029815,0.017754,0.320056,0.048764,1.267862,0.426223,5.0,P
0.469399,-0.149532,-0.192094,-0.287055,0.307891,3.519241,0.863171,6.0,P
0.404294,0.199175,-0.224287,-0.284861,1.028687,1.877092,0.754745,5.0,P
0.183888,-0.232714,-0.494506,-0.128013,2.41199,0.655607,0.737023,6.0,P
-0.221181,-0.356029,0.096629,-0.052288,2.324304,0.167368,0.350987,8.0,P
-0.406998,-0.099554,0.161569,-0.062379,0.868227,1.783193,0.586334,5.0,P
0.484543,-0.248916,-0.498664,-0.218757,1.032842,3.483624,0.702618,6.0,N
0.371305,-0.32149,-0.410113,-0.280137,0.031703,0.991641,0.521696,8.0,P
-0.286976,-0.167598,0.486764,0.355298,0.15309,0.230098,0.889696,6.0,P
-0.294526,0.34138,-0.35843,0.443629,0.208514,8.49515,0.936815,6.0,N
-0.454291,-0.278053,0.413788,-0.396943,2.004485,4.727124,0.717757,6.0,N
0.490866,0.428462,0.088841,-0.201295,1.009835,0.009116,0.657559,8.0,P
-0.180616,0.306765,-0.370206,0.126618,2.829939,2.482992,0.633481,5.0,P
-0.148941,0.373511,-0.372263,0.014832,17.959954,0.46706,0.421446,6.0,N
0.4926,-0.465945,-0.06238,-0.31061,14.444688,0.496309,0.499463,6.0,N
-0.121005,0.363955,-0.095739,0.094212,0.756536,0.360597,0.816386,8.0,P
0.205893,0.435882,0.113438,0.026484,2.26428,2.327824,0.671567,8.0,P
-0.485157,0.182877,0.067312,-0.080106,2.441397,0.010872,0.75964,6.0,P
0.404001,-0.097842,-0.142455,-0.202922,0.470872,3.676281,0.862053,8.0,P
-0.241377,0.461848,0.064718,0.039212,1.580034,1.90613,0.423764,6.0,P
-0.058197,-0.028556,-0.315974,0.318091,1.302542,2.039392,0.297241,6.0,P
0.07033,0.333328,-0.000444,0.416718,1.107007,4.262093,0.90975,6.0,P
-0.384709,-0.12804,-0.006982,0.220914,4.588321,2.04139,0.812294,5.0,P
0.086242,0.298438,-0.009788,0.356477,10.281805,2.039259,0.339619,5.0,N
0.110088,0.495666,-0.237974,-0.411631,2.769691,0.31086,0.543344,6.0,P
-0.342053,0.391637,0.431122,0.141217,3.297127,4.081284,0.67502,5.0,N
-0.401009,0.127551,-0.346096,0.048621,2.733609,4.824062,0.326642,6.0,N
0.223801,0.021185,-0.136669,-0.371494,1.427809,0.318788,0.519472,5.0,P
-0.055621,-0.187535,-0.240605,0.018524,2.851059,3.036428,0.692568,6.0,N
0.091424,0.085882,0.311914,0.058928,9.069057,0.804105,0.482442,5.0,N
-0.180219,-0.116952,-0.497656,0.369529,0.374564,5.519523,0.680779,7.0,N
-0.017052,0.089665,-0.261732,0.379923,0.641045,2.186357,0.23631,7.0,P
-0.020146,-0.468872,0.10843,0.292261,5.27317,1.996791,0.455125,8.0,P
0.084742,-0.246762,-0.44335,-0.282292,1.494343,3.459676,0.793095,8.0,P
0.445946,0.433969,0.018365,0.155482,0.214849,4.914556,0.767038,8.0,P
0.155695,-0.284211,-0.04794,0.208451,2.245419,4.664143,0.631706,7.0,N
0.268069,-0.282072,0.435724,0.288449,1.783862,4.175769,0.662205,8.0,P
0.41255,0.337202,-0.297738,0.18387,2.501043,5.420795,0.603692,8.0,N
0.146079,0.16977,0.438256,-0.413885,0.278825,0.788952,0.552828,6.0,P
-0.42782,0.165666,-0.488107,-0.439148,1.264031,2.135558,0.475083,8.0,P
0.379478,0.082586,-0.488617,-0.281481,3.45199,0.61659,0.65407,7.0,P
-0.282027,-0.114458,-0.350634,0.05629,3.072226,1.620819,0.657177,7.0,P
-0.253039,-0.229397,0.091304,0.12396,3.29712,2.138009,0.825488,8.0,P
-0.373955,-0.135606,0.126268,-0.193295,11.979308,2.41534,0.523688,8.0,N
0.2897,0.182583,-0.359751,-0.070301,2.745869,7.808137,0.703068,8.0,N
0.115961,0.418265,0.298719,0.370182,2.736983,8.516285,0.744553,7.0,N
-0.284037,-0.263372,-0.156621,-0.396116,12.82417,0.810454,0.744692,7.0,N
0.012838,-0.265986,0.45215,-0.279508,1.044471,1.132105,0.284608,6.0,P
0.228701,-0.479529,-0.408428,0.44162,7.717541,1.082757,0.688843,5.0,N
0.275905,-0.077978,-0.376276,-0.139375,1.564307,6.817806,0.845169,7.0,N
-0.192359,0.048424,-0.180752,0.392662,1.677657,5.205759,0.400677,6.0,N
-0.443177,-0.162685,0.221697,-0.341125,4.04534,4.584872,0.868059,7.0,N
-0.474798,0.236617,0.189216,0.317901,1.795713,7.171652,0.730106,6.0,N
-0.187156,-0.057531,0.145555,0.43653,1.230368,3.779946,0.691199,6.0,P
0.380808,0.043662,0.150029,-0.417374,1.181597,3.868608,0.639911,6.0,P
-0.248949,0.187377,0.384597,0.115795,0.198315,4.808215,0.808384,7.0,P
0.304026,-0.09399,-0.284998,0.267015,1.815925,1.345238,0.606926,6.0,P
-0.468498,-0.258747,-0.177204,-0.392867,2.034706,1.555094,0.28567,5.0,P
0.238386,0.42313,0.031209,0.445613,0.544578,1.109807,0.723325,8.0,P
0.397117,0.413012,0.099921,-0.476363,1.860614,4.52415,0.837771,7.0,P
0.331334,-0.31789,0.065396,0.29918,1.115831,0.729944,0.80875,8.0,P
0.229565,-0.458583,-0.351747,0.081036,5.048213,3.427709,0.505798,7.0,N
0.088999,-0.36642,0.286136,0.369324,1.000678,0.138087,0.833006,8.0,P
0.422215,0.252667,-0.024588,-0.293242,1.945475,1.646123,0.453097,8.0,P
-0.496568,0.241199,0.03011,0.397077,1.017463,1.849558,0.44043,7.0,P
0.093492,-0.160212,-0.144348,0.150217,0.462785,2.077678,0.626124,5.0,P
-0.132289,0.212868,-0.454353,-0.375227,4.196412,0.109852,0.280572,8.0,P
-0.228148,0.335141,-0.18485,-0.307914,3.18072,0.239757,0.809836,6.0,P
0.236531,0.091635,0.159339,-0.03718,0.360815,8.350329,0.773706,7.0,N
0.243341,-0.066615,-0.06916,-0.361456,1.072685,8.456153,0.609904,6.0,N
0.059707,0.279647,-0.030045,0.387545,0.506936,2.288452,0.877508,5.0,P
-0.294885,0.293089,-0.161725,-0.138131,8.558682,2.711139,0.835895,5.0,N
-0.31299,0.368761,-0.441495,-0.455536,0.017307,0.284174,0.612935,5.0,P
0.151573,0.407575,-0.231557,0.439146,4.704538,4.166299,0.55023,7.0,N
-0.279934,0.070263,-0.188257,0.205746,0.279672,2.38703,0.749882,5.0,P
-0.319727,0.204362,0.498248,-0.41885,1.29652,0.217345,0.559116,5.0,P
-0.437253,0.173936,0.191538,0.489026,1.103195,0.507826,0.86472,6.0,P
-0.131932,-0.227563,0.15027,0.268549,7.239695,1.937799,0.759692,6.0,N
-0.291931,0.466853,-0.285317,-0.053557,0.356553,0.970473,0.720854,8.0,P
0.425398,-0.408108,0.239906,-0.071033,1.125864,1.637064,0.431971,7.0,P
0.37445,-0.297445,-0.471831,-0.378983,5.534816,1.629677,0.746971,7.0,N
-0.286215,0.234855,-0.167996,0.094382,0.856725,0.746018,0.27217,6.0,P
0.253953,-0.385589,-0.427462,0.378678,0.294852,8.645722,0.342269,6.0,N
0.271662,0.198266,0.33724,0.34681,1.396993,1.491143,0.743274,7.0,P
0.282387,-0.496218,0.02795,-0.393507,1.685366,0.773257,0.611728,8.0,P
-0.476437,-0.369258,0.027125,-0.284918,1.65782,2.018731,0.663954,8.0,P
0.088914,-0.101094,-0.126634,0.298241,1.643002,1.523741,0.731799,6.0,P
0.045322,-0.19876,-0.237456,0.124251,0.363237,4.198224,0.367704,6.0,N
-0.094771,0.31561,-0.44679,0.163377,1.118594,2.123164,0.513336,7.0,P
0.136687,-0.412618,-0.430481,0.323422,5.982749,1.50802,0.643184,6.0,N
-0.114166,0.190947,0.423329,0.397773,2.13701,3.040668,0.740303,8.0,P
-0.287102,-0.280372,-0.344112,-0.027086,3.222272,5.738872,0.685232,7.0,N
-0.382584,-0.309903,0.305711,-0.395028,13.591963,0.887713,0.16132,8.0,N
0.414074,0.231481,0.028681,0.393593,1.245232,1.991549,0.450237,7.0,P
0.174168,0.095884,-0.176221,0.079374,1.981709,4.215728,0.911232,8.0,P
-0.47384,0.155146,-0.040352,0.014426,9.91364,1.798888,0.823783,6.0,N
-0.434592,0.190639,0.187681,-0.252938,8.73123,3.48503,0.614548,6.0,N
-0.277378,-0.397447,-0.389592,-0.063514,2.421652,3.504091,0.173409,8.0,N
0.305485,-0.044858,0.399144,0.056856,0.374646,0.689705,0.63453,7.0,P
0.371928,0.45493,-0.127356,-0.305938,0.781615,10.974692,0.501961,8.0,N
-0.484484,0.067612,0.279756,0.350531,2.116304,5.357161,0.637645,8.0,N
-0.051008,0.2976,0.427438,-0.439509,5.966023,1.188031,0.851899,5.0,P
-0.110571,0.251446,-0.449557,-0.33369,5.988715,3.470927,0.657427,5.0,N
-0.317319,-0.163297,-0.349367,-0.025488,3.707264,10.36091,0.597856,6.0,N
0.23978,-0.429593,0.211413,0.386954,0.61093,2.546288,0.769038,5.0,P
0.279758,0.44595,0.306587,-0.228795,1.496481,1.223478,0.668824,8.0,P
0.466832,0.472083,-0.204054,-0.06568,1.212019,3.53931,0.263298,5.0,N
0.46944,0.408614,0.254092,-0.034519,0.468255,0.608857,0.647656,5.0,P
0.437551,-0.435809,0.414417,-0.258892,0.519221,9.300829,0.85112,5.0,N
-0.089777,-0.322895,-0.493268,0.373751,13.776354,15.253797,0.618637,7.0,N
0.247249,-0.241458,0.087469,0.446753,1.18594,0.987054,0.470753,7.0,P
-0.447107,-0.079235,-0.071856,-0.434755,5.597526,2.943426,0.624135,7.0,N
0.355606,-0.485564,-0.415662,0.383785,0.569682,5.166208,0.266784,5.0,N
0.25745,-0.153228,-0.458995,-0.024164,2.533735,6.775758,0.815214,7.0,N
-0.157957,-0.344176,0.250868,0.390391,2.287953,0.2291,0.753048,7.0,P
0.25315,0.232927,0.457914,-0.037568,3.00252,6.38424,0.713364,7.0,N
0.309003,-0.385585,0.027147,-0.043875,0.549378,6.053078,0.61985,5.0,N
-0.42303,-0.429947,0.318454,-0.309617,0.899115,5.94171,0.703383,5.0,N
0.258816,-0.185018,-0.404742,0.202795,0.395099,2.125202,0.925237,8.0,P
-0.402144,-0.205031,-0.487653,-0.068575,1.204181,3.692889,0.527164,7.0,P
0.37879,-0.224788,-0.203157,-0.322532,4.991563,2.566627,0.425142,7.0,N
-0.470813,-0.31094,0.430095,0.090836,2.168878,4.804476,0.362801,6.0,N
-0.072833,-0.14071,-0.476033,-0.120438,3.160699,0.683446,0.554207,5.0,P
0.345506,-0.288958,0.39979,-0.3675,4.697054,8.697951,0.711512,7.0,N
-0.18884,-0.486355,-0.4112,-0.298584,5.336192,2.900341,0.653513,7.0,N
0.433259,0.419355,0.093016,-0.430213,3.636804,2.205994,0.646552,6.0,P
-0.274317,-0.182233,0.32585,0.057,4.19349,1.975051,0.810069,6.0,P
-0.177642,0.487256,-0.479218,0.492535,2.554414,6.07029,0.63357,5.0,N
-0.13993,-0.222189,-0.025327,0.050985,1.223758,19.078402,0.886573,8.0,N
0.17085,0.437851,-0.414849,-0.411433,2.077839,4.585891,0.561202,5.0,N
0.171791,-0.10513,0.002338,0.243034,0.532012,3.97886,0.809346,7.0,P
0.311123,-0.412158,0.307385,0.262788,0.243589,0.404095,0.637749,8.0,P
-0.098611,-0.052342,0.020308,0.41514,5.181951,1.966134,0.225267,7.0,N
-0.220451,0.232972,0.110263,-0.100108,1.204087,1.799756,0.696441,5.0,P
0.093008,0.367538,0.128507,0.432946,1.825154,3.751566,0.205629,6.0,N
-0.099566,0.377318,-0.007773,-0.074681,5.805376,0.793868,0.466449,5.0,P
0.048869,0.008811,-0.40654,0.337957,3.423066,3.070843,0.168131,8.0,N
0.210857,0.215049,0.421586,0.476496,4.669943,5.340685,0.649238,5.0,N
0.345204,-0.289384,-0.360942,0.260961,8.017484,2.723613,0.515483,7.0,N
0.104713,0.402369,0.196328,0.186245,0.825853,3.128148,0.096012,8.0,P
0.198955,-0.439485,-0.168481,0.284825,2.029535,4.669205,0.514028,6.0,N
-0.389719,0.178102,-0.208404,-0.307306,1.623236,4.551478,0.41159,7.0,N
0.2599,0.01424,-0.21111,0.448438,3.806715,5.777094,0.759073,6.0,N
-0.032636,0.09437,-0.024774,0.131649,0.773264,2.265077,0.868054,6.0,P
-0.069136,0.449205,-0.473746,-0.045408,2.035005,0.456963,0.74255,5.0,P
0.015792,-0.07828,0.126631,0.117191,0.53213,3.919219,0.062543,7.0,P
0.409598,-0.472344,-0.131375,0.474667,0.366334,1.521318,0.760283,6.0,P
0.293092,0.160268,0.160073,-0.155554,2.650803,6.416678,0.660452,7.0,N
-0.374315,-0.146048,0.42651,0.211329,2.28859,9.684682,0.737266,7.0,N
-0.262327,0.085724,0.376846,-0.27464,3.200448,0.943248,0.782109,5.0,P
0.010039,0.079073,0.076821,-0.379066,2.308676,1.243404,0.67702,8.0,P
0.236174,-0.403657,0.284269,-0.331279,1.210373,11.233506,0.758119,7.0,N
-0.285523,-0.494572,0.048548,-0.402742,9.355551,8.061132,0.192887,6.0,N
0.40579,0.32399,-0.404095,-0.472949,2.328723,0.201641,0.498202,7.0,P
0.430558,-0.33612,0.099803,0.168067,1.983555,14.278881,0.798664,5.0,N
-0.345623,-0.320565,-0.103359,-0.130116,3.395374,15.627463,0.931697,8.0,N
-0.401133,-0.431173,0.080585,0.458239,2.112949,0.455434,0.79146,8.0,P
0.271713,-0.426799,-0.189904,0.009426,5.014805,0.43831,0.637457,8.0,P
0.200143,-0.0829,-0.045071,0.453382,7.960253,1.236664,0.566792,5.0,N
-0.455531,0.436765,0.480865,-0.45538,4.101575,1.133103,0.899432,6.0,P
0.15231,-0.438753,0.101945,0.296396,1.111399,0.321552,0.278968,5.0,P
0.112595,0.140428,-0.343794,0.045373,0.746612,1.644387,0.297041,5.0,P
-0.494276,-0.013091,0.369976,0.233115,2.560963,3.534568,0.538589,6.0,P
-0.375734,0.28971,-0.038224,0.074955,1.169289,0.267782,0.418905,7.0,P
0.428284,0.218464,-0.468328,-0.323887,6.497591,2.176783,0.41946,6.0,N
0.122681,-0.35807,0.344104,0.062388,0.491961,1.875086,0.395802,7.0,P
