Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
22.2,98.7,13.2,35.8,24.0,12.6,1.54,3.8,471.0,Poor
42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611.0,Poor
23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521.0,Good
32.0,95.2,28.6,41.8,38.3,23.0,2.11,6.4,435.0,Poor
30.5,76.2,9.3,19.7,32.2,6.5,1.97,6.6,424.0,Moderate
33.9,74.7,3.5,15.2,31.0,10.9,1.41,7.2,678.0,Moderate
39.0,96.8,66.6,99.7,45.6,15.2,2.2,5.5,613.0,Hazardous
37.6,87.7,13.4,32.0,30.3,13.1,2.41,7.9,825.0,Poor
33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598.0,Moderate
33.2,62.2,6.3,15.7,19.0,1.1,1.14,11.3,546.0,Good
43.5,71.9,25.1,44.1,38.4,18.8,1.8,6.2,569.0,Poor
56.5,113.5,74.6,93.9,36.9,22.2,2.2,3.6,690.0,Hazardous
21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722.0,Poor
43.6,89.8,21.3,35.6,49.9,19.8,2.72,7.0,614.0,Hazardous
32.7,82.0,64.9,78.4,30.5,-1.9,1.93,3.4,766.0,Poor
31.7,59.3,6.9,16.7,29.4,7.0,1.37,11.9,323.0,Moderate
29.7,61.8,1.6,5.1,15.1,5.9,0.99,11.7,336.0,Good
23.6,69.5,2.6,7.0,19.5,6.3,1.12,14.7,512.0,Good
25.6,72.6,7.9,10.6,16.8,7.8,0.9,16.8,376.0,Good
30.2,74.5,18.3,25.0,23.3,4.2,0.87,12.0,499.0,Good
26.0,78.8,27.6,42.3,30.9,6.3,1.79,7.7,584.0,Moderate
34.4,90.0,4.9,16.4,14.6,12.6,1.71,6.8,488.0,Poor
34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624.0,Moderate
28.9,74.7,8.0,19.1,28.9,1.5,1.56,8.5,541.0,Moderate
40.9,93.8,3.4,26.7,44.6,10.2,1.75,3.7,759.0,Poor
29.1,79.2,3.8,12.6,29.2,-0.5,1.7,6.0,436.0,Moderate
39.2,70.1,27.4,40.3,41.0,11.1,1.91,3.6,511.0,Poor
29.1,68.1,0.7,5.2,23.4,3.9,0.84,12.6,353.0,Good
42.0,92.6,10.8,29.5,47.4,35.7,2.21,5.5,770.0,Hazardous
33.3,54.3,21.3,33.9,23.6,2.9,1.35,5.2,585.0,Moderate
27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723.0,Poor
29.5,53.9,37.4,50.4,24.1,5.2,1.47,5.1,679.0,Moderate
31.8,68.3,29.4,39.1,23.0,5.8,1.76,6.2,463.0,Moderate
23.4,69.5,5.8,12.1,19.5,7.8,1.02,12.6,412.0,Good
27.3,42.1,0.8,9.0,26.0,9.1,1.11,10.9,201.0,Good
28.8,79.7,8.8,20.2,23.1,6.5,1.48,7.5,350.0,Moderate
44.9,66.4,10.6,34.3,38.5,19.3,2.53,3.0,575.0,Hazardous
33.0,93.1,68.7,92.0,30.2,27.9,3.01,5.3,400.0,Poor
43.0,64.7,12.3,21.3,29.6,6.6,1.72,7.1,619.0,Moderate
26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671.0,Poor
37.5,93.5,38.5,45.1,32.7,14.6,1.74,4.0,454.0,Poor
22.9,71.8,2.8,10.5,21.4,3.0,1.04,11.6,520.0,Good
33.0,51.4,15.6,27.7,30.0,10.2,1.08,6.7,644.0,Moderate
30.3,68.3,18.8,29.0,23.9,11.2,1.47,9.6,456.0,Moderate
24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350.0,Good
21.0,48.4,2.0,7.4,13.3,6.4,1.12,10.1,237.0,Good
23.7,66.3,9.6,17.0,16.6,8.0,1.07,11.3,516.0,Good
20.0,71.0,15.6,21.0,20.0,6.0,0.89,14.4,575.0,Good
29.3,77.9,37.0,47.7,29.1,15.4,2.14,3.5,691.0,Poor
31.5,50.3,4.3,14.8,20.3,12.9,1.61,9.0,677.0,Moderate
33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433.0,Moderate
27.8,43.3,19.8,24.5,12.0,4.3,0.96,12.7,404.0,Good
30.1,95.4,2.8,10.3,21.4,13.3,1.32,5.1,333.0,Moderate
44.2,95.3,1.7,26.7,33.5,24.5,2.43,4.1,581.0,Hazardous
20.7,73.0,5.6,14.0,12.1,5.9,0.9,13.9,425.0,Good
26.6,62.2,0.2,5.9,16.5,2.8,0.88,11.0,444.0,Good
42.2,63.3,15.2,38.9,23.5,24.1,2.27,13.2,467.0,Poor
27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577.0,Good
41.7,76.5,3.2,19.6,49.5,24.5,1.92,8.2,698.0,Hazardous
30.1,74.1,28.6,43.6,25.6,24.2,2.19,4.7,450.0,Poor
30.6,72.7,5.2,8.5,26.0,12.3,1.1,6.1,493.0,Moderate
20.3,66.0,3.3,10.1,23.4,5.0,0.81,10.8,291.0,Good
23.2,67.2,8.0,14.3,25.1,14.3,1.57,5.4,456.0,Moderate
31.9,78.1,16.7,30.3,29.4,9.0,1.76,5.3,671.0,Moderate
35.4,55.6,72.1,81.2,33.4,12.6,1.71,5.0,296.0,Moderate
32.6,61.2,66.7,75.0,20.2,7.4,1.86,6.3,639.0,Moderate
28.4,76.8,22.0,33.3,20.4,10.9,1.46,5.8,552.0,Moderate
37.3,63.1,59.5,69.4,25.2,12.7,1.48,8.3,431.0,Moderate
35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627.0,Moderate
44.4,73.7,48.6,59.1,43.7,23.9,3.15,6.3,841.0,Hazardous
31.5,73.6,55.0,68.7,22.3,12.5,1.35,6.2,417.0,Moderate
23.3,50.4,6.4,13.1,26.7,3.8,1.13,12.3,237.0,Good
23.8,48.8,19.9,25.8,26.2,5.6,0.83,10.4,403.0,Good
27.8,79.0,72.5,89.7,30.3,6.2,1.81,5.2,432.0,Moderate
47.0,95.9,4.5,19.7,40.4,8.7,2.69,3.2,739.0,Hazardous
34.4,95.1,5.1,17.4,20.9,10.0,2.06,3.7,689.0,Poor
23.6,49.1,17.4,24.3,25.4,2.0,0.91,12.3,433.0,Good
31.5,105.1,4.6,9.8,32.5,21.3,1.9,6.2,786.0,Poor
26.8,54.4,2.0,8.9,22.9,1.5,0.96,19.2,588.0,Good
41.2,86.9,26.7,40.8,39.5,-0.2,1.62,5.6,783.0,Poor
25.9,68.0,6.0,9.8,26.5,7.9,1.15,10.8,575.0,Good
38.1,84.3,5.4,4.6,35.0,28.2,2.68,5.1,455.0,Hazardous
31.7,88.3,13.1,26.0,33.2,18.5,2.09,4.5,722.0,Poor
43.5,91.7,43.6,71.4,30.7,18.7,2.92,4.7,873.0,Hazardous
30.5,87.9,28.4,38.1,29.2,15.2,1.76,5.0,496.0,Moderate
21.8,55.6,11.2,20.6,13.5,6.4,1.05,10.8,577.0,Good
24.1,45.5,31.0,35.5,18.3,4.0,0.91,10.4,396.0,Good
28.4,83.9,28.4,32.2,33.5,9.0,1.74,6.0,425.0,Moderate
26.6,42.9,6.1,9.5,25.0,4.6,1.02,10.7,221.0,Good
19.2,73.8,4.1,7.2,14.3,4.0,1.1,10.7,448.0,Good
42.9,58.5,35.8,48.5,33.7,23.2,2.0,5.7,455.0,Poor
26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246.0,Good
24.0,67.8,1.3,7.0,15.6,3.0,0.98,12.1,415.0,Good
40.0,70.3,47.8,56.7,32.4,25.1,1.71,5.5,348.0,Poor
23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200.0,Good
22.6,46.8,20.5,22.9,28.3,8.7,1.03,10.9,518.0,Good
37.6,94.5,17.5,42.8,37.0,19.1,2.13,3.0,602.0,Hazardous
35.3,66.8,25.8,35.6,43.0,14.6,1.96,4.8,666.0,Poor
32.8,82.7,4.4,11.3,27.7,11.4,1.58,5.2,322.0,Moderate
34.7,69.9,29.7,43.7,29.5,11.6,1.6,6.9,398.0,Moderate
31.1,59.7,29.0,47.1,24.9,10.2,2.17,4.4,822.0,Poor
39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441.0,Moderate
41.2,78.8,30.7,32.2,42.1,19.0,2.53,5.0,635.0,Poor
35.0,72.3,38.4,47.6,28.4,5.5,1.24,7.6,640.0,Moderate
26.9,72.7,7.5,24.3,23.9,15.1,1.67,5.2,454.0,Moderate
21.8,78.4,17.0,20.6,21.2,3.3,0.92,10.2,203.0,Good
34.6,81.4,21.9,32.1,29.6,1.9,1.19,6.9,512.0,Moderate
21.1,80.4,3.7,9.6,17.6,4.5,1.0,11.3,333.0,Good
23.7,62.5,3.6,8.4,20.1,2.5,0.94,10.3,314.0,Good
23.8,73.7,14.0,16.6,14.5,2.3,1.17,10.2,606.0,Good
35.1,80.8,47.6,59.2,27.1,12.9,1.49,6.4,611.0,Moderate
39.8,88.8,39.5,50.1,18.8,6.9,1.38,6.0,418.0,Moderate
22.1,58.9,4.9,11.3,21.9,4.2,1.03,10.3,324.0,Good
21.9,65.2,0.5,2.0,15.4,4.4,0.81,12.7,216.0,Good
27.1,66.8,11.1,15.6,16.1,5.7,0.98,11.1,346.0,Good
30.9,90.8,15.0,29.6,29.0,8.3,1.38,10.3,640.0,Moderate
25.7,50.4,2.5,14.9,33.6,10.5,1.44,7.7,600.0,Moderate
23.6,54.1,41.9,48.4,23.5,5.3,1.02,11.2,398.0,Good
41.4,86.0,25.7,35.8,39.6,4.8,1.99,6.1,449.0,Poor
18.9,44.5,0.2,2.7,14.5,1.5,0.92,11.5,590.0,Good
31.2,62.3,29.1,39.3,22.0,10.1,1.51,5.2,571.0,Moderate
22.6,60.0,7.4,12.9,18.8,3.9,0.89,17.1,256.0,Good
40.6,76.8,39.2,60.7,33.0,18.6,1.85,3.4,686.0,Poor
43.7,84.2,14.9,21.4,34.1,23.9,2.01,4.5,615.0,Poor
30.2,96.8,47.1,76.3,34.5,18.7,2.86,5.8,582.0,Hazardous
26.3,63.5,5.1,10.9,14.6,6.4,1.13,15.9,593.0,Good
22.9,67.6,4.0,9.7,24.3,5.6,0.9,13.6,422.0,Good
29.0,46.0,20.3,26.8,18.9,5.7,0.72,10.6,505.0,Good
37.5,92.0,29.0,38.5,33.0,25.2,1.86,8.1,339.0,Poor
27.9,45.8,1.7,4.8,16.1,2.4,0.95,11.8,486.0,Good
24.0,39.1,5.1,14.0,14.8,2.0,1.02,10.1,242.0,Good
40.5,100.2,65.0,81.4,39.1,17.1,1.6,5.9,553.0,Poor
26.3,64.3,73.4,81.3,11.9,3.4,0.87,10.2,390.0,Good
23.5,75.8,3.8,7.7,21.1,6.9,0.82,16.9,258.0,Good
43.9,80.9,4.6,15.6,37.6,21.9,2.05,5.4,387.0,Poor
33.3,73.0,7.0,23.0,24.2,6.6,1.83,9.1,734.0,Moderate
22.9,51.6,3.3,7.0,12.3,5.8,0.88,12.0,349.0,Good
34.2,61.2,8.9,19.0,24.6,12.6,1.41,5.1,553.0,Moderate
52.4,102.6,204.0,221.6,44.4,12.9,3.16,3.9,588.0,Hazardous
29.1,93.2,8.0,19.3,35.6,25.8,1.72,4.2,473.0,Poor
25.0,69.5,4.2,9.0,28.8,5.6,1.19,10.1,232.0,Good
35.1,95.2,39.8,74.7,43.3,30.7,2.55,5.2,610.0,Hazardous
31.6,82.6,34.2,38.6,20.8,7.6,1.83,10.4,477.0,Moderate
29.9,48.1,36.2,41.4,24.8,3.3,0.91,10.9,554.0,Good
26.0,69.7,13.1,17.6,18.0,2.6,1.03,11.5,245.0,Good
41.6,91.4,13.0,27.3,44.6,8.7,3.35,5.2,844.0,Hazardous
36.0,87.5,1.1,21.3,43.5,1.8,2.63,4.0,514.0,Hazardous
21.8,47.6,24.3,32.4,21.5,7.5,0.96,10.8,428.0,Good
29.3,52.3,22.6,31.6,25.6,7.0,1.68,6.5,508.0,Moderate
40.5,87.4,46.9,66.7,39.0,9.2,1.83,3.3,680.0,Poor
37.0,61.2,44.2,56.1,21.1,5.7,1.76,9.8,465.0,Poor
25.8,58.8,0.3,10.3,25.0,9.9,1.62,9.9,622.0,Moderate
26.3,86.9,4.5,22.1,37.1,11.0,2.22,5.1,556.0,Poor
50.7,104.9,2.4,9.5,41.7,21.5,2.34,4.3,861.0,Hazardous
22.4,42.1,1.2,9.4,25.6,8.5,0.84,11.9,485.0,Good
28.8,54.3,17.3,23.2,21.2,6.8,1.1,13.0,213.0,Good
33.9,76.5,3.5,8.3,21.9,10.8,1.4,5.1,345.0,Moderate
21.6,76.5,17.5,21.6,22.2,10.5,1.03,11.3,461.0,Good
28.4,82.6,2.0,14.6,27.4,3.7,1.37,5.9,339.0,Moderate
26.6,44.8,1.8,8.3,23.1,3.6,1.09,15.9,398.0,Good
26.8,60.7,28.9,33.8,26.2,3.6,0.93,11.9,411.0,Good
41.2,93.0,24.2,44.3,33.9,12.6,2.09,5.3,732.0,Poor
31.2,64.1,28.1,36.6,22.8,13.4,1.64,6.9,634.0,Moderate
25.7,58.7,15.9,19.2,21.9,6.3,1.03,10.3,301.0,Good
29.0,80.6,0.4,23.9,30.8,9.5,2.69,3.4,656.0,Hazardous
30.2,72.3,3.4,14.2,28.2,8.5,1.84,6.9,422.0,Moderate
39.7,59.7,51.4,60.1,23.1,16.7,1.94,3.9,484.0,Poor
27.9,59.2,35.9,44.9,26.1,16.4,1.31,8.3,650.0,Moderate
28.4,57.0,5.6,11.4,23.9,4.4,0.96,11.3,370.0,Good
27.3,81.7,0.4,4.0,26.1,3.9,1.07,11.3,520.0,Good
35.0,80.4,6.7,30.2,48.4,14.5,1.96,5.2,747.0,Poor
23.0,45.5,11.1,17.6,26.9,3.5,1.17,14.5,410.0,Good
27.3,77.9,20.9,33.3,32.8,9.9,1.3,7.5,580.0,Moderate
27.0,78.6,1.8,6.3,19.4,5.1,1.0,13.0,202.0,Good
36.3,99.2,13.1,34.1,34.7,21.0,2.26,4.5,742.0,Poor
36.6,83.6,7.4,19.4,18.4,14.7,1.48,9.1,707.0,Poor
36.3,59.6,30.8,35.6,41.4,10.7,1.95,3.7,617.0,Poor
29.2,58.3,18.1,21.8,16.9,5.3,0.98,16.0,219.0,Good
28.5,62.2,84.5,102.4,24.8,0.8,1.41,5.1,287.0,Moderate
26.1,49.9,0.0,5.9,18.7,9.7,0.82,10.4,556.0,Good
24.4,71.5,12.0,19.0,20.3,3.0,0.91,13.0,473.0,Good
27.1,69.3,2.0,7.7,16.0,5.0,1.07,11.1,501.0,Good
22.5,68.2,2.7,11.3,20.6,6.1,0.95,10.8,530.0,Good
20.9,42.4,19.6,24.7,18.2,7.0,0.83,11.9,316.0,Good
31.5,70.3,19.9,38.8,21.8,6.3,1.95,6.3,707.0,Poor
35.5,91.0,13.1,17.2,20.7,15.1,1.99,5.4,597.0,Poor
27.8,72.7,9.9,16.5,16.8,7.2,1.13,11.6,589.0,Good
34.4,71.7,44.0,54.6,30.6,25.9,2.41,3.4,595.0,Poor
25.7,58.1,7.8,11.9,21.4,3.4,1.06,21.5,589.0,Good
29.4,49.7,41.2,51.6,26.5,10.4,1.47,6.9,622.0,Moderate
30.3,78.9,5.2,8.6,12.5,6.6,0.78,11.0,403.0,Good
22.0,44.1,7.5,11.5,20.0,6.4,1.03,13.3,458.0,Good
27.4,51.0,7.0,16.8,26.9,4.6,1.55,11.6,436.0,Moderate
34.9,76.9,7.5,25.2,31.4,14.4,1.43,5.0,342.0,Moderate
26.3,58.2,10.2,24.6,23.1,9.0,1.5,6.0,345.0,Moderate
35.2,72.0,3.6,11.4,29.4,10.2,1.39,6.5,737.0,Moderate
57.2,80.2,47.4,56.9,43.2,24.8,2.26,3.0,876.0,Hazardous
24.4,76.8,10.1,21.3,29.1,18.0,2.17,6.8,464.0,Poor
29.0,57.3,6.1,9.2,17.7,4.7,0.89,10.2,600.0,Good
34.7,68.8,35.1,59.4,22.7,10.3,2.33,2.6,816.0,Hazardous
22.7,64.4,14.2,22.5,21.5,8.1,1.06,12.2,389.0,Good
31.4,69.8,20.4,32.0,16.3,9.7,1.49,8.0,643.0,Moderate
38.8,65.2,3.4,14.3,33.0,15.2,1.76,3.9,526.0,Poor
29.5,60.8,9.6,25.0,28.5,5.9,1.58,12.1,386.0,Moderate
38.2,63.2,37.1,49.7,32.6,26.1,2.27,7.2,590.0,Poor
41.4,74.5,12.0,37.6,46.8,13.8,3.61,4.3,632.0,Hazardous
24.0,68.8,0.8,8.6,20.9,2.4,1.16,10.5,235.0,Good
49.5,99.9,0.8,26.1,28.8,17.1,1.8,4.8,755.0,Hazardous
25.6,77.7,34.1,39.8,18.2,2.6,1.24,10.4,380.0,Good
22.7,49.7,18.4,27.1,20.4,6.0,0.92,10.5,565.0,Good
34.8,87.9,90.5,108.9,45.4,21.4,2.11,3.4,521.0,Hazardous
29.1,63.6,12.3,21.1,32.0,5.1,1.53,7.4,542.0,Moderate
39.2,57.5,122.3,134.5,41.2,10.1,2.4,3.9,730.0,Poor
31.7,72.4,49.3,57.3,28.1,5.2,1.31,6.6,373.0,Moderate
34.0,60.0,28.4,38.5,26.8,14.4,2.1,3.7,391.0,Poor
19.5,79.5,60.5,85.9,44.0,21.9,2.68,7.5,689.0,Hazardous
35.9,66.6,27.1,49.5,36.3,15.9,1.91,5.3,426.0,Poor
17.4,45.8,26.6,33.0,22.0,7.3,0.97,10.8,451.0,Good
34.5,80.8,10.6,18.6,32.1,18.4,2.37,6.4,763.0,Poor
24.7,56.3,2.0,5.5,13.9,4.1,0.89,12.2,510.0,Good
26.2,79.4,9.7,14.5,26.9,7.5,1.02,10.3,322.0,Good
20.8,62.7,19.4,25.8,19.5,5.8,1.11,10.4,458.0,Good
20.9,74.5,1.0,8.1,10.5,1.5,0.9,10.5,278.0,Good
28.4,63.8,2.8,9.7,17.6,6.2,0.91,16.5,578.0,Good
39.3,59.7,78.3,94.6,42.2,17.3,2.19,3.5,582.0,Poor
35.5,90.9,36.7,48.4,35.8,17.5,2.23,11.8,519.0,Poor
20.5,52.8,7.7,12.0,14.0,7.8,1.1,10.6,320.0,Good
22.1,56.2,6.8,12.7,25.4,4.0,0.93,12.5,389.0,Good
21.2,40.0,2.3,6.1,15.1,6.4,1.04,15.8,481.0,Good
26.1,43.6,2.8,11.0,15.4,8.7,1.08,11.2,574.0,Good
30.4,103.6,17.5,40.4,24.1,-6.2,2.21,7.3,521.0,Poor
25.5,83.5,11.1,26.3,30.5,14.6,2.27,3.7,698.0,Hazardous
29.4,87.6,1.9,27.1,35.4,20.4,2.02,4.6,769.0,Hazardous
22.0,72.9,20.9,25.6,13.4,6.3,1.02,10.9,544.0,Good
28.8,76.7,16.8,23.8,25.5,4.1,1.09,11.7,376.0,Good
26.2,67.3,10.2,19.3,20.8,9.9,1.66,6.4,419.0,Moderate
23.8,70.6,4.7,18.1,31.1,9.3,1.48,5.1,609.0,Moderate
44.0,84.1,39.5,73.0,38.9,12.9,2.48,4.0,530.0,Hazardous
32.8,100.5,21.8,37.5,29.6,6.6,2.94,6.1,774.0,Hazardous
24.2,47.1,27.7,31.7,19.4,4.5,0.94,10.6,493.0,Good
25.1,71.1,7.3,11.3,17.9,4.8,1.0,13.4,283.0,Good
27.3,73.7,13.8,28.4,27.5,16.4,1.4,7.3,293.0,Moderate
34.8,88.5,15.1,26.4,34.0,8.4,1.7,5.5,577.0,Moderate
34.4,77.4,43.8,68.2,45.2,9.8,3.31,2.8,737.0,Hazardous
32.3,52.4,24.4,30.9,27.7,6.5,0.95,10.7,436.0,Good
21.9,48.7,3.6,7.0,25.1,1.1,0.99,11.2,247.0,Good
19.7,39.9,2.0,6.8,28.4,7.6,1.14,10.2,347.0,Good
25.9,70.2,16.7,27.6,26.2,8.6,2.03,6.4,442.0,Moderate
32.2,66.6,8.3,19.7,23.5,13.2,1.08,5.6,382.0,Moderate
34.7,72.0,9.7,33.5,33.9,13.2,2.3,4.4,475.0,Poor
26.7,51.8,1.3,7.9,22.3,5.0,0.97,12.8,296.0,Good
36.8,89.3,9.3,17.3,29.2,14.7,1.62,7.0,422.0,Moderate
26.2,70.8,6.5,12.7,19.0,2.6,1.01,12.2,263.0,Good
36.2,73.7,9.6,32.4,41.4,25.5,1.97,10.0,782.0,Hazardous
28.1,47.9,2.7,6.7,26.0,8.3,1.03,11.1,228.0,Good
24.5,56.2,24.6,29.6,13.5,4.3,0.93,11.5,364.0,Good
25.6,46.5,0.6,8.1,27.8,3.9,1.1,14.2,534.0,Good
34.7,97.6,6.1,19.6,23.1,19.6,2.12,6.4,596.0,Poor
30.5,57.3,8.7,14.8,26.1,4.1,0.87,10.2,521.0,Good
23.5,55.1,6.0,11.8,16.6,6.6,1.04,10.8,421.0,Good
32.3,83.0,10.2,15.1,27.0,12.7,1.45,5.0,454.0,Moderate
29.9,107.5,33.5,52.1,27.7,17.6,2.42,3.4,592.0,Poor
28.0,56.8,5.2,8.9,26.6,8.6,1.04,10.8,593.0,Good
29.0,90.6,24.2,30.3,31.4,9.4,1.38,6.8,303.0,Moderate
39.0,90.6,55.4,67.5,23.6,16.3,2.13,3.8,467.0,Poor
35.1,85.7,19.7,26.3,24.1,9.9,1.45,8.2,483.0,Moderate
23.4,68.0,5.5,10.6,25.5,2.0,1.09,12.0,471.0,Good
34.7,77.0,10.7,26.5,19.8,21.3,2.12,5.2,633.0,Poor
17.0,47.4,10.1,16.5,24.7,2.7,1.02,11.0,555.0,Good
35.0,56.0,23.4,27.1,32.7,11.5,1.62,5.8,452.0,Moderate
25.1,50.6,1.0,4.6,21.6,6.2,1.1,10.1,388.0,Good
28.4,66.1,5.6,9.5,18.9,3.6,0.97,11.8,560.0,Good
26.6,40.2,3.8,5.8,14.9,1.3,0.88,10.1,341.0,Good
25.4,78.6,4.1,6.7,21.3,9.1,1.4,10.1,543.0,Moderate
27.9,56.7,0.7,6.0,14.5,5.9,1.1,12.9,275.0,Good
34.9,86.4,9.2,28.0,36.9,9.0,2.08,7.1,728.0,Poor
42.6,92.1,2.9,12.8,34.5,12.0,2.06,6.8,562.0,Poor
40.6,90.4,67.5,85.6,30.3,16.1,2.32,3.9,485.0,Hazardous
33.8,86.2,0.4,12.2,31.1,3.2,2.06,3.7,618.0,Poor
25.7,70.3,0.7,5.4,14.0,10.0,0.91,11.1,374.0,Good
28.1,78.4,26.9,33.2,21.9,5.0,0.77,11.3,249.0,Good
24.2,41.9,2.4,6.5,17.9,6.8,0.88,10.1,500.0,Good
33.8,81.1,7.3,21.3,38.8,22.0,2.35,6.3,693.0,Poor
23.7,73.3,4.7,19.0,23.0,8.4,1.4,5.5,668.0,Moderate
31.0,78.0,1.5,5.7,20.0,4.7,1.02,11.0,279.0,Good
19.4,62.0,13.7,20.1,15.0,5.5,1.11,13.6,475.0,Good
48.8,74.5,14.0,35.7,39.0,13.8,2.63,6.2,540.0,Hazardous
27.6,66.9,47.1,60.3,32.4,14.0,2.2,3.4,426.0,Poor
24.9,46.1,3.2,10.4,16.9,4.1,0.94,11.9,242.0,Good
42.5,100.6,38.5,52.1,41.3,32.1,2.45,3.0,592.0,Hazardous
25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366.0,Good
24.0,70.5,1.1,4.1,19.1,7.1,1.03,10.3,584.0,Good
27.7,72.6,99.7,102.3,31.2,7.1,1.21,5.2,506.0,Moderate
26.1,48.2,15.7,16.5,17.1,5.3,0.94,11.1,344.0,Good
34.8,54.9,13.2,18.9,20.1,11.0,1.63,5.3,385.0,Moderate
35.1,65.7,26.8,41.9,32.5,21.7,1.92,5.6,571.0,Poor
25.5,68.2,20.4,23.5,13.9,3.2,0.96,10.3,486.0,Good
24.5,44.8,21.1,29.1,23.9,6.7,0.95,17.8,491.0,Good
40.9,78.5,1.7,21.6,39.6,25.9,2.8,3.4,641.0,Hazardous
24.5,78.6,19.2,25.8,13.5,3.1,0.93,11.7,468.0,Good
29.3,73.7,1.5,1.9,13.1,3.5,1.07,10.6,455.0,Good
29.5,69.6,17.5,26.1,12.0,4.8,1.14,13.7,531.0,Good
32.6,63.8,4.6,21.9,20.9,14.5,1.6,7.7,605.0,Moderate
39.4,69.0,7.3,27.6,36.2,4.2,2.19,7.1,428.0,Poor
25.0,59.9,1.0,5.4,22.6,5.0,1.15,18.4,509.0,Good
31.9,93.9,32.7,44.6,38.8,16.7,2.52,3.4,564.0,Poor
28.6,45.2,6.2,11.4,24.0,3.6,0.93,12.5,212.0,Good
34.7,63.4,79.7,92.0,29.9,4.0,1.36,6.1,566.0,Moderate
33.5,79.9,6.8,17.6,33.0,18.3,1.78,6.3,545.0,Moderate
38.1,80.9,20.4,53.0,39.5,26.8,2.27,3.2,613.0,Hazardous
28.4,77.5,39.0,55.4,24.2,7.4,2.06,8.0,707.0,Poor
26.3,62.6,1.1,9.1,15.1,8.7,1.08,12.4,531.0,Good
24.4,77.2,12.4,17.7,17.8,6.2,0.94,14.7,330.0,Good
29.9,57.9,7.3,9.9,22.6,3.8,1.05,10.1,227.0,Good
23.2,61.9,0.9,6.1,26.6,3.9,0.99,11.9,449.0,Good
49.0,93.1,12.4,39.7,37.1,24.6,2.66,3.5,820.0,Hazardous
22.9,80.0,12.1,18.3,23.8,2.5,1.09,12.8,189.0,Good
30.3,88.5,23.4,35.8,19.3,6.5,1.37,6.9,737.0,Moderate
25.8,68.6,18.1,26.0,25.7,5.7,0.81,10.2,351.0,Good
34.7,94.5,12.3,31.9,39.8,20.2,1.58,4.4,424.0,Poor
28.8,75.2,8.8,15.5,25.4,7.3,1.26,8.7,580.0,Moderate
39.5,88.6,48.6,71.0,27.2,21.2,2.43,5.2,693.0,Poor
25.3,61.9,21.7,28.6,11.2,0.2,0.99,13.4,542.0,Good
26.1,51.8,2.7,4.5,18.1,4.9,0.94,10.2,277.0,Good
35.1,81.5,1.7,10.9,29.1,11.0,1.48,11.5,337.0,Moderate
26.0,39.5,0.3,9.2,23.1,8.1,0.96,10.5,243.0,Good
17.8,84.3,7.5,23.0,27.7,7.9,1.35,7.5,315.0,Moderate
45.6,98.3,28.0,43.8,32.1,14.9,2.18,3.2,680.0,Hazardous
33.1,72.7,60.7,73.6,45.6,7.6,1.91,3.8,446.0,Poor
33.9,65.9,11.6,23.8,25.1,11.2,1.13,7.3,427.0,Moderate
25.3,55.4,7.3,13.2,18.5,3.3,0.89,17.1,214.0,Good
23.6,60.7,2.9,6.9,15.8,3.0,1.09,12.4,506.0,Good
35.8,90.0,9.0,27.5,37.6,17.1,2.02,4.6,644.0,Poor
37.1,74.0,3.1,24.9,42.6,10.6,2.08,4.4,406.0,Poor
29.7,77.9,1.4,16.2,37.0,11.2,2.52,5.6,430.0,Poor
17.6,72.9,14.1,14.9,26.3,6.4,0.87,14.8,201.0,Good
20.3,44.4,1.7,11.6,18.2,3.4,1.16,14.3,407.0,Good
29.3,44.4,1.4,5.7,14.4,2.3,0.98,10.1,284.0,Good
36.3,88.7,13.5,25.7,29.9,6.7,2.02,4.8,739.0,Poor
33.0,73.5,14.2,21.9,33.5,3.3,1.55,6.0,582.0,Moderate
26.8,76.2,48.1,54.3,24.5,4.6,1.58,7.5,451.0,Moderate
21.5,59.8,8.6,12.6,20.3,5.5,1.08,10.1,470.0,Good
31.1,52.6,23.6,27.8,26.9,4.3,1.56,6.6,416.0,Moderate
30.1,72.0,14.4,19.7,22.7,10.7,1.46,6.4,372.0,Moderate
37.5,64.7,3.5,18.5,25.1,15.9,1.7,7.2,399.0,Moderate
30.3,49.2,50.9,61.1,28.2,6.6,1.39,8.4,425.0,Moderate
41.4,93.0,30.7,45.3,40.3,12.5,1.63,4.2,600.0,Poor
