credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,target
701.0,Spain,Female,21.0,9.0,0.0,2.0,1.0,1.0,26327.42,No
569.0,France,Male,35.0,10.0,124525.52,1.0,1.0,1.0,193793.78,No
476.0,France,Female,34.0,10.0,0.0,2.0,1.0,0.0,26260.98,No
591.0,France,Female,38.0,2.0,142289.28,1.0,0.0,1.0,119638.85,No
746.0,France,Male,37.0,2.0,0.0,2.0,1.0,0.0,143194.05,No
838.0,France,Female,34.0,8.0,0.0,2.0,1.0,0.0,27472.07,No
816.0,Spain,Male,67.0,6.0,151858.98,1.0,1.0,1.0,72814.31,No
718.0,Spain,Female,49.0,10.0,82321.88,1.0,0.0,1.0,11144.4,No
774.0,Spain,Female,43.0,1.0,110646.54,1.0,0.0,0.0,108804.28,No
590.0,Spain,Female,44.0,3.0,139432.37,1.0,1.0,0.0,62222.81,No
720.0,Germany,Male,46.0,3.0,97042.6,1.0,1.0,1.0,133516.51,Yes
639.0,Germany,Male,38.0,5.0,130170.82,1.0,1.0,1.0,149599.62,No
563.0,Spain,Male,24.0,7.0,0.0,2.0,0.0,0.0,16319.56,No
567.0,Spain,Male,40.0,8.0,28649.64,1.0,1.0,1.0,95140.62,No
621.0,France,Male,35.0,7.0,87619.29,1.0,1.0,0.0,143.34,No
798.0,France,Male,22.0,8.0,0.0,2.0,1.0,0.0,107615.43,No
804.0,Spain,Male,33.0,7.0,76548.6,1.0,0.0,1.0,98453.45,No
631.0,France,Male,51.0,8.0,100654.8,1.0,1.0,0.0,171587.9,No
756.0,Spain,Male,30.0,2.0,145127.85,1.0,0.0,0.0,7554.68,No
736.0,France,Male,43.0,4.0,202443.47,1.0,1.0,0.0,72375.03,No
772.0,Germany,Male,42.0,3.0,75075.31,2.0,1.0,0.0,92888.52,Yes
732.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,161428.25,No
710.0,Spain,Male,35.0,1.0,106518.52,1.0,1.0,1.0,127951.81,No
453.0,Germany,Female,40.0,1.0,111524.49,1.0,1.0,1.0,120373.84,Yes
819.0,France,Male,35.0,1.0,0.0,2.0,0.0,1.0,3385.04,No
584.0,France,Male,38.0,1.0,115341.55,1.0,0.0,1.0,173632.92,No
625.0,France,Female,39.0,5.0,0.0,2.0,1.0,0.0,32615.21,No
558.0,Spain,Male,45.0,4.0,0.0,1.0,1.0,0.0,131807.14,No
680.0,Spain,Female,58.0,8.0,0.0,2.0,1.0,1.0,65708.5,No
744.0,France,Female,38.0,9.0,0.0,2.0,0.0,0.0,20940.76,No
725.0,France,Male,46.0,6.0,0.0,2.0,1.0,0.0,161767.38,No
564.0,Germany,Female,62.0,5.0,114931.35,3.0,0.0,1.0,18260.98,Yes
527.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,44099.75,No
636.0,France,Female,39.0,3.0,118336.14,1.0,1.0,0.0,184691.77,No
684.0,France,Female,27.0,9.0,122550.05,2.0,0.0,1.0,137835.82,No
650.0,France,Male,37.0,9.0,0.0,2.0,1.0,0.0,17974.08,No
698.0,France,Female,51.0,6.0,144237.91,4.0,1.0,0.0,157143.61,Yes
592.0,France,Female,34.0,9.0,0.0,2.0,1.0,1.0,20460.2,No
679.0,France,Male,36.0,1.0,97234.58,1.0,1.0,0.0,188997.08,No
494.0,France,Female,35.0,9.0,112727.06,2.0,1.0,0.0,183752.91,No
717.0,Germany,Female,28.0,9.0,82498.14,2.0,0.0,0.0,40437.67,No
751.0,France,Male,31.0,8.0,0.0,2.0,0.0,0.0,17550.49,No
680.0,Spain,Male,42.0,0.0,0.0,1.0,1.0,0.0,136377.21,No
635.0,Germany,Male,53.0,8.0,117005.55,1.0,0.0,1.0,123646.57,Yes
576.0,France,Female,29.0,5.0,108541.04,1.0,1.0,1.0,126469.09,No
673.0,Spain,Male,43.0,8.0,127132.96,1.0,0.0,1.0,6009.27,Yes
818.0,France,Female,49.0,2.0,0.0,1.0,0.0,1.0,192298.84,Yes
642.0,France,Male,26.0,1.0,138023.79,2.0,0.0,1.0,117060.2,No
666.0,France,Male,30.0,7.0,109805.3,1.0,0.0,1.0,163625.56,No
842.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,123437.05,No
539.0,France,Female,22.0,0.0,100885.93,2.0,1.0,1.0,38772.65,No
600.0,France,Male,46.0,10.0,95502.21,1.0,0.0,0.0,19842.18,No
725.0,France,Female,36.0,1.0,118851.05,1.0,1.0,1.0,102747.02,No
670.0,Spain,Female,20.0,4.0,0.0,2.0,1.0,0.0,119759.24,No
723.0,France,Male,48.0,7.0,0.0,2.0,1.0,1.0,150694.58,No
480.0,France,Male,40.0,6.0,148790.61,1.0,0.0,1.0,79329.7,No
559.0,France,Female,43.0,1.0,0.0,2.0,1.0,1.0,196645.87,No
522.0,France,Female,34.0,3.0,0.0,2.0,1.0,1.0,3894.34,No
724.0,Spain,Male,41.0,5.0,0.0,1.0,0.0,1.0,115753.94,No
600.0,Germany,Male,53.0,7.0,106261.63,1.0,1.0,0.0,93629.66,Yes
602.0,Spain,Male,30.0,9.0,113672.18,2.0,0.0,0.0,102135.92,No
715.0,France,Male,23.0,7.0,139224.92,2.0,1.0,0.0,65057.71,No
516.0,France,Female,47.0,6.0,109387.33,1.0,0.0,0.0,121365.45,No
422.0,France,Male,41.0,6.0,153238.88,1.0,1.0,0.0,11663.09,No
736.0,Spain,Female,26.0,4.0,135889.13,1.0,1.0,1.0,165692.03,No
744.0,France,Female,44.0,3.0,0.0,2.0,1.0,1.0,189016.14,No
717.0,Spain,Male,33.0,1.0,99106.73,1.0,0.0,0.0,194467.23,No
601.0,France,Male,46.0,2.0,99786.07,1.0,1.0,1.0,32683.88,Yes
770.0,Germany,Male,45.0,4.0,110765.68,1.0,1.0,0.0,26163.74,Yes
670.0,France,Female,41.0,10.0,0.0,3.0,1.0,0.0,81602.02,No
671.0,France,Female,31.0,7.0,41299.03,1.0,0.0,1.0,102681.32,No
732.0,France,Female,35.0,3.0,0.0,2.0,1.0,0.0,90876.95,No
714.0,Germany,Male,54.0,4.0,137986.58,2.0,0.0,1.0,51308.54,Yes
729.0,France,Male,67.0,2.0,94203.8,1.0,0.0,1.0,102391.06,No
694.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,40463.03,No
606.0,Germany,Female,32.0,1.0,106301.85,2.0,0.0,1.0,59061.25,No
729.0,France,Female,38.0,7.0,0.0,2.0,0.0,0.0,45779.9,No
652.0,Spain,Male,41.0,8.0,115144.68,1.0,1.0,0.0,188905.43,No
648.0,Germany,Female,51.0,2.0,116574.84,1.0,1.0,0.0,4121.04,Yes
777.0,Germany,Male,35.0,7.0,122917.69,1.0,1.0,1.0,76169.68,No
849.0,France,Female,41.0,9.0,115465.28,1.0,1.0,0.0,103174.5,No
405.0,France,Male,39.0,10.0,0.0,1.0,1.0,0.0,160810.85,Yes
569.0,France,Male,43.0,7.0,0.0,2.0,1.0,0.0,52534.81,No
683.0,France,Female,32.0,9.0,0.0,2.0,1.0,1.0,24991.92,No
468.0,Spain,Male,28.0,3.0,0.0,2.0,1.0,0.0,170661.02,No
554.0,France,Female,43.0,10.0,0.0,2.0,1.0,0.0,149629.13,Yes
540.0,Germany,Male,35.0,7.0,127801.88,1.0,0.0,1.0,84239.46,No
547.0,France,Female,32.0,2.0,0.0,2.0,1.0,0.0,132002.83,No
615.0,Germany,Male,24.0,8.0,108528.07,2.0,0.0,0.0,179488.41,Yes
663.0,Spain,Female,33.0,8.0,96769.04,1.0,1.0,1.0,36864.05,No
643.0,France,Male,30.0,5.0,94443.77,1.0,1.0,1.0,165614.4,No
675.0,Spain,Female,35.0,8.0,155621.08,1.0,0.0,1.0,35177.31,No
701.0,France,Female,43.0,2.0,160416.56,1.0,0.0,1.0,37266.43,No
521.0,Germany,Female,61.0,0.0,125193.96,1.0,1.0,1.0,109356.53,No
569.0,Germany,Male,30.0,6.0,106629.49,1.0,0.0,1.0,44114.88,No
702.0,Spain,Female,35.0,8.0,14262.8,2.0,1.0,0.0,54689.16,No
503.0,Spain,Male,32.0,9.0,100262.88,2.0,1.0,1.0,157921.25,No
821.0,Germany,Male,45.0,0.0,135827.33,2.0,1.0,1.0,131778.58,No
764.0,Spain,Male,38.0,4.0,113607.47,1.0,1.0,0.0,91094.46,No
538.0,France,Female,38.0,8.0,88758.95,2.0,0.0,0.0,28226.15,Yes
800.0,Germany,Male,39.0,4.0,95252.72,1.0,1.0,0.0,13906.34,No
577.0,France,Female,46.0,1.0,0.0,1.0,1.0,1.0,158750.53,No
597.0,Spain,Female,46.0,4.0,0.0,2.0,1.0,0.0,58667.16,Yes
543.0,Germany,Male,41.0,6.0,143350.41,1.0,1.0,1.0,192070.16,Yes
634.0,Germany,Male,37.0,3.0,111432.77,2.0,1.0,1.0,167032.49,No
613.0,France,Female,27.0,5.0,125167.74,1.0,1.0,0.0,199104.52,No
584.0,France,Male,49.0,8.0,172713.44,1.0,1.0,0.0,113860.81,No
590.0,France,Male,40.0,8.0,0.0,2.0,1.0,0.0,62933.03,No
668.0,France,Male,38.0,10.0,86977.96,1.0,0.0,1.0,37094.75,No
680.0,Germany,Male,44.0,0.0,129974.79,2.0,1.0,1.0,33391.38,No
749.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,20306.79,No
465.0,Spain,Female,33.0,6.0,0.0,2.0,1.0,1.0,95500.98,No
688.0,Spain,Female,24.0,3.0,0.0,2.0,1.0,1.0,102195.16,No
549.0,Germany,Male,54.0,5.0,92877.33,1.0,1.0,0.0,2619.64,Yes
850.0,Germany,Female,70.0,1.0,96947.58,3.0,1.0,0.0,62282.99,Yes
815.0,Spain,Female,39.0,6.0,0.0,1.0,1.0,1.0,85167.88,No
727.0,Germany,Male,39.0,5.0,80615.46,2.0,0.0,0.0,180962.32,No
569.0,Germany,Male,35.0,2.0,109196.66,3.0,1.0,0.0,109393.19,Yes
678.0,Spain,Female,49.0,1.0,0.0,2.0,1.0,1.0,102472.9,No
559.0,France,Female,48.0,2.0,0.0,2.0,0.0,1.0,137961.41,No
809.0,France,Male,43.0,2.0,0.0,2.0,1.0,1.0,132908.07,No
667.0,Spain,Male,39.0,7.0,167557.12,1.0,1.0,1.0,41183.02,No
590.0,Spain,Female,34.0,6.0,0.0,2.0,1.0,0.0,171021.44,No
743.0,Spain,Male,45.0,7.0,157332.26,1.0,1.0,0.0,125424.42,No
657.0,Germany,Female,48.0,5.0,143595.87,1.0,0.0,0.0,101314.65,Yes
687.0,Spain,Male,35.0,8.0,100988.39,2.0,1.0,0.0,22247.27,No
807.0,Germany,Female,40.0,1.0,134590.21,1.0,1.0,1.0,46253.65,No
601.0,France,Female,26.0,8.0,78892.23,1.0,1.0,1.0,23703.52,No
773.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,1118.31,No
597.0,France,Male,41.0,4.0,153198.23,1.0,1.0,1.0,92090.36,No
701.0,France,Male,30.0,3.0,156660.72,2.0,1.0,0.0,45742.42,No
537.0,France,Male,39.0,2.0,0.0,2.0,1.0,1.0,137651.6,No
614.0,Spain,Female,36.0,1.0,44054.84,1.0,1.0,1.0,73329.08,No
611.0,Spain,Female,28.0,3.0,96381.68,2.0,1.0,0.0,181419.29,No
755.0,Germany,Female,45.0,7.0,135643.0,1.0,0.0,0.0,143619.52,Yes
705.0,France,Female,48.0,0.0,0.0,2.0,0.0,0.0,149772.61,No
540.0,Germany,Male,37.0,3.0,129965.18,1.0,0.0,0.0,19374.08,No
740.0,France,Female,37.0,9.0,0.0,2.0,1.0,1.0,73225.31,No
638.0,Spain,Female,55.0,2.0,155828.22,1.0,0.0,1.0,108987.25,Yes
676.0,Spain,Female,30.0,5.0,0.0,2.0,0.0,0.0,179066.58,No
680.0,Germany,Female,48.0,8.0,115115.38,1.0,1.0,0.0,139558.6,Yes
685.0,Spain,Male,40.0,7.0,74896.92,1.0,1.0,0.0,198694.2,No
738.0,France,Female,67.0,1.0,130652.52,1.0,0.0,1.0,22762.23,No
777.0,France,Female,58.0,4.0,0.0,1.0,1.0,1.0,62449.07,Yes
683.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,0.0,104786.59,No
574.0,Germany,Male,35.0,5.0,163856.76,1.0,1.0,1.0,15118.2,No
601.0,France,Male,29.0,9.0,0.0,1.0,1.0,1.0,80393.27,No
634.0,France,Female,24.0,2.0,87413.19,1.0,1.0,0.0,63340.65,No
577.0,Germany,Female,43.0,3.0,127940.47,1.0,0.0,0.0,125140.72,Yes
783.0,Spain,Female,59.0,9.0,126224.87,1.0,1.0,1.0,4423.63,No
677.0,France,Female,36.0,7.0,0.0,1.0,1.0,0.0,47318.75,No
850.0,France,Male,36.0,1.0,104077.19,2.0,0.0,1.0,68594.0,No
850.0,Spain,Female,29.0,7.0,0.0,2.0,1.0,0.0,23237.25,No
693.0,France,Male,21.0,1.0,0.0,2.0,1.0,1.0,3494.02,No
718.0,Germany,Male,63.0,7.0,123204.88,1.0,1.0,1.0,100538.8,No
568.0,France,Female,38.0,3.0,132951.92,1.0,0.0,1.0,124486.28,No
580.0,France,Female,23.0,5.0,113923.81,2.0,0.0,0.0,196241.43,No
591.0,France,Female,39.0,4.0,150500.64,1.0,1.0,0.0,14928.8,No
622.0,France,Female,32.0,6.0,169089.38,2.0,1.0,0.0,101057.95,No
591.0,France,Male,40.0,2.0,99886.42,2.0,1.0,1.0,88695.19,No
537.0,Germany,Male,66.0,8.0,103291.25,2.0,1.0,1.0,130664.79,No
633.0,France,Female,37.0,9.0,156091.97,1.0,1.0,0.0,72008.61,No
686.0,Germany,Female,56.0,5.0,111642.08,1.0,1.0,1.0,80553.87,No
714.0,Spain,Male,27.0,3.0,0.0,3.0,1.0,1.0,129130.09,No
710.0,Germany,Male,34.0,9.0,134260.36,2.0,1.0,0.0,147074.67,No
547.0,France,Female,48.0,1.0,179380.74,2.0,0.0,1.0,69263.1,No
634.0,Spain,Male,63.0,10.0,0.0,2.0,1.0,0.0,30772.86,Yes
604.0,France,Female,32.0,7.0,127849.38,1.0,1.0,0.0,15798.7,No
616.0,Spain,Male,30.0,2.0,0.0,2.0,1.0,0.0,199099.51,No
581.0,France,Female,47.0,1.0,122949.14,1.0,0.0,0.0,180251.68,Yes
603.0,France,Male,38.0,8.0,59360.77,1.0,1.0,1.0,191457.06,No
622.0,France,Male,41.0,2.0,127087.06,1.0,1.0,0.0,102402.91,Yes
448.0,Spain,Male,25.0,2.0,0.0,2.0,0.0,0.0,95215.73,No
560.0,Spain,Male,47.0,1.0,0.0,1.0,0.0,0.0,128882.66,Yes
743.0,France,Male,37.0,8.0,69143.91,2.0,0.0,1.0,105780.18,No
705.0,France,Male,30.0,1.0,0.0,1.0,1.0,1.0,181300.32,No
593.0,Germany,Male,74.0,5.0,161434.36,2.0,1.0,1.0,65532.17,No
798.0,France,Female,60.0,6.0,96956.1,1.0,1.0,0.0,31907.44,Yes
520.0,Spain,Male,43.0,7.0,0.0,2.0,1.0,1.0,36202.74,No
564.0,France,Female,36.0,7.0,206329.65,1.0,1.0,1.0,46632.87,Yes
648.0,Spain,Male,32.0,8.0,0.0,1.0,1.0,0.0,133653.38,No
638.0,Spain,Male,35.0,1.0,0.0,2.0,1.0,0.0,165370.66,No
671.0,France,Female,34.0,5.0,164757.56,1.0,1.0,0.0,110748.88,No
540.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,141998.89,No
694.0,France,Male,36.0,3.0,97530.25,1.0,1.0,1.0,117140.41,No
827.0,Spain,Female,35.0,0.0,0.0,2.0,0.0,1.0,184514.01,No
763.0,Spain,Male,37.0,8.0,0.0,2.0,1.0,1.0,933.38,No
580.0,Germany,Female,36.0,6.0,145387.32,2.0,1.0,1.0,169963.2,Yes
549.0,Germany,Female,45.0,3.0,143734.01,2.0,1.0,1.0,96404.38,No
792.0,France,Male,30.0,8.0,0.0,2.0,1.0,0.0,199644.2,No
713.0,France,Female,42.0,3.0,0.0,2.0,0.0,0.0,82565.01,No
600.0,France,Male,29.0,8.0,0.0,2.0,0.0,1.0,34747.43,No
612.0,France,Male,41.0,5.0,0.0,3.0,0.0,0.0,151256.22,No
694.0,France,Male,32.0,0.0,91956.49,1.0,1.0,1.0,59961.81,No
772.0,France,Male,43.0,6.0,0.0,2.0,1.0,1.0,57675.88,No
733.0,France,Female,24.0,3.0,161884.99,1.0,1.0,1.0,9617.24,No
622.0,France,Male,43.0,8.0,0.0,2.0,1.0,0.0,100618.17,No
597.0,Spain,Male,43.0,2.0,85162.26,1.0,0.0,1.0,5104.08,Yes
636.0,France,Female,38.0,1.0,0.0,1.0,1.0,0.0,45015.38,No
705.0,Germany,Female,54.0,3.0,125889.3,3.0,1.0,0.0,96013.5,Yes
416.0,France,Male,32.0,0.0,0.0,2.0,0.0,1.0,878.87,No
481.0,Spain,Female,37.0,8.0,0.0,2.0,1.0,0.0,44215.86,No
565.0,France,Female,38.0,5.0,126645.13,1.0,1.0,1.0,168303.55,No
712.0,France,Male,35.0,7.0,124616.23,1.0,1.0,1.0,69320.97,No
414.0,France,Male,38.0,8.0,0.0,1.0,0.0,1.0,77661.12,Yes
589.0,Spain,Female,45.0,1.0,0.0,1.0,0.0,0.0,125939.22,Yes
597.0,Spain,Male,38.0,6.0,115702.67,2.0,1.0,1.0,25059.05,No
818.0,France,Female,31.0,1.0,186796.37,1.0,0.0,0.0,178252.63,No
716.0,France,Female,38.0,1.0,0.0,2.0,1.0,1.0,99661.46,No
623.0,France,Female,37.0,4.0,140211.88,1.0,1.0,1.0,93832.33,No
763.0,France,Female,23.0,2.0,0.0,2.0,1.0,0.0,153983.99,No
449.0,Spain,Female,33.0,8.0,0.0,2.0,0.0,0.0,156792.89,No
646.0,France,Male,52.0,8.0,59669.43,1.0,0.0,0.0,172495.81,Yes
598.0,Germany,Male,19.0,3.0,150348.37,1.0,1.0,1.0,173784.04,No
721.0,Spain,Female,33.0,4.0,72535.45,1.0,1.0,1.0,103931.49,No
600.0,Germany,Male,57.0,9.0,138456.03,2.0,1.0,1.0,103548.25,No
673.0,Germany,Female,41.0,9.0,98612.1,1.0,1.0,0.0,151349.35,No
613.0,France,Male,40.0,7.0,124339.9,1.0,0.0,0.0,193309.58,No
505.0,Germany,Female,25.0,5.0,114268.85,2.0,1.0,1.0,126728.27,No
794.0,Spain,Male,45.0,8.0,88656.37,2.0,1.0,0.0,116547.31,No
658.0,France,Female,35.0,5.0,126397.66,1.0,0.0,0.0,156361.58,Yes
805.0,Germany,Male,50.0,9.0,130023.38,1.0,1.0,0.0,62989.82,Yes
711.0,France,Male,36.0,9.0,137688.71,1.0,1.0,1.0,46884.1,No
635.0,France,Male,42.0,1.0,146766.72,2.0,0.0,1.0,164357.1,No
598.0,Spain,Male,27.0,8.0,90721.52,2.0,1.0,0.0,109296.18,No
688.0,France,Female,32.0,6.0,123157.95,1.0,1.0,0.0,172531.23,No
721.0,Germany,Female,36.0,3.0,65253.07,2.0,1.0,0.0,28737.78,No
695.0,France,Female,42.0,7.0,121453.63,1.0,0.0,0.0,46374.64,No
613.0,Spain,Male,19.0,5.0,0.0,1.0,1.0,1.0,176903.35,No
628.0,Germany,Female,36.0,3.0,91286.51,1.0,1.0,0.0,63085.94,No
732.0,France,Male,62.0,2.0,0.0,2.0,1.0,1.0,25438.87,No
661.0,Spain,Female,35.0,5.0,128415.45,1.0,1.0,0.0,142626.49,No
588.0,France,Female,27.0,8.0,0.0,1.0,1.0,0.0,20066.38,No
549.0,Spain,Female,24.0,9.0,0.0,2.0,1.0,1.0,14406.41,No
725.0,Spain,Female,36.0,4.0,118520.26,1.0,0.0,0.0,131173.9,Yes
429.0,France,Male,60.0,7.0,0.0,2.0,1.0,1.0,163691.48,No
745.0,France,Female,55.0,9.0,110123.59,1.0,0.0,1.0,51548.14,Yes
626.0,Spain,Male,62.0,3.0,0.0,1.0,1.0,1.0,65010.74,No
557.0,France,Female,27.0,3.0,87739.08,1.0,1.0,1.0,123096.56,No
550.0,Spain,Male,45.0,0.0,0.0,2.0,0.0,1.0,70399.71,No
458.0,Germany,Female,28.0,2.0,171932.26,2.0,1.0,1.0,9578.24,No
850.0,France,Male,40.0,6.0,124788.18,1.0,1.0,0.0,65612.12,No
543.0,Spain,Male,35.0,10.0,59408.63,1.0,1.0,0.0,76773.53,No
687.0,France,Male,38.0,9.0,122570.87,1.0,1.0,1.0,35608.88,No
684.0,Germany,Male,18.0,9.0,90544.0,1.0,0.0,1.0,4777.23,No
850.0,France,Female,71.0,4.0,0.0,2.0,1.0,1.0,107236.87,No
683.0,Germany,Female,43.0,4.0,115888.04,1.0,1.0,1.0,117349.19,Yes
691.0,France,Female,44.0,6.0,134066.1,2.0,1.0,1.0,197572.41,No
602.0,Germany,Female,53.0,5.0,98268.84,1.0,0.0,1.0,45038.29,Yes
609.0,France,Male,25.0,10.0,0.0,1.0,0.0,1.0,109895.16,No
730.0,France,Female,47.0,7.0,0.0,1.0,1.0,0.0,33373.26,Yes
692.0,France,Male,29.0,4.0,0.0,1.0,1.0,0.0,76755.99,Yes
628.0,Germany,Male,39.0,1.0,115341.19,1.0,1.0,1.0,107674.3,Yes
686.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,179093.26,No
632.0,Germany,Male,42.0,4.0,119624.6,2.0,1.0,1.0,195978.86,No
559.0,Spain,Male,24.0,3.0,114739.92,1.0,1.0,0.0,85891.02,Yes
561.0,France,Female,27.0,9.0,135637.0,1.0,1.0,0.0,153080.4,Yes
517.0,France,Male,56.0,9.0,142147.32,1.0,0.0,0.0,39488.04,Yes
569.0,France,Male,41.0,4.0,120243.49,1.0,1.0,0.0,163150.03,Yes
683.0,France,Female,40.0,1.0,0.0,2.0,0.0,0.0,75762.0,No
759.0,France,Female,45.0,8.0,0.0,2.0,1.0,1.0,99251.24,No
426.0,France,Female,34.0,3.0,0.0,2.0,1.0,1.0,61230.83,No
601.0,France,Male,74.0,2.0,0.0,2.0,0.0,1.0,51554.58,No
735.0,France,Female,53.0,8.0,123845.36,2.0,0.0,1.0,170454.93,Yes
667.0,Spain,Female,39.0,2.0,0.0,2.0,1.0,0.0,40721.24,Yes
741.0,France,Male,32.0,5.0,0.0,1.0,1.0,1.0,64839.23,No
511.0,France,Female,30.0,5.0,0.0,2.0,1.0,0.0,143994.86,No
508.0,France,Female,41.0,5.0,0.0,2.0,1.0,1.0,94170.84,No
529.0,France,Female,31.0,7.0,0.0,2.0,1.0,1.0,175697.87,No
673.0,France,Female,44.0,8.0,133444.97,1.0,0.0,1.0,5708.19,No
515.0,Spain,Male,40.0,10.0,121355.99,1.0,1.0,0.0,138360.29,No
850.0,Germany,Male,49.0,8.0,98649.55,1.0,1.0,0.0,119174.88,Yes
627.0,Germany,Male,28.0,5.0,71097.23,1.0,1.0,1.0,130504.49,No
636.0,France,Male,36.0,5.0,117559.05,2.0,1.0,1.0,111573.3,No
798.0,France,Male,28.0,3.0,0.0,2.0,1.0,0.0,2305.27,No
700.0,Germany,Male,35.0,4.0,95853.39,2.0,1.0,0.0,192933.37,No
514.0,France,Male,35.0,3.0,121030.9,1.0,1.0,0.0,10008.68,No
713.0,France,Female,37.0,8.0,0.0,1.0,1.0,1.0,16403.41,No
467.0,Germany,Male,28.0,10.0,126315.26,1.0,1.0,0.0,32349.29,Yes
689.0,Germany,Male,33.0,2.0,161814.64,2.0,1.0,0.0,169381.9,No
510.0,Germany,Male,31.0,0.0,113688.63,1.0,1.0,0.0,33099.41,Yes
618.0,France,Male,56.0,7.0,0.0,1.0,1.0,1.0,142400.27,Yes
474.0,France,Male,45.0,10.0,0.0,2.0,0.0,0.0,172175.9,No
754.0,France,Male,37.0,6.0,0.0,1.0,1.0,1.0,116141.72,No
703.0,France,Male,56.0,9.0,0.0,1.0,0.0,0.0,85547.33,Yes
683.0,France,Male,30.0,10.0,57657.49,1.0,0.0,0.0,79240.9,No
597.0,France,Female,26.0,8.0,149989.39,1.0,1.0,0.0,42330.58,No
812.0,France,Male,24.0,10.0,0.0,2.0,1.0,1.0,156906.15,No
832.0,Spain,Female,34.0,6.0,138190.13,2.0,0.0,1.0,146511.2,No
506.0,France,Male,43.0,2.0,0.0,2.0,1.0,0.0,105568.6,No
685.0,France,Female,40.0,7.0,0.0,1.0,1.0,0.0,72852.74,Yes
632.0,Germany,Female,50.0,5.0,107959.39,1.0,1.0,1.0,6985.34,Yes
666.0,France,Female,27.0,4.0,0.0,2.0,0.0,0.0,88751.45,No
775.0,Germany,Female,38.0,6.0,179886.41,2.0,0.0,0.0,153122.58,No
698.0,Spain,Female,39.0,9.0,161993.89,1.0,0.0,0.0,90212.38,No
657.0,France,Female,39.0,4.0,80293.81,1.0,1.0,0.0,97192.76,No
748.0,France,Female,34.0,8.0,0.0,2.0,1.0,0.0,53584.03,No
642.0,Germany,Female,56.0,6.0,103244.86,2.0,1.0,0.0,143049.72,Yes
844.0,France,Female,29.0,8.0,0.0,2.0,0.0,0.0,147342.03,No
766.0,France,Female,45.0,6.0,0.0,2.0,0.0,0.0,147184.74,No
708.0,Germany,Female,43.0,0.0,118994.84,1.0,1.0,0.0,181499.77,Yes
705.0,Germany,Male,35.0,4.0,136496.12,2.0,1.0,0.0,116672.02,No
695.0,France,Female,29.0,9.0,0.0,2.0,1.0,0.0,111565.45,No
507.0,Spain,Male,32.0,7.0,0.0,2.0,1.0,0.0,67926.18,No
614.0,France,Female,34.0,5.0,0.0,2.0,1.0,0.0,185561.89,No
543.0,France,Male,64.0,4.0,0.0,2.0,1.0,1.0,148305.82,No
562.0,France,Male,75.0,5.0,87140.85,1.0,1.0,1.0,39351.64,No
607.0,Spain,Female,62.0,8.0,108004.64,1.0,1.0,1.0,23386.77,Yes
709.0,France,Female,41.0,3.0,150300.65,2.0,1.0,0.0,71672.86,No
634.0,France,Male,77.0,5.0,0.0,2.0,1.0,1.0,161579.85,No
778.0,Spain,Female,47.0,6.0,127299.34,2.0,1.0,0.0,124694.99,No
633.0,Spain,Male,58.0,6.0,98308.51,1.0,1.0,1.0,132034.13,No
645.0,Germany,Male,28.0,7.0,117466.03,2.0,1.0,1.0,34490.06,No
618.0,France,Female,35.0,10.0,0.0,2.0,1.0,0.0,180439.75,No
607.0,Germany,Male,36.0,10.0,106702.94,2.0,0.0,0.0,198313.69,No
616.0,France,Male,37.0,9.0,0.0,1.0,1.0,0.0,111312.96,No
679.0,France,Male,34.0,7.0,160515.37,1.0,1.0,0.0,121904.14,No
630.0,Germany,Female,51.0,0.0,108449.23,3.0,0.0,0.0,88372.69,Yes
646.0,France,Female,38.0,2.0,0.0,2.0,0.0,0.0,178752.73,No
528.0,Germany,Male,32.0,2.0,99092.45,1.0,0.0,1.0,111149.98,No
776.0,France,Male,37.0,2.0,0.0,1.0,0.0,1.0,8065.0,No
697.0,Germany,Female,74.0,3.0,108071.36,2.0,1.0,1.0,16445.79,No
639.0,France,Male,43.0,6.0,99610.92,2.0,1.0,0.0,187296.78,No
651.0,Germany,Female,41.0,4.0,133432.59,1.0,0.0,1.0,151303.48,No
683.0,France,Male,25.0,4.0,0.0,2.0,1.0,0.0,152698.24,No
523.0,Spain,Female,24.0,5.0,172231.93,1.0,0.0,1.0,155144.12,No
850.0,France,Male,61.0,1.0,0.0,1.0,1.0,0.0,53067.83,Yes
617.0,Germany,Female,39.0,5.0,83348.89,3.0,1.0,0.0,7953.62,Yes
645.0,Germany,Male,47.0,9.0,152076.93,1.0,1.0,0.0,121840.2,Yes
692.0,France,Female,36.0,4.0,0.0,1.0,1.0,0.0,185580.89,Yes
637.0,France,Male,41.0,2.0,0.0,2.0,0.0,1.0,102515.42,No
704.0,France,Male,50.0,4.0,165438.26,1.0,1.0,0.0,120770.75,Yes
