lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9696.0,298.0,80.0,159.0,159.0,99.0,239.9318,468.3855,262.6062,68.0974,53.8911,159.0,159.0,0.0,0.0,0.2091,0.0971,0.0235,10,2,1
3849.0,123.0,159.0,298.0,298.0,179.0,81.6104,227.5791,120.2206,56.8727,65.1498,298.0,298.0,0.0,0.0,0.1793,0.2558,0.066,7,1,1
4117.0,132.0,80.0,119.0,119.0,219.0,159.803,232.6209,129.3136,36.7865,39.3573,119.0,119.0,0.0,0.0,0.2595,0.4465,0.0141,9,3,1
3239.0,98.0,160.0,239.0,239.0,339.0,901.6041,153.209,907.2778,10.198,50.7986,239.0,239.0,0.0,0.0,0.8376,2.0166,0.0168,9,1,1
401.0,12.0,179.0,159.0,159.0,139.0,286.507,393.008,253.0,33.8711,8.0623,159.0,159.0,0.0,0.0,0.2038,0.2978,0.0287,5,5,0
9686.0,298.0,238.0,179.0,179.0,99.0,568.0603,228.8154,642.909,75.4404,83.7213,179.0,179.0,0.0,0.0,0.1766,0.4446,0.0265,5,1,0
4695.0,145.0,159.0,179.0,179.0,258.0,94.5,173.4596,142.2252,47.8017,40.5123,238.0,238.0,0.0,476.0,-0.0593,-0.1218,0.0287,4,1,0
10585.0,324.0,139.0,119.0,119.0,179.0,387.7435,96.8104,340.0529,58.1055,38.5811,119.0,119.0,0.0,0.0,0.1637,0.3507,0.0207,4,4,0
2863.0,87.0,179.0,199.0,199.0,120.0,55.581,1000.2986,47.0744,78.7734,87.6427,199.0,199.0,2351.0,0.0,1.7037,1.5177,0.0255,3,2,1
2645.0,79.0,199.0,319.0,319.0,279.0,721.021,53.2189,749.0808,29.3471,66.6108,259.0,259.0,0.0,578.0,-0.5825,0.7805,0.0274,4,1,0
405.0,12.0,99.0,99.0,99.0,219.0,117.0043,133.0564,50.448,68.1652,59.0021,99.0,99.0,0.0,0.0,0.2943,0.2978,0.0179,6,2,1
7799.0,240.0,179.0,139.0,139.0,179.0,56.8243,90.1138,89.6772,35.5879,39.2588,139.0,139.0,0.0,139.0,0.1416,0.1201,0.0133,9,1,1
2648.0,79.0,259.0,199.0,219.0,199.0,113.1868,135.5323,169.0473,21.783,112.1116,219.0,109.5,0.0,0.0,-0.4115,1.407,0.0232,5,5,1
9505.0,293.0,298.0,179.0,179.0,99.0,398.5452,227.3813,369.0054,40.025,31.293,179.0,179.0,0.0,1074.0,0.0251,0.2401,0.0124,2,4,0
8634.0,274.0,139.0,139.0,139.0,139.0,75.0417,95.7209,118.8486,64.9384,72.3395,139.0,139.0,0.0,0.0,0.1748,0.1063,0.0302,6,1,0
9651.0,297.0,80.0,99.0,99.0,100.0,293.3586,239.4394,278.5193,17.2047,27.7218,99.0,99.0,0.0,0.0,0.1861,0.1476,0.0192,7,6,0
5472.0,164.0,99.0,99.0,258.0,99.0,697.87,136.2654,820.7521,129.6389,30.5164,258.0,129.0,0.0,0.0,0.1437,0.2487,0.022,7,1,0
3763.0,120.0,0.0,99.0,99.0,80.0,0.0,317.6212,0.0,89.1403,100.5012,99.0,99.0,0.0,0.0,0.2028,0.4858,0.0311,5,1,1
139.0,5.0,199.0,99.0,99.0,259.0,321.8113,520.4087,219.0365,107.7033,102.8129,99.0,99.0,0.0,0.0,0.0635,0.0445,0.0088,1,5,1
6917.0,209.0,0.0,119.0,119.0,119.0,117.4787,276.5416,185.6017,90.0028,90.1734,80.0,80.0,119.0,0.0,0.2303,0.3223,0.0255,4,2,1
7835.0,240.0,99.0,119.0,119.0,179.0,163.8429,0.0,140.6023,65.683,65.5934,159.0,159.0,0.0,159.0,-0.0404,-0.0404,0.0152,2,2,1
2488.0,78.0,219.0,179.0,179.0,259.0,95.3795,342.2353,53.1601,42.9535,77.1379,179.0,179.0,14824.0,3984.0,0.3635,0.6905,0.0045,2,3,1
9386.0,291.0,179.0,139.0,139.0,119.0,243.8955,252.5124,311.8782,80.0281,80.2309,139.0,139.0,0.0,0.0,0.2122,0.2497,0.0217,3,1,1
9312.0,289.0,139.0,139.0,139.0,239.0,250.7494,173.9684,210.1523,39.6011,42.9535,99.0,99.0,119.0,297.0,0.1482,0.1522,0.0048,6,4,0
76.0,3.0,199.0,239.0,239.0,318.0,124.5361,278.2813,114.0395,20.0062,33.2039,239.0,239.0,0.0,0.0,0.055,0.055,0.0422,1,4,1
6769.0,203.0,0.0,99.0,99.0,179.0,209.3191,169.1686,162.5208,45.2355,48.5412,100.0,100.0,358.0,119.0,-0.0331,0.1124,0.0103,4,3,0
10775.0,332.0,139.0,179.0,179.0,179.0,208.6001,130.6618,224.0089,52.9009,172.5688,398.0,199.0,457.0,0.0,0.2635,0.204,0.0887,3,1,1
2180.0,70.0,219.0,119.0,119.0,219.0,94.0479,584.2418,89.0505,44.2069,45.6098,119.0,119.0,0.0,0.0,0.0184,-0.0316,0.0097,5,5,0
4525.0,140.0,0.0,278.0,278.0,318.0,306.9287,230.9816,229.4014,82.5651,77.1897,139.0,139.0,0.0,0.0,0.1052,0.1052,0.0275,4,9,0
2760.0,84.0,140.0,20.0,239.0,139.0,208.4448,110.3279,273.5855,76.6975,91.7401,219.0,219.0,0.0,0.0,1.4612,1.1967,0.0531,2,1,0
253.0,7.0,199.0,100.0,100.0,139.0,227.1503,85.0368,223.2241,26.1964,25.4951,100.0,100.0,0.0,0.0,0.5104,0.2924,0.0179,8,3,0
10003.0,306.0,179.0,139.0,139.0,119.0,126.5899,632.7152,106.527,23.7171,21.2426,219.0,219.0,4093.0,2864.0,0.1965,0.143,0.0147,9,2,1
10261.0,312.0,239.0,99.0,99.0,219.0,101.9031,136.6062,131.2288,55.6103,52.2805,99.0,99.0,0.0,0.0,0.1403,0.2118,0.0143,6,1,1
9093.0,286.0,119.0,119.0,119.0,179.0,185.4036,157.5008,193.7524,10.0499,11.6297,119.0,119.0,318.0,258.0,0.1647,0.3162,0.0132,1,3,1
10338.0,315.0,100.0,99.0,99.0,139.0,574.2269,144.2437,637.8848,59.4138,44.3762,99.0,99.0,596.0,0.0,0.1043,0.3363,0.0132,8,1,1
5409.0,163.0,219.0,179.0,179.0,159.0,101.5111,236.5338,106.5692,6.265,8.544,179.0,179.0,0.0,0.0,0.0652,0.0592,0.0195,4,2,0
6141.0,181.0,219.0,239.0,239.0,199.0,429.5975,85.0235,484.9918,59.6196,55.581,239.0,239.0,0.0,0.0,0.0811,0.0756,0.028,4,1,0
3637.0,113.0,99.0,99.0,99.0,179.0,192.3441,586.7355,110.4536,79.6006,113.0542,99.0,99.0,0.0,0.0,0.3645,0.1465,0.0285,1,5,0
645.0,21.0,199.0,139.0,139.0,139.0,140.8918,194.5829,289.0623,148.5842,143.2829,139.0,139.0,576.0,596.0,0.0696,0.0841,0.0129,2,2,0
10439.0,319.0,0.0,99.0,99.0,179.0,0.0,89.9347,0.0,68.7968,61.1658,99.0,99.0,179.0,0.0,-0.0833,0.2427,0.0176,1,2,0
9720.0,299.0,119.0,159.0,159.0,199.0,320.3514,208.2793,385.9961,66.7701,71.0387,159.0,159.0,0.0,0.0,0.13,0.3095,0.0345,6,1,0
8391.0,264.0,0.0,139.0,298.0,99.0,0.0,109.0562,0.0,66.2193,45.6098,298.0,149.0,0.0,0.0,0.3162,0.1467,0.0672,1,1,1
6085.0,180.0,139.0,179.0,179.0,179.0,116.5869,166.0098,60.6712,55.0364,58.5769,179.0,179.0,0.0,0.0,0.1476,0.2126,0.0173,1,4,1
5159.0,156.0,199.0,179.0,179.0,219.0,210.5053,181.8378,195.2562,26.9072,22.3886,179.0,179.0,0.0,0.0,0.1563,0.1033,0.037,1,6,1
8648.0,275.0,139.0,99.0,99.0,80.0,242.55,280.8247,321.2258,112.6599,112.6876,99.0,99.0,0.0,0.0,0.0018,0.0838,0.0134,1,1,1
3379.0,103.0,80.0,80.0,80.0,80.0,463.132,152.645,557.7741,86.7439,81.6165,80.0,80.0,0.0,0.0,0.129,0.1335,0.0111,6,1,0
2211.0,70.0,80.0,219.0,219.0,279.0,570.7182,109.7474,581.7259,5.3151,20.2485,219.0,219.0,2112.0,0.0,1.4599,2.0074,0.0178,10,2,1
5522.0,165.0,179.0,199.0,199.0,179.0,85.5015,97.6281,51.3517,42.9942,47.1832,199.0,199.0,0.0,0.0,0.048,0.0445,0.0208,5,5,0
3456.0,106.0,258.0,119.0,119.0,159.0,134.8008,299.2161,172.6268,42.2966,60.5083,119.0,119.0,0.0,378.0,0.3913,0.5288,0.0327,3,1,0
4742.0,146.0,219.0,219.0,219.0,119.0,174.0065,205.6502,120.1041,49.1554,59.0021,219.0,219.0,0.0,219.0,0.0596,0.2386,0.025,1,4,0
5899.0,175.0,179.0,119.0,258.0,159.0,407.2386,167.5478,489.7193,79.4292,49.7393,258.0,129.0,0.0,0.0,0.054,0.121,0.0427,5,1,1
7623.0,235.0,80.0,99.0,99.0,139.0,142.2436,213.9071,130.6331,25.0,31.9531,99.0,99.0,0.0,0.0,0.3061,0.2431,0.0198,6,3,1
4307.0,135.0,199.0,219.0,219.0,139.0,122.451,133.3604,58.1378,59.5525,55.0205,219.0,219.0,0.0,0.0,0.202,0.231,0.0135,10,6,0
2756.0,84.0,0.0,140.0,140.0,20.0,0.0,100.7782,0.0,45.0999,22.8035,140.0,140.0,0.0,0.0,1.4252,1.4612,0.0339,4,2,1
7453.0,227.0,99.0,199.0,199.0,99.0,100.5547,142.5219,86.8159,15.8114,17.0294,199.0,199.0,0.0,0.0,0.0867,0.1602,0.019,3,3,1
5949.0,177.0,159.0,417.0,516.0,179.0,40.5771,95.4005,110.0182,69.8516,10.4403,516.0,258.0,0.0,516.0,0.2091,0.1816,0.0806,2,2,0
6205.0,183.0,259.0,238.0,238.0,139.0,290.7116,107.6673,258.0019,35.7001,34.3548,139.0,139.0,417.0,139.0,0.1616,0.1766,0.0133,2,3,1
4576.0,142.0,179.0,139.0,139.0,139.0,561.0893,182.654,602.2242,39.2747,40.1995,139.0,139.0,0.0,0.0,0.0487,0.1072,0.01,7,1,0
7806.0,240.0,179.0,99.0,259.0,338.0,548.7304,380.5,613.6,89.6354,67.8325,179.0,179.0,2504.0,0.0,0.1201,0.0246,0.0171,6,1,0
7263.0,222.0,139.0,99.0,99.0,159.0,157.596,207.2661,204.7486,62.7475,50.3289,219.0,219.0,0.0,219.0,0.0568,0.1563,0.0278,6,1,1
9639.0,297.0,199.0,99.0,99.0,199.0,169.713,71.5856,166.0482,14.3265,17.4642,99.0,99.0,199.0,0.0,0.1171,0.1461,0.0192,3,5,0
3217.0,98.0,20.0,279.0,279.0,80.0,84.0729,73.0616,5.831,79.0016,102.461,279.0,279.0,0.0,0.0,-0.8904,-0.3369,0.0196,4,3,1
2245.0,72.0,259.0,259.0,259.0,159.0,202.2474,192.585,145.5232,64.0078,85.1469,259.0,259.0,0.0,259.0,-0.6566,-0.1566,0.039,2,2,1
10278.0,313.0,0.0,99.0,99.0,179.0,0.0,100.7,0.0,21.3776,31.8198,99.0,99.0,0.0,0.0,0.2718,0.3438,0.056,3,2,0
9906.0,304.0,119.0,219.0,219.0,139.0,306.1634,144.0069,180.3996,127.7155,130.1509,338.0,338.0,0.0,3561.0,0.1205,0.207,0.0273,1,4,0
7129.0,217.0,119.0,119.0,119.0,80.0,74.2428,1019.6304,123.1666,89.4343,84.6655,119.0,119.0,0.0,0.0,0.1901,0.1296,0.031,6,1,0
2580.0,78.0,199.0,339.0,339.0,179.0,178.085,58.0539,284.482,84.4541,106.1249,179.0,179.0,219.0,1651.0,1.1285,1.525,0.0045,4,1,1
1278.0,41.0,179.0,139.0,139.0,139.0,53.3385,151.7383,98.1835,75.5017,77.6611,139.0,139.0,1271.0,0.0,0.0487,0.1167,0.0148,3,1,0
5957.0,177.0,298.0,199.0,199.0,179.0,123.3876,53.0094,106.2309,23.5478,19.5256,199.0,199.0,179.0,0.0,0.1711,0.3381,0.0311,5,3,0
8076.0,251.0,139.0,99.0,99.0,139.0,97.1249,272.1089,59.6657,43.5488,49.0026,99.0,99.0,0.0,0.0,-0.0372,0.2033,0.0205,8,3,0
10333.0,315.0,99.0,139.0,139.0,179.0,90.312,201.2014,116.7776,76.0428,73.5612,139.0,139.0,0.0,0.0,-0.0967,0.2428,0.0185,6,3,1
9960.0,306.0,159.0,99.0,99.0,179.0,261.959,259.1419,235.1042,27.7714,22.6991,99.0,99.0,0.0,0.0,0.168,0.2,0.0066,3,5,1
6340.0,187.0,139.0,159.0,159.0,99.0,355.1479,520.3953,345.0362,35.107,43.1567,159.0,159.0,0.0,0.0,0.124,0.2895,0.0233,6,7,0
8561.0,271.0,119.0,139.0,238.0,159.0,306.9405,165.7264,387.439,86.7078,46.2709,238.0,119.0,0.0,0.0,0.3122,0.3302,0.0422,5,1,1
9816.0,302.0,139.0,139.0,139.0,119.0,235.1664,165.364,239.069,11.2805,20.8387,139.0,139.0,0.0,0.0,0.1565,0.33,0.0281,10,3,1
9752.0,301.0,199.0,139.0,139.0,99.0,297.9853,350.6426,261.0019,41.6203,38.3308,139.0,139.0,0.0,0.0,0.0755,0.115,0.016,1,4,1
9282.0,289.0,179.0,179.0,179.0,80.0,208.9049,430.0291,152.1611,57.1358,53.6027,179.0,179.0,0.0,358.0,0.2092,0.1557,0.0086,5,6,1
6518.0,193.0,99.0,99.0,99.0,139.0,210.2617,331.7356,161.2452,55.5,62.6618,99.0,99.0,0.0,0.0,0.1324,0.1324,0.0419,10,2,0
2631.0,79.0,239.0,199.0,199.0,379.0,60.9631,325.3325,50.9902,47.6471,60.7454,518.0,518.0,0.0,518.0,1.5165,1.5165,0.0549,2,3,1
9740.0,300.0,159.0,179.0,179.0,179.0,108.4735,132.5009,87.4757,23.838,29.1548,179.0,179.0,0.0,0.0,0.079,0.2125,0.0559,3,3,0
948.0,29.0,119.0,80.0,80.0,80.0,381.1263,143.0638,374.9453,81.939,68.0074,80.0,80.0,0.0,0.0,0.1764,0.2059,0.0274,10,1,1
10055.0,307.0,139.0,119.0,119.0,139.0,184.3909,291.3319,152.0132,49.0026,48.2001,119.0,119.0,0.0,0.0,0.1382,0.2672,0.0231,7,2,1
5928.0,176.0,259.0,179.0,338.0,199.0,178.1579,124.901,120.2664,64.0956,48.5927,338.0,169.0,0.0,676.0,0.0751,0.0526,0.044,5,4,0
4514.0,139.0,199.0,139.0,298.0,159.0,784.7345,201.4274,875.7288,80.5761,52.2805,298.0,149.0,0.0,596.0,0.1882,0.4932,0.0777,2,1,0
10673.0,328.0,139.0,119.0,119.0,99.0,372.5349,240.5047,423.2493,59.4138,52.4047,119.0,119.0,0.0,0.0,0.1377,0.2647,0.0118,7,1,1
4360.0,136.0,398.0,239.0,239.0,179.0,220.6111,129.8124,138.7083,84.8248,83.4865,239.0,239.0,0.0,278.0,-0.0268,0.0377,0.0089,3,3,0
1356.0,42.0,219.0,99.0,99.0,80.0,66.7308,225.2521,89.4986,44.0114,67.4036,99.0,99.0,0.0,0.0,0.0007,0.2482,0.0106,8,1,1
2439.0,77.0,0.0,20.0,20.0,199.0,0.0,100.0012,0.0,83.4416,74.0017,20.0,20.0,0.0,0.0,1.196,1.196,0.0018,4,2,1
8395.0,264.0,99.0,159.0,159.0,99.0,99.3227,628.2653,98.4733,144.261,150.4635,179.0,179.0,0.0,0.0,0.0552,0.1682,0.0404,3,1,0
1115.0,34.0,0.0,99.0,99.0,139.0,0.0,254.0049,0.0,88.6002,82.4621,99.0,99.0,0.0,0.0,0.0288,0.3018,0.0128,3,2,1
9640.0,297.0,99.0,199.0,199.0,119.0,71.5856,136.7452,112.969,40.7983,33.5596,199.0,199.0,0.0,199.0,0.1171,0.1461,0.0387,3,4,0
4287.0,135.0,179.0,199.0,378.0,278.0,164.8006,269.0297,148.6607,97.6844,103.6207,239.0,119.5,0.0,895.0,0.211,0.2655,0.0148,4,2,1
8538.0,270.0,179.0,80.0,80.0,239.0,115.0272,372.5443,78.8543,39.5601,32.9014,80.0,80.0,0.0,0.0,0.1507,0.1882,0.0225,3,5,0
2557.0,78.0,199.0,279.0,279.0,199.0,75.0067,287.7725,157.2069,114.4825,118.596,219.0,219.0,11655.0,4861.0,0.0675,1.4375,0.0055,6,2,0
3201.0,98.0,179.0,458.0,458.0,518.0,113.7948,331.7699,245.9309,126.0198,129.0446,159.0,159.0,2728.0,219.0,0.9836,0.7796,0.0112,2,3,1
3364.0,102.0,318.0,80.0,80.0,318.0,666.9501,35.171,698.8634,63.4054,69.3776,278.0,278.0,0.0,80.0,0.1405,0.237,0.0496,4,1,0
4220.0,134.0,219.0,159.0,438.0,199.0,476.607,115.0848,626.2691,156.9984,138.6001,238.0,238.0,0.0,835.0,0.057,0.029,0.0123,3,1,0
3550.0,110.0,318.0,258.0,258.0,179.0,196.8972,183.1338,102.3963,92.0054,86.0233,258.0,258.0,0.0,0.0,0.323,0.439,0.0398,1,2,1
10663.0,328.0,119.0,99.0,99.0,99.0,226.3454,110.911,178.2274,56.8001,48.0677,99.0,99.0,0.0,0.0,0.1097,0.1377,0.0098,4,6,0
122.0,4.0,199.0,199.0,199.0,179.0,486.1548,115.9741,453.3487,124.1471,131.8048,199.0,199.0,0.0,597.0,0.147,0.0775,0.0251,3,1,1
7615.0,235.0,0.0,100.0,100.0,99.0,0.0,260.9837,0.0,51.1957,62.6618,100.0,100.0,0.0,0.0,0.1766,0.3301,0.02,1,2,1
7966.0,248.0,80.0,179.0,179.0,219.0,166.4227,292.0616,107.8703,66.2118,74.8081,179.0,179.0,0.0,0.0,0.1853,0.2298,0.0245,1,4,0
6541.0,194.0,80.0,119.0,119.0,99.0,134.1538,667.003,51.788,80.7233,76.5408,119.0,119.0,259.0,99.0,0.068,0.2781,0.012,8,7,0
4830.0,148.0,199.0,179.0,179.0,159.0,102.6158,184.3285,117.2391,51.7349,43.8292,179.0,179.0,0.0,0.0,0.1606,0.1621,0.0102,10,4,0
10717.0,329.0,99.0,258.0,556.0,119.0,135.356,161.4845,198.6479,64.8093,34.0918,556.0,278.0,0.0,0.0,-0.0505,0.0825,0.0978,5,1,0
7829.0,240.0,0.0,99.0,99.0,119.0,725.0002,85.6052,911.0549,190.6476,86.7295,318.0,159.0,874.0,815.0,-0.1074,0.3686,0.0304,2,1,1
6498.0,192.0,298.0,219.0,219.0,119.0,72.0156,135.0037,79.2465,63.4133,69.8588,219.0,219.0,0.0,0.0,0.0514,0.2284,0.0581,1,1,1
8130.0,254.0,179.0,179.0,179.0,139.0,213.5632,130.5038,140.2926,77.9647,71.8923,179.0,179.0,0.0,0.0,0.2284,0.2284,0.0353,2,7,1
7909.0,245.0,0.0,159.0,159.0,119.0,0.0,188.9874,0.0,91.8491,75.9605,159.0,159.0,0.0,0.0,0.3593,0.2648,0.0889,2,1,0
2875.0,87.0,0.0,199.0,199.0,199.0,146.237,84.257,267.5407,128.7245,119.0599,319.0,319.0,618.0,319.0,1.5457,1.9487,0.0409,2,1,0
6624.0,197.0,99.0,159.0,159.0,179.0,159.5306,160.0578,215.7614,56.0022,30.6023,159.0,159.0,0.0,0.0,0.0301,0.2091,0.0299,10,1,1
8803.0,278.0,139.0,139.0,139.0,258.0,271.8607,155.4638,211.0095,56.1093,65.2763,139.0,139.0,2107.0,0.0,0.1788,0.1788,0.0185,10,8,0
3929.0,126.0,417.0,418.0,418.0,119.0,102.0943,125.504,122.1475,71.5856,76.4739,418.0,418.0,0.0,418.0,0.3946,0.7691,0.144,1,1,1
4799.0,148.0,179.0,219.0,219.0,179.0,83.7437,100.505,24.5967,74.027,67.041,219.0,219.0,0.0,438.0,0.1991,0.3006,0.0125,3,3,0
7127.0,217.0,139.0,139.0,139.0,119.0,144.4412,200.6103,70.859,61.7738,73.5136,139.0,139.0,0.0,0.0,0.1916,0.1456,0.0362,4,3,0
4249.0,134.0,179.0,179.0,338.0,159.0,169.5029,574.5885,100.045,74.3186,89.5056,99.0,99.0,0.0,99.0,-0.041,0.2625,0.0051,6,4,1
3361.0,102.0,99.0,99.0,99.0,99.0,134.0121,199.6509,105.0428,49.7695,37.9012,99.0,99.0,0.0,0.0,-0.0665,0.237,0.0177,9,3,0
8666.0,275.0,139.0,139.0,139.0,139.0,188.7147,286.8179,106.5692,86.6833,88.2397,139.0,139.0,0.0,0.0,0.0658,0.1568,0.0188,5,4,1
3629.0,112.0,139.0,100.0,100.0,179.0,324.0062,402.4665,230.6708,95.1236,106.4202,100.0,100.0,0.0,0.0,-0.0595,0.614,0.0309,7,3,0
692.0,22.0,139.0,298.0,298.0,99.0,124.6134,254.9431,112.8007,153.0817,147.0451,219.0,219.0,0.0,1690.0,0.1301,0.2246,0.0131,4,1,0
2726.0,83.0,219.0,379.0,379.0,239.0,170.7527,57.1686,229.7325,77.674,85.5468,379.0,379.0,0.0,0.0,0.298,0.194,0.0379,3,1,1
7420.0,226.0,179.0,80.0,80.0,100.0,215.9282,281.5284,97.2522,118.3765,134.5455,80.0,80.0,339.0,80.0,0.0898,0.6053,0.0098,1,2,1
8046.0,250.0,139.0,298.0,298.0,179.0,44.0028,102.5987,68.884,49.5404,57.5196,298.0,298.0,0.0,0.0,0.1913,0.1718,0.0524,5,1,1
824.0,24.0,139.0,239.0,239.0,179.0,214.2574,142.8863,157.8132,53.0212,7.433,398.0,199.0,775.0,0.0,0.1226,0.1881,0.044,3,5,0
7322.0,224.0,119.0,199.0,199.0,219.0,277.9663,148.0287,190.6856,93.7403,99.7121,199.0,199.0,0.0,199.0,0.0723,0.4978,0.0296,7,3,1
1360.0,42.0,80.0,238.0,238.0,99.0,685.4331,222.1041,727.607,56.6789,47.1699,238.0,238.0,0.0,0.0,0.1427,0.8872,0.0254,9,1,0
3540.0,109.0,99.0,80.0,179.0,179.0,671.1758,138.9469,760.3223,87.4714,107.4826,179.0,89.5,616.0,0.0,0.1645,0.403,0.0448,10,1,0
30.0,1.0,219.0,199.0,338.0,139.0,713.9009,74.2243,688.767,42.3232,16.9189,159.0,159.0,0.0,0.0,0.125,0.125,0.0208,3,2,1
916.0,28.0,179.0,139.0,258.0,298.0,307.6792,510.8035,258.745,55.9151,142.1979,258.0,129.0,0.0,0.0,0.0924,0.0819,0.0276,7,6,1
1473.0,44.0,179.0,139.0,139.0,239.0,80.05,131.6368,19.3132,82.0015,86.3713,139.0,139.0,0.0,556.0,0.1251,0.2366,0.0093,2,2,1
1261.0,40.0,99.0,199.0,199.0,119.0,105.5107,138.5442,33.541,70.8308,63.3127,199.0,199.0,0.0,0.0,0.1187,0.1127,0.0572,1,3,0
2986.0,91.0,259.0,219.0,219.0,199.0,514.6846,71.0862,613.8485,92.339,81.4647,219.0,219.0,1913.0,0.0,0.0116,0.6906,0.0196,6,1,0
3094.0,94.0,120.0,399.0,399.0,319.0,69.5701,51.4782,122.262,64.9942,12.9035,399.0,399.0,0.0,0.0,0.5371,1.9801,0.0672,1,2,1
9627.0,296.0,119.0,119.0,119.0,139.0,1477.6002,642.8188,344.6056,10.1242,24.8244,119.0,119.0,0.0,0.0,0.2466,0.1026,0.0133,9,5,1
7650.0,236.0,99.0,258.0,258.0,80.0,176.3434,87.6727,112.5389,73.5391,91.5601,258.0,258.0,0.0,0.0,0.2616,0.2326,0.0259,1,4,1
10808.0,333.0,219.0,99.0,198.0,179.0,729.1812,102.3743,811.5824,93.4077,85.7963,198.0,99.0,0.0,0.0,0.028,0.082,0.0313,4,1,1
4508.0,139.0,199.0,179.0,298.0,139.0,171.4563,177.3415,64.8151,124.3111,53.472,298.0,149.0,0.0,596.0,-0.0393,0.1882,0.0777,3,2,0
2.0,1.0,99.0,278.0,278.0,159.0,87.0933,165.0068,146.7685,83.006,86.2279,278.0,278.0,0.0,0.0,0.0095,0.183,0.0363,1,1,1
4206.0,134.0,457.0,258.0,258.0,139.0,525.1726,81.2804,587.3304,63.0099,64.8556,199.0,199.0,855.0,0.0,0.0755,0.1935,0.0103,2,1,1
10366.0,316.0,80.0,99.0,99.0,99.0,435.9014,68.884,428.2242,42.003,42.3586,99.0,99.0,0.0,0.0,0.3988,0.1748,0.0184,7,2,0
9807.0,302.0,99.0,179.0,179.0,119.0,317.0319,319.0611,328.0015,11.068,17.1828,179.0,179.0,0.0,0.0,0.122,0.258,0.0362,5,4,1
5206.0,157.0,139.0,139.0,139.0,139.0,81.7389,58.5021,72.111,37.9473,46.2196,139.0,139.0,0.0,0.0,0.1458,0.3413,0.0143,7,2,0
10787.0,332.0,99.0,99.0,99.0,99.0,83.0241,170.2946,73.0616,27.2947,41.2311,99.0,99.0,0.0,0.0,0.089,0.522,0.0221,6,3,1
4847.0,148.0,298.0,139.0,139.0,199.0,122.0092,882.9454,62.0081,58.5534,59.4643,139.0,139.0,2604.0,139.0,0.1161,0.2141,0.0079,1,9,1
2822.0,86.0,159.0,199.0,438.0,359.0,398.0154,485.4083,277.1804,120.6255,87.9801,438.0,219.0,0.0,0.0,1.5692,1.0372,0.0497,2,4,1
1410.0,43.0,159.0,179.0,179.0,80.0,98.256,550.3294,114.2016,46.8855,55.599,179.0,179.0,0.0,0.0,0.2322,0.2327,0.0148,7,1,0
4995.0,153.0,219.0,159.0,159.0,318.0,282.438,282.1436,93.7443,207.2993,202.9002,159.0,159.0,4633.0,199.0,0.1001,0.1771,0.0133,4,2,1
10050.0,307.0,80.0,139.0,139.0,259.0,95.1315,312.9077,77.7817,21.783,38.0296,139.0,139.0,0.0,0.0,0.1452,0.2672,0.027,5,3,1
3963.0,127.0,219.0,99.0,99.0,258.0,234.5767,105.5711,82.0366,154.1825,144.5424,99.0,99.0,0.0,0.0,0.4466,0.7386,0.0131,8,5,1
2433.0,76.0,219.0,199.0,199.0,20.0,282.16,83.9315,237.0084,42.2966,35.4295,199.0,199.0,0.0,0.0,1.2407,1.3177,0.0223,10,3,0
2835.0,86.0,20.0,239.0,239.0,239.0,233.1577,77.785,112.0179,122.5612,96.6863,239.0,239.0,0.0,0.0,-0.7018,-0.2613,0.0271,5,5,1
1928.0,61.0,139.0,139.0,357.0,179.0,186.1511,921.2918,161.7931,26.7442,103.0194,357.0,119.0,258.0,0.0,0.0699,0.1229,0.0287,4,8,0
2254.0,72.0,299.0,20.0,20.0,139.0,58.4337,61.0082,40.4475,63.1229,62.1772,20.0,20.0,0.0,0.0,-0.1566,0.4364,0.003,3,8,0
7969.0,248.0,99.0,119.0,119.0,99.0,215.5284,131.539,137.5245,84.5237,112.7054,119.0,119.0,0.0,0.0,0.1103,0.2298,0.0163,2,3,1
2226.0,71.0,239.0,279.0,518.0,379.0,330.5771,251.0841,352.9448,40.3299,46.543,259.0,259.0,299.0,259.0,2.0914,2.2779,0.0383,2,4,1
2995.0,91.0,299.0,20.0,379.0,239.0,194.5308,198.6064,354.391,162.5769,195.5026,379.0,126.3333,0.0,0.0,0.3796,1.4196,0.0338,7,1,1
2382.0,75.0,139.0,219.0,219.0,219.0,116.5172,444.302,102.4207,45.6426,53.668,219.0,219.0,0.0,0.0,-0.2753,0.0617,0.0226,3,4,0
9502.0,293.0,179.0,99.0,318.0,80.0,86.9253,189.8848,135.8565,51.2445,52.5595,139.0,139.0,0.0,1668.0,0.0471,0.1086,0.0097,3,2,0
6057.0,179.0,199.0,258.0,258.0,179.0,118.0519,471.465,87.0057,31.004,35.7246,258.0,258.0,0.0,0.0,0.0071,0.1016,0.0276,5,5,1
8140.0,254.0,159.0,159.0,159.0,179.0,85.5132,109.2245,79.404,47.3339,47.4368,159.0,159.0,0.0,0.0,0.1764,0.2469,0.0314,6,1,1
