a1cx,a1cy,a1sx,a1sy,a1rho,a1pop,a2cx,a2cy,a2sx,a2sy,a2rho,a2pop,a3cx,a3cy,a3sx,a3sy,a3rho,a3pop,temp,b1x,b1y,b1call,b1eff,b2x,b2y,b2call,b2eff,b3x,b3y,b3call,b3eff,mxql,target
-0.096048,-0.46633,1.925958,0.429209,0.148618,3.223273,0.760874,-0.924724,0.110404,2.039868,-0.021505,1.963951,0.934453,0.845665,1.937085,2.285128,-0.171358,7.263467,0.217623,-0.595158,-0.588916,2.0,1.6385,0.354558,0.055755,5.0,0.870677,-0.369399,0.601325,2.0,0.86504,8.0,N
0.851906,-0.504549,0.537476,3.974396,-0.330796,0.146011,-0.214318,-0.823709,1.008504,0.39479,0.396876,2.464824,-0.462646,0.847475,1.502305,0.236359,-0.349469,5.830621,0.267097,-0.690241,0.448106,7.0,0.930209,0.177152,-0.666986,8.0,0.659943,-0.442659,0.132684,5.0,1.962439,9.0,P
-0.348116,-0.211399,1.071544,1.536514,-0.378733,2.291885,0.924426,0.547803,0.653283,0.085852,-0.401615,0.440811,-0.593414,0.440432,3.088654,0.306085,-0.114624,0.155662,0.314158,-0.685555,-0.929839,6.0,1.892695,-0.789291,0.752975,6.0,1.708243,-0.528459,0.113498,5.0,0.634457,8.0,P
-0.160802,0.871665,0.453943,0.074811,-0.443393,0.545334,-0.966553,0.215273,0.281102,1.18377,0.180347,0.824402,0.933546,0.293359,0.243704,0.270379,-0.228447,4.218673,0.697091,-0.998574,0.708959,4.0,1.218561,-0.348734,-0.315275,2.0,1.732907,-0.956614,0.799929,3.0,0.624527,6.0,P
-0.135173,0.022537,0.825175,0.517083,-0.257878,0.185401,-0.350606,-0.430457,1.347019,1.325881,0.443336,2.789475,-0.741064,-0.60137,0.259215,0.282479,0.02476,3.071067,0.790667,-0.609604,-0.743381,2.0,0.907548,-0.119774,0.404923,4.0,0.925452,0.079758,0.29203,3.0,1.475916,6.0,P
-0.033202,0.069388,1.913269,0.754928,-0.213612,3.544358,-0.245603,-0.761034,0.147872,0.769013,0.349871,2.86813,0.975226,-0.069912,0.95782,1.262962,0.281541,6.993184,0.453207,-0.76564,0.098508,4.0,1.325442,-0.104551,0.45736,2.0,1.839033,-0.346527,0.358833,4.0,1.254851,6.0,P
-0.117023,-0.461791,0.998854,2.525698,-0.415893,1.169141,-0.972694,0.016012,1.534662,1.88027,-0.142037,0.125583,-0.832788,0.381336,1.605314,1.855672,0.295117,0.44336,0.313991,-0.267056,-0.159714,2.0,1.563427,-0.173377,-0.735385,3.0,1.170766,-0.79665,-0.610477,4.0,1.320466,7.0,P
0.93032,-0.369928,0.664555,0.12549,-0.271585,0.238405,-0.199666,-0.17383,0.678495,0.426661,-0.063888,1.250945,0.843705,0.925071,0.62602,0.811194,-0.254793,1.516203,0.313708,-0.827875,-0.047335,2.0,0.876108,-0.197355,-0.969465,2.0,0.516576,-0.781832,0.487094,5.0,1.540382,8.0,P
0.025968,0.940376,0.924898,0.093276,0.266869,1.022509,0.587753,-0.454504,0.271578,2.565209,0.278518,2.369193,0.084386,0.778493,4.035397,1.479507,-0.164925,0.222313,0.243793,0.225769,0.251873,6.0,0.536184,0.920711,0.394133,6.0,1.290239,-0.013575,-0.631614,4.0,1.782908,7.0,P
0.675955,0.307462,1.496546,0.359414,0.457662,0.152366,-0.9123,-0.081762,0.090514,0.396411,-0.388087,0.558075,-0.930922,0.298104,0.975821,0.923648,0.332815,0.250478,0.473834,-0.752003,-0.25207,4.0,1.802799,-0.141215,-0.154311,4.0,0.58178,-0.726605,-0.491128,4.0,1.055897,6.0,P
-0.275697,-0.075988,0.387956,0.935496,-0.340478,1.099251,0.998995,0.101891,0.517071,2.351531,0.370251,0.834467,-0.433423,0.803899,1.606734,1.823768,0.200311,0.224046,0.312989,0.46004,0.425104,4.0,1.554874,0.881494,-0.271487,2.0,0.705382,0.990458,0.215699,6.0,1.876185,7.0,P
-0.311994,-0.198292,0.169421,0.376499,0.15701,0.672037,0.010042,0.073146,1.595773,0.629731,0.320339,2.877323,0.285982,-0.962734,3.88711,1.113054,-0.022161,1.527997,0.614578,0.990551,-0.512946,4.0,1.847456,0.082697,0.770427,2.0,1.499999,-0.058427,0.004792,2.0,1.342244,6.0,P
-0.524655,0.409496,2.101446,0.760027,0.132407,0.092402,-0.411309,0.330772,0.161732,1.474361,-0.018711,1.429229,-0.178747,0.343977,2.727104,0.487347,-0.243258,1.439191,0.61135,-0.715352,-0.770144,5.0,1.979369,-0.421059,0.179517,2.0,1.48116,-0.077803,-0.794697,3.0,1.556389,9.0,P
0.121021,0.683639,0.446554,1.209559,-0.145035,0.343428,0.816501,0.737324,1.341348,0.296556,-0.169201,1.354262,0.330584,-0.390356,0.486661,0.898056,0.416244,0.964932,0.582299,0.960756,-0.934814,2.0,1.506779,0.168092,-0.485234,3.0,1.625145,0.347644,0.406892,3.0,1.282974,5.0,P
-0.556695,-0.280978,0.888871,0.340194,-0.297679,1.038917,0.653751,0.918109,0.475599,0.195808,-0.238823,0.751792,0.342342,0.960548,1.003667,0.030217,0.168088,0.72027,0.361834,0.479536,0.692821,3.0,0.747218,-0.976383,-0.180593,8.0,1.965449,0.802308,0.467649,7.0,1.901469,9.0,P
-0.743787,0.30952,0.795784,0.072096,-0.24564,1.751535,-0.969952,-0.778691,0.053256,1.993102,-0.384459,1.32857,0.372844,-0.30671,0.137755,0.555049,-0.464795,0.013193,0.227219,0.719887,0.828885,3.0,1.015929,0.770893,0.818568,4.0,0.671826,0.249157,0.057864,5.0,1.117547,9.0,P
-0.253991,0.129748,0.060764,0.106015,0.425672,1.813108,0.956761,0.30063,0.635625,0.490166,0.034427,2.467297,-0.042495,-0.954599,2.146087,0.38645,-0.479952,2.5051,0.732498,0.356765,0.741353,5.0,1.491635,-0.156344,-0.040247,5.0,1.417474,0.098695,-0.230168,4.0,1.479114,8.0,P
-0.174589,0.046547,0.43784,1.119659,0.069017,3.139709,0.796746,0.289032,0.967812,0.833299,0.212212,0.207523,0.727378,-0.504006,0.481592,0.758364,-0.38086,5.347048,0.896439,0.013976,-0.105888,2.0,0.603715,-0.731835,-0.152016,3.0,0.868509,0.328269,-0.781675,2.0,1.807346,7.0,N
0.083444,-0.047426,0.115268,0.25208,-0.075519,2.495373,0.28523,-0.104982,0.346511,0.179772,-0.451282,14.637669,0.502943,0.351183,0.809838,0.380556,-0.302524,3.518146,0.380272,0.133719,-0.491178,2.0,1.835872,0.745493,0.049868,4.0,1.545513,-0.923444,0.099497,3.0,0.750134,5.0,N
-0.158935,0.996875,0.061432,1.335862,0.059368,1.642359,-0.438956,0.969149,0.015465,1.461058,-0.289819,4.197855,-0.86049,0.314373,2.73475,0.878081,-0.411445,1.259915,0.688385,0.353857,-0.166768,4.0,1.744274,0.855268,0.105988,5.0,1.143273,-0.733718,0.032798,5.0,1.873765,7.0,P
0.00049,-0.545923,0.106813,0.990648,-0.253169,1.373075,0.874917,-0.0879,0.287067,0.477658,0.339951,4.109052,0.954916,-0.014759,4.144448,2.724665,-0.419789,5.617806,0.229884,0.395964,-0.108811,3.0,0.541613,0.78195,-0.03046,2.0,0.823056,0.967921,0.925278,2.0,1.484435,5.0,N
-0.577093,0.671785,0.866302,1.185187,0.158031,5.007679,0.809022,-0.95286,1.474776,0.27165,0.33391,0.572927,-0.824958,0.619836,2.043342,0.348302,-0.245539,1.310389,0.281316,0.404198,0.385013,4.0,1.342943,0.54665,0.505838,7.0,1.700483,0.019696,0.795326,2.0,1.127419,9.0,P
0.045475,-0.295224,0.982436,3.766868,-0.020249,0.966204,-0.431444,0.072637,0.964482,0.429107,-0.411487,0.39954,0.837494,0.811657,0.036147,0.919619,-0.478776,7.815637,0.524973,-0.13674,0.59533,5.0,1.789716,0.452609,-0.063124,4.0,1.447696,-0.24775,0.850855,6.0,1.37979,7.0,P
0.665307,0.082401,2.068391,0.318797,0.426707,3.992451,-0.885645,0.800809,1.727334,0.329531,0.091732,2.380009,0.272958,-0.732187,0.82928,3.261561,0.359658,0.470152,0.265355,-0.541307,-0.988555,4.0,1.605589,0.096604,0.339546,7.0,1.933826,0.550423,-0.764743,5.0,1.324541,9.0,P
-0.25274,0.967719,0.949742,0.921517,0.273165,1.965589,-0.405136,0.884462,4.787872,0.335731,-0.038453,4.671351,-0.547468,0.641433,1.940922,0.303539,0.174363,2.207661,0.807665,-0.586662,-0.522204,3.0,1.048709,0.171851,0.818034,3.0,1.426304,-0.906463,-0.48621,3.0,1.086614,7.0,P
0.914414,-0.425138,0.668414,0.781413,0.327862,3.460105,0.590029,-0.895351,1.296936,0.486742,0.283982,1.374138,-0.338081,-0.389993,0.764058,0.692998,-0.453275,4.87989,0.36526,-0.899101,0.065797,2.0,0.627663,0.496444,-0.210057,4.0,1.841368,-0.877607,0.118878,5.0,0.879236,7.0,P
-0.627527,0.9262,0.306809,1.075719,0.310195,7.975179,0.158984,0.645163,0.497706,0.555745,-0.399282,10.136178,0.525439,-0.592283,0.633118,0.761075,-0.336954,2.697611,0.540589,-0.153081,-0.341473,3.0,1.719617,-0.062731,-0.625006,7.0,1.969884,0.281806,-0.078124,2.0,0.502272,9.0,N
0.008058,0.829166,0.032292,0.53678,0.159184,1.194606,0.196576,-0.611258,0.431675,0.111258,-0.052072,6.587659,-0.490698,-0.360161,0.873607,0.133959,-0.498205,4.870251,0.203352,0.367248,0.935545,3.0,1.728875,-0.800318,0.532561,2.0,1.290386,-0.945591,-0.071983,2.0,0.586222,5.0,N
0.094488,0.021439,0.626469,0.090612,-0.378508,6.167725,0.912131,-0.478078,0.136896,0.327723,-0.494472,3.366492,0.449236,0.370676,1.250264,0.077709,-0.018814,4.863491,0.503248,-0.411743,-0.633709,4.0,1.282081,-0.075593,0.820707,2.0,0.846571,-0.096449,-0.831307,5.0,1.612523,7.0,N
-0.858374,-0.279411,0.003265,0.794678,0.20541,2.163823,-0.030408,0.6786,0.05747,1.278546,0.253195,4.765485,-0.520016,-0.801889,2.021247,1.529642,0.077274,1.361731,0.663168,0.789386,0.877377,3.0,0.79646,-0.596003,0.370545,5.0,1.668554,0.736443,-0.27198,6.0,0.516882,7.0,N
-0.655482,-0.202764,0.914191,0.739737,0.175623,0.306433,0.687148,0.586827,0.041766,0.407769,0.411509,0.833984,-0.928616,0.569144,2.412389,1.260136,0.235013,5.173811,0.457085,-0.584936,-0.29841,6.0,1.648992,-0.229573,0.353001,6.0,1.685492,-0.905477,0.145549,4.0,1.48434,8.0,P
0.244786,-0.5897,1.333912,0.044176,-0.217673,9.918969,0.720005,0.290698,1.878983,1.074025,-0.218172,1.843582,0.314791,-0.189035,1.250961,0.35148,-0.184647,14.418835,0.552869,0.814353,-0.734183,5.0,1.562599,0.778425,-0.501246,6.0,1.107659,0.207371,0.834226,2.0,1.224734,7.0,N
0.566354,0.960025,4.853898,0.046278,0.342282,0.195018,0.189514,-0.166271,1.22682,0.520225,-0.437661,3.450437,0.235857,0.190968,1.809688,0.198938,-0.158506,5.334364,0.621119,-0.287185,-0.401405,3.0,0.942032,-0.980348,0.98366,5.0,1.572863,0.720019,-0.24925,5.0,0.75018,6.0,N
0.0985,0.367602,1.096169,0.175218,0.163221,4.235635,0.632129,0.979629,0.268989,0.86341,-0.049426,2.776052,0.157305,-0.602731,1.801598,0.186856,0.47127,0.482475,0.69853,-0.380045,0.819434,4.0,1.398153,0.728537,-0.624951,2.0,1.983094,-0.379873,0.826533,6.0,1.78023,8.0,P
0.841077,-0.126417,2.931562,3.352139,-0.146975,0.480339,0.18158,0.841755,1.391391,1.360728,0.295992,3.44259,0.440088,-0.418422,0.863422,0.3574,0.111854,1.014408,0.3723,0.907703,0.144302,2.0,0.788878,-0.133018,-0.985647,6.0,0.849393,0.213063,-0.731317,8.0,1.222457,9.0,P
-0.454511,0.166992,0.132589,0.120829,0.480626,0.456811,-0.004621,-0.630724,0.027864,0.057271,0.083714,14.188676,0.759129,-0.984279,3.59871,1.374423,-0.444241,0.973098,0.324194,-0.769987,-0.60866,4.0,1.309536,0.057404,0.500223,4.0,0.892722,-0.428384,-0.561785,5.0,1.662388,7.0,N
0.4935,0.212144,1.125237,0.041971,0.459105,1.443128,-0.133722,0.926988,0.532392,1.093597,0.309868,3.310476,-0.041451,0.08157,1.669363,0.795082,0.431457,0.389387,0.660534,-0.780924,0.832606,7.0,1.282197,0.091783,0.395638,7.0,1.844967,0.998898,-0.797044,6.0,0.531954,9.0,P
-0.843662,0.370448,0.756143,2.096645,0.311173,4.668875,0.094506,-0.075898,0.194407,0.033365,0.448368,1.110505,-0.692151,-0.386535,1.109964,1.147231,-0.171084,4.282959,0.327586,-0.466148,-0.154319,2.0,1.071083,-0.416279,-0.707244,2.0,0.724373,0.824392,0.328809,4.0,1.090347,5.0,N
-0.329199,0.027805,0.083842,0.663056,-0.001787,0.206981,0.786153,-0.872789,0.095915,0.24694,-0.163164,2.905114,-0.871314,-0.057075,1.760203,0.42219,-0.160475,1.887976,0.139843,0.691248,-0.476124,5.0,1.352695,0.287776,0.343773,2.0,0.571552,-0.727627,0.828307,3.0,1.756619,7.0,P
-0.717649,0.55517,0.513495,0.494224,-0.391305,7.973819,0.07845,-0.080994,0.020531,0.261476,-0.220678,0.566937,-0.527288,0.823919,0.4132,1.259251,0.224735,4.368906,0.653126,-0.218612,-0.274251,3.0,1.753318,0.809483,-0.548467,6.0,1.677798,-0.008734,0.528363,3.0,1.239341,9.0,P
0.594479,0.687532,0.410561,3.616759,0.06727,2.035858,-0.111213,0.378931,0.728147,0.277483,0.199229,7.990913,0.708224,0.376601,0.861177,0.863598,0.419444,2.579111,0.255628,0.903316,-0.601722,4.0,1.017338,-0.679548,-0.503025,4.0,1.025213,-0.192792,-0.160676,6.0,0.991288,8.0,P
0.938748,-0.917082,0.479866,3.863195,-0.021255,5.998825,-0.084746,0.978224,1.090999,0.492083,-0.299238,0.698804,-0.3706,-0.513766,0.389396,4.109403,0.20222,1.406477,0.281732,0.621662,0.003591,5.0,1.788655,-0.219451,-0.653945,2.0,1.886515,0.545419,-0.838681,5.0,1.095349,7.0,P
-0.450325,0.578293,0.017667,0.953326,-0.276899,0.690543,-0.64664,-0.108821,0.292654,1.278111,0.180993,1.558787,0.758056,-0.080797,2.403353,0.583999,0.026103,3.030353,0.75839,0.563373,0.362061,8.0,1.739247,0.695114,-0.906728,8.0,0.781192,-0.29313,-0.965794,5.0,1.371271,9.0,P
-0.650983,0.103957,0.118284,0.29803,-0.02086,3.935693,0.218521,-0.470753,1.848337,0.432895,0.42918,5.751502,-0.604453,0.599541,0.167707,2.215272,0.16433,7.845396,0.418067,0.031784,-0.300713,4.0,1.815363,-0.926356,0.396656,4.0,1.887849,0.917375,0.146368,2.0,1.703073,7.0,P
-0.408623,0.322905,0.529436,3.062436,-0.461096,5.52868,-0.994152,-0.320143,0.393555,0.461919,-0.496239,1.232094,-0.831128,-0.269762,1.821139,1.732379,0.064837,3.191643,0.351659,0.167004,0.817167,5.0,1.877041,0.935925,0.568225,2.0,0.879248,0.486987,0.454393,5.0,1.699493,6.0,N
0.209906,0.619577,1.055327,0.343289,-0.20305,2.579288,-0.93139,0.301517,3.705069,0.419285,-0.289084,0.065877,0.545377,-0.060971,2.470212,0.190885,0.265715,1.484529,0.472973,0.87658,-0.029086,3.0,1.130108,-0.156983,-0.478936,2.0,1.244796,0.958955,-0.344043,2.0,1.993378,5.0,P
-0.531188,0.476074,0.343362,1.604475,-0.357401,1.293643,-0.809692,0.266592,1.335921,0.028289,0.396002,2.543128,-0.210151,0.246077,0.491266,0.418133,-0.343703,0.174442,0.479817,-0.462736,0.876961,7.0,0.859214,-0.89809,-0.486294,4.0,1.371512,0.783411,-0.080822,2.0,1.46658,9.0,P
-0.975507,0.365392,0.714169,0.28338,-0.134244,6.319732,-0.98616,-0.200269,1.632772,0.054594,0.344607,0.311237,-0.750736,-0.66592,0.193636,4.023134,-0.032979,0.075837,0.734217,-0.128012,0.488175,8.0,0.992461,-0.089447,-0.317688,7.0,1.080849,-0.435976,0.421653,8.0,1.324244,9.0,P
0.09728,0.021977,0.202172,0.048493,-0.237559,1.520168,0.493973,0.292416,2.262229,0.627605,0.160752,1.585582,-0.491243,0.045101,0.194171,0.338632,0.042416,1.505761,0.872107,0.85474,-0.41199,4.0,0.713387,-0.972744,-0.1366,5.0,0.663864,-0.380085,0.625572,6.0,0.664498,9.0,P
0.884435,-0.622197,0.721113,1.145232,0.133863,5.430886,-0.996115,0.278119,0.30628,0.153538,-0.128979,3.031126,-0.090414,0.385286,1.51383,0.991501,0.04431,1.002939,0.593506,0.927761,-0.923624,4.0,1.772521,0.201765,-0.309371,2.0,0.66942,-0.023522,0.419543,3.0,1.409894,6.0,P
0.790771,0.919873,2.875683,0.445232,0.296032,1.244092,-0.993816,-0.815088,3.479688,2.576041,-0.421977,2.686865,-0.916827,0.532095,0.516357,1.392723,0.278499,0.07877,0.624823,-0.755588,0.248065,2.0,1.24864,-0.784452,0.711621,3.0,0.90409,-0.759375,0.527717,2.0,1.887645,6.0,P
0.225455,-0.544671,0.67739,0.402171,0.315617,0.351097,0.093087,-0.616989,1.050373,1.134779,0.040896,0.398589,0.111764,0.998115,0.034361,0.900593,0.44546,3.078764,0.109721,0.30022,0.290897,3.0,0.865624,-0.314878,0.508725,5.0,0.846343,-0.474693,-0.39227,3.0,1.336713,7.0,P
-0.832375,-0.255574,0.135188,0.08183,0.427458,1.531653,-0.547027,0.950464,2.9625,1.07225,0.043869,17.417044,-0.207576,0.485522,0.122652,0.256309,-0.326499,4.366336,0.822227,0.259636,0.44503,7.0,0.55164,0.217311,-0.836675,4.0,1.272945,0.903649,0.523059,5.0,0.68528,8.0,N
-0.29711,0.87845,3.171171,0.018239,0.16813,1.498518,0.804418,0.131709,0.897614,1.297988,0.413539,1.697037,0.796962,0.749997,0.820993,0.180512,0.347126,2.994865,0.658732,0.541097,-0.86573,8.0,1.784896,-0.233641,0.866324,5.0,1.262526,-0.534591,0.311168,2.0,0.591812,9.0,P
-0.077854,-0.334567,0.349133,1.485851,0.422235,2.69742,-0.094685,-0.206929,0.937053,2.507972,-0.130073,1.719139,0.544702,0.317213,2.357682,0.813899,-0.467725,0.17276,0.393399,-0.692306,0.118624,4.0,0.993582,-0.255555,-0.0416,5.0,1.354618,-0.658673,-0.808466,4.0,0.564713,7.0,P
0.607114,0.06305,0.222102,4.174389,-0.094975,1.804882,-0.20826,-0.873744,0.369093,0.734852,-0.310296,2.662467,-0.871674,0.873478,0.204693,0.42834,0.27748,3.088546,0.062315,0.659936,0.657903,2.0,0.866101,-0.395597,-0.658386,7.0,1.697861,-0.650698,0.822811,8.0,1.542433,9.0,P
0.248359,-0.667812,0.208778,3.528879,0.378693,1.182131,0.292756,0.438547,0.541941,0.806085,-0.377726,3.946211,0.194099,0.525301,0.236224,0.048727,-0.145008,6.526438,0.479924,-0.719746,0.712988,3.0,1.688909,0.829779,0.266067,3.0,1.704566,-0.195589,-0.874742,5.0,1.358126,6.0,P
0.923779,-0.045744,1.649055,0.976643,-0.207093,0.822827,0.530986,0.089615,2.121016,0.928697,-0.086306,6.69551,0.095751,-0.491438,0.467948,0.267708,0.468415,3.048257,0.732333,-0.560652,-0.380195,8.0,1.550569,0.756338,-0.414318,8.0,0.509428,-0.805738,-0.361606,2.0,1.155703,9.0,N
0.555747,0.468075,0.105064,0.118829,0.185715,0.275974,0.514692,0.595271,0.747706,1.337839,0.162228,0.458329,0.302578,0.978042,4.903576,0.968191,-0.240519,1.088926,0.723772,-0.521124,-0.740799,5.0,1.050956,-0.044597,0.003689,7.0,0.517377,-0.300524,0.026087,3.0,1.032213,8.0,P
0.422161,0.377852,2.113695,0.499597,0.026808,0.007976,-0.353326,-0.807358,0.408184,2.63011,-0.120417,6.462772,-0.175816,0.16157,2.012174,0.551438,-0.393001,0.925828,0.643135,-0.468156,0.912465,8.0,1.340771,0.702101,-0.309859,5.0,1.106109,0.75279,-0.987439,8.0,1.375624,9.0,P
-0.152569,-0.775619,0.28028,0.501152,0.472765,1.058662,0.912771,0.836393,0.052779,1.282926,-0.399711,0.088513,0.350145,-0.996549,1.451939,0.683657,0.437308,0.103463,0.086427,-0.69225,-0.63751,4.0,0.60432,-0.384327,0.961468,4.0,0.689794,-0.061018,0.059494,2.0,1.15519,5.0,P
-0.174095,0.854482,1.469313,1.402233,0.377681,4.286897,-0.739537,-0.267206,2.75456,0.737183,-0.495775,2.475345,-0.023087,-0.460885,0.337906,3.804058,0.263839,5.338849,0.505886,0.073898,-0.889185,2.0,0.77681,0.935049,0.726972,3.0,0.889509,0.393224,-0.936499,4.0,0.78903,5.0,P
0.912499,-0.393333,0.108866,1.958016,0.293342,2.932633,0.745928,0.805983,1.674539,3.213864,0.259822,0.301534,-0.029936,-0.414223,0.325883,1.906865,0.457073,1.16941,0.471792,0.043847,0.833142,3.0,1.919952,-0.757791,0.403005,8.0,1.57986,-0.597737,-0.971413,2.0,1.973156,9.0,P
-0.446244,-0.665681,3.411608,0.570659,0.455,1.584262,0.73053,-0.416303,6.013462,3.245066,-0.030682,0.386983,-0.554879,-0.418141,1.123943,0.470642,-0.348112,4.799,0.482932,0.147104,-0.975972,8.0,0.981381,-0.00172,0.91114,2.0,1.614379,-0.234428,0.624868,8.0,1.971474,9.0,N
0.356301,-0.247149,0.596285,0.903182,-0.49722,0.063442,0.441216,0.49295,0.120537,1.021115,0.277008,0.312609,-0.242863,-0.168674,0.388333,0.089616,-0.134125,4.750852,0.557599,-0.055638,-0.095141,4.0,1.761847,0.112638,0.731409,4.0,1.839842,0.725215,0.051584,4.0,1.524187,5.0,N
0.116661,0.905345,0.446716,1.956934,-0.141127,6.219828,-0.562505,0.017896,0.115795,0.232171,0.34023,1.156244,-0.57716,0.885401,0.266155,0.760229,-0.103301,3.550812,0.636813,0.375141,0.256516,3.0,0.943022,-0.328961,-0.350758,3.0,1.846771,0.412448,-0.946698,5.0,1.921961,6.0,P
0.123136,-0.741849,0.325509,2.32405,0.219998,1.935501,-0.668328,0.066445,3.03213,2.447819,0.390307,1.24278,-0.264979,-0.708916,0.776207,0.927767,0.401327,0.348629,0.272985,-0.382368,0.857389,8.0,1.782304,0.162424,0.728988,7.0,0.927625,-0.626305,-0.78518,2.0,0.951966,9.0,P
0.114839,0.297951,0.469493,3.679575,0.331952,4.449751,-0.134112,-0.193917,0.709602,0.140759,-0.375492,0.489833,-0.204309,0.782197,1.10813,0.36834,0.018276,1.768978,0.445233,0.402241,0.665291,2.0,1.968993,-0.839661,-0.868644,2.0,1.503256,0.480475,0.476571,5.0,1.863604,7.0,P
-0.240933,-0.935376,1.642118,0.196449,0.370532,5.724781,-0.952529,-0.65182,0.409943,4.277455,-0.179688,2.829968,-0.458947,-0.619771,0.906799,0.968286,0.469552,1.482707,0.693603,0.809072,0.537101,4.0,1.951357,-0.294539,0.887404,4.0,1.972487,-0.772486,0.861285,2.0,0.986588,6.0,P
0.898586,-0.791769,2.221794,0.186528,-0.365947,8.104031,0.020462,0.568465,0.413808,1.32663,0.349915,0.36661,0.735281,-0.353702,0.592413,0.561425,0.1351,6.483049,0.706018,0.109461,0.318839,4.0,1.633805,-0.617246,0.666326,2.0,1.661649,0.720891,-0.031224,3.0,0.761132,8.0,N
-0.189206,-0.859086,2.285357,1.183455,-0.367711,0.50036,-0.591892,-0.72759,0.199911,0.874887,0.306058,3.182991,0.287542,0.98339,0.453026,0.633208,0.454509,8.529906,0.3961,0.578851,0.063271,4.0,1.409198,0.957912,-0.364761,4.0,1.79002,0.93834,-0.392143,6.0,0.544635,9.0,N
-0.249085,-0.134419,0.571804,0.384428,-0.498406,3.9375,0.274287,-0.778395,0.365231,0.680035,0.29639,2.712316,-0.142948,-0.717766,1.059153,2.039254,-0.41308,1.376997,0.491875,0.416423,0.178808,3.0,1.948021,-0.078277,0.356425,3.0,1.745862,-0.988538,-0.118139,3.0,1.896079,5.0,P
0.025635,0.639492,0.035973,0.632825,0.391703,4.003217,-0.823063,-0.28953,0.211494,0.277135,0.134223,0.223902,-0.413365,0.564532,0.011503,0.523037,0.005899,0.177156,0.486749,-0.491733,0.412411,7.0,1.797586,-0.715327,-0.298007,8.0,1.382625,0.062563,-0.675842,7.0,0.823549,9.0,P
0.234497,0.40423,0.052147,1.57413,0.389675,2.15159,0.647927,0.466705,1.121966,0.235148,0.354474,0.371602,0.114131,-0.197294,1.842491,1.26159,-0.03966,1.895218,0.894988,0.59649,-0.378842,4.0,1.352691,0.032594,0.549816,3.0,1.640613,0.644538,-0.536431,3.0,1.211266,6.0,P
-0.548768,0.428436,2.656296,0.590665,-0.470439,4.145577,0.367443,0.558524,1.579115,0.735311,-0.415603,5.597393,0.671556,-0.024393,2.002024,1.528026,-0.051294,3.087185,0.427274,0.850962,0.634538,3.0,1.947829,-0.960664,0.281706,3.0,1.42491,-0.745739,0.075221,5.0,1.984479,6.0,N
-0.459576,-0.056728,0.520679,1.725266,-0.096671,0.984977,-0.412158,-0.980587,0.416761,0.010607,0.004389,0.540541,0.645648,0.442684,0.614091,1.696771,0.394653,2.585091,0.510058,-0.688297,-0.791085,2.0,1.325027,-0.510623,0.095852,4.0,0.954445,-0.475693,-0.059119,4.0,0.55127,9.0,P
0.559138,0.686149,0.390822,4.210626,-0.381578,20.961081,-0.551395,-0.196386,1.40344,0.233243,0.247233,1.195299,-0.169296,-0.765959,0.518687,0.414182,-0.088638,1.105239,0.20628,0.236937,0.712043,4.0,0.743118,-0.797023,-0.630242,3.0,1.911741,-0.692689,0.974576,3.0,1.131579,8.0,N
-0.235062,0.071159,0.017238,0.016638,-0.024256,12.53022,-0.927937,0.723775,1.061422,1.646894,-0.228782,1.368126,-0.124833,0.757482,0.326571,1.236663,-0.263968,7.868785,0.479089,-0.081334,-0.670741,5.0,0.829091,0.383674,0.430708,3.0,1.604961,-0.90586,-0.441072,7.0,1.537883,8.0,N
-0.924393,-0.170015,0.660797,0.870387,0.203512,1.529456,0.655187,0.645729,0.801793,1.299311,0.030143,1.781521,-0.170281,0.545943,0.399595,0.510086,0.425184,0.207702,0.16295,0.430929,-0.318677,8.0,1.346504,-0.320168,0.212993,6.0,1.567097,-0.2113,-0.837628,8.0,1.040495,9.0,P
0.59615,-0.337005,1.737854,0.353601,-0.172238,0.818327,0.228393,-0.643482,1.287546,0.382624,0.226107,1.010233,0.130432,-0.837079,1.163898,0.194674,0.241072,1.289943,0.808513,0.994183,-0.912884,3.0,0.934953,0.453629,-0.830021,4.0,1.317882,-0.727615,0.914013,4.0,0.827742,6.0,P
0.822655,0.878426,1.026213,1.051615,-0.118977,0.202247,-0.478424,0.197791,2.098262,2.36558,0.036804,3.895267,-0.706345,0.017518,1.521639,1.559564,-0.17564,4.23964,0.961932,0.774106,0.414379,3.0,1.407675,0.25099,0.905324,7.0,1.943036,0.801467,-0.646832,8.0,1.18006,9.0,N
