state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,target
34.0,181.0,415.0,1.0,0.0,0.0,161.3,83.0,27.42,124.4,83.0,10.57,262.0,98.0,11.79,14.1,3.0,3.81,0.0,Yes
23.0,37.0,415.0,0.0,1.0,20.0,264.7,81.0,45.0,216.5,110.0,18.4,210.7,102.0,9.48,10.4,7.0,2.81,0.0,No
45.0,176.0,415.0,0.0,0.0,0.0,216.7,91.0,36.84,233.9,104.0,19.88,231.1,110.0,10.4,9.0,4.0,2.43,1.0,No
18.0,109.0,408.0,0.0,0.0,0.0,123.0,111.0,20.91,237.2,103.0,20.16,258.8,91.0,11.65,9.3,12.0,2.51,1.0,No
0.0,141.0,408.0,0.0,1.0,43.0,157.8,122.0,26.83,132.3,108.0,11.25,137.1,81.0,6.17,5.6,2.0,1.51,2.0,No
2.0,87.0,510.0,0.0,0.0,0.0,120.5,99.0,20.49,210.0,81.0,17.85,224.7,141.0,10.11,8.6,2.0,2.32,2.0,No
17.0,14.0,415.0,0.0,0.0,0.0,184.5,77.0,31.37,272.5,103.0,23.16,190.3,129.0,8.56,9.7,3.0,2.62,4.0,No
16.0,148.0,510.0,0.0,0.0,0.0,239.3,84.0,40.68,195.7,85.0,16.63,232.6,104.0,10.47,10.9,3.0,2.94,1.0,No
3.0,88.0,415.0,0.0,0.0,0.0,172.8,81.0,29.38,193.4,90.0,16.44,89.6,107.0,4.03,12.8,5.0,3.46,2.0,No
10.0,131.0,408.0,0.0,0.0,0.0,197.0,79.0,33.49,201.0,114.0,17.09,151.2,111.0,6.8,11.6,5.0,3.13,1.0,No
20.0,18.0,408.0,0.0,0.0,0.0,273.6,93.0,46.51,114.6,116.0,9.74,250.6,120.0,11.28,8.2,4.0,2.21,1.0,No
38.0,108.0,510.0,0.0,1.0,25.0,170.7,88.0,29.02,109.9,113.0,9.34,165.7,99.0,7.46,8.7,1.0,2.35,3.0,No
44.0,95.0,415.0,0.0,0.0,0.0,155.5,99.0,26.44,167.0,75.0,14.2,190.7,125.0,8.58,13.2,4.0,3.56,1.0,No
35.0,69.0,510.0,0.0,0.0,0.0,221.6,88.0,37.67,231.8,87.0,19.7,211.7,116.0,9.53,8.6,9.0,2.32,1.0,No
25.0,66.0,408.0,0.0,1.0,32.0,187.8,117.0,31.93,129.8,90.0,11.03,132.3,113.0,5.95,12.0,3.0,3.24,2.0,No
32.0,110.0,415.0,0.0,0.0,0.0,198.2,92.0,33.69,147.1,97.0,12.5,199.6,76.0,8.98,16.5,4.0,4.46,4.0,No
32.0,161.0,408.0,0.0,0.0,0.0,107.5,121.0,18.28,256.4,46.0,21.79,247.2,131.0,11.12,12.6,3.0,3.4,2.0,No
43.0,38.0,415.0,0.0,1.0,38.0,175.6,127.0,29.85,260.5,118.0,22.14,199.5,109.0,8.98,12.3,2.0,3.32,2.0,No
34.0,77.0,415.0,0.0,1.0,33.0,143.0,101.0,24.31,212.2,102.0,18.04,104.9,120.0,4.72,15.3,4.0,4.13,5.0,Yes
40.0,84.0,415.0,0.0,0.0,0.0,204.1,132.0,34.7,164.4,117.0,13.97,165.1,123.0,7.43,0.0,0.0,0.0,1.0,No
45.0,153.0,510.0,0.0,0.0,0.0,195.4,107.0,33.22,154.6,96.0,13.14,142.8,97.0,6.43,11.6,6.0,3.13,1.0,No
32.0,132.0,408.0,0.0,0.0,0.0,169.9,107.0,28.88,209.4,121.0,17.8,206.1,79.0,9.27,11.5,2.0,3.11,1.0,No
5.0,69.0,408.0,0.0,1.0,38.0,272.9,122.0,46.39,188.4,97.0,16.01,132.4,87.0,5.96,10.5,3.0,2.84,2.0,No
17.0,147.0,408.0,0.0,0.0,0.0,212.8,79.0,36.18,204.1,91.0,17.35,156.2,113.0,7.03,10.2,2.0,2.75,1.0,No
26.0,25.0,415.0,0.0,0.0,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,No
15.0,140.0,415.0,0.0,0.0,0.0,160.5,114.0,27.29,240.5,103.0,20.44,233.5,121.0,10.51,11.3,4.0,3.05,1.0,No
3.0,76.0,408.0,0.0,1.0,12.0,98.4,100.0,16.73,187.5,119.0,15.94,177.0,68.0,7.97,15.1,3.0,4.08,1.0,No
29.0,127.0,510.0,1.0,0.0,0.0,180.9,114.0,30.75,209.5,118.0,17.81,249.9,105.0,11.25,7.4,4.0,2.0,2.0,No
36.0,84.0,510.0,0.0,0.0,0.0,203.4,125.0,34.58,182.9,88.0,15.55,213.7,121.0,9.62,13.8,2.0,3.73,1.0,No
9.0,91.0,510.0,1.0,1.0,24.0,93.5,112.0,15.9,183.4,128.0,15.59,240.7,133.0,10.83,9.9,3.0,2.67,0.0,No
50.0,64.0,415.0,0.0,0.0,0.0,206.2,76.0,35.05,232.4,76.0,19.75,251.6,96.0,11.32,13.6,2.0,3.67,1.0,No
4.0,124.0,408.0,1.0,0.0,0.0,244.6,89.0,41.58,188.8,80.0,16.05,206.0,114.0,9.27,11.3,4.0,3.05,1.0,No
0.0,173.0,510.0,0.0,0.0,0.0,172.5,78.0,29.33,142.6,91.0,12.12,102.0,63.0,4.59,10.9,2.0,2.94,0.0,No
25.0,120.0,415.0,0.0,0.0,0.0,131.7,99.0,22.39,163.1,109.0,13.86,201.1,116.0,9.05,10.7,3.0,2.89,1.0,No
22.0,63.0,510.0,0.0,0.0,0.0,185.3,87.0,31.5,225.3,87.0,19.15,194.3,93.0,8.74,11.7,3.0,3.16,0.0,No
28.0,60.0,510.0,0.0,0.0,0.0,203.2,99.0,34.54,235.8,131.0,20.04,224.9,112.0,10.12,15.1,6.0,4.08,2.0,No
36.0,78.0,510.0,0.0,0.0,0.0,140.0,84.0,23.8,216.8,73.0,18.43,224.5,102.0,10.1,9.0,6.0,2.43,2.0,No
21.0,89.0,415.0,0.0,0.0,0.0,242.5,71.0,41.23,213.3,109.0,18.13,231.0,84.0,10.4,6.3,3.0,1.7,3.0,No
25.0,45.0,415.0,0.0,1.0,18.0,168.0,127.0,28.56,155.5,76.0,13.22,152.7,127.0,6.87,11.8,5.0,3.19,0.0,No
44.0,96.0,415.0,0.0,0.0,0.0,125.8,102.0,21.39,244.4,111.0,20.77,167.7,90.0,7.55,9.0,2.0,2.43,2.0,No
39.0,85.0,415.0,1.0,0.0,0.0,197.2,97.0,33.52,211.7,115.0,17.99,210.1,133.0,9.45,8.3,4.0,2.24,4.0,No
12.0,92.0,415.0,0.0,0.0,0.0,138.1,131.0,23.48,175.7,128.0,14.93,192.7,119.0,8.67,10.0,3.0,2.7,3.0,No
1.0,86.0,415.0,0.0,0.0,0.0,128.3,121.0,21.81,197.1,93.0,16.75,138.4,152.0,6.23,12.2,5.0,3.29,7.0,Yes
31.0,88.0,510.0,0.0,0.0,0.0,143.3,97.0,24.36,170.7,81.0,14.51,195.3,89.0,8.79,11.4,5.0,3.08,2.0,No
16.0,48.0,408.0,0.0,1.0,26.0,192.9,60.0,32.79,179.2,87.0,15.23,185.5,137.0,8.35,18.7,7.0,5.05,0.0,No
22.0,86.0,408.0,0.0,0.0,0.0,148.2,71.0,25.19,285.1,91.0,24.23,166.4,155.0,7.49,6.2,3.0,1.67,2.0,No
10.0,69.0,408.0,0.0,0.0,0.0,215.9,122.0,36.7,270.3,114.0,22.98,301.8,129.0,13.58,6.1,5.0,1.65,4.0,Yes
28.0,84.0,510.0,0.0,0.0,0.0,226.9,144.0,38.57,201.6,122.0,17.14,130.2,121.0,5.86,13.2,5.0,3.56,2.0,No
14.0,130.0,415.0,0.0,0.0,0.0,155.9,95.0,26.5,256.1,97.0,21.77,262.9,103.0,11.83,11.7,3.0,3.16,3.0,No
38.0,119.0,408.0,0.0,0.0,0.0,287.1,115.0,48.81,159.3,99.0,13.54,216.8,86.0,9.76,13.9,1.0,3.75,2.0,Yes
48.0,72.0,415.0,0.0,0.0,0.0,129.8,106.0,22.07,188.7,138.0,16.04,212.5,116.0,9.56,8.3,4.0,2.24,4.0,Yes
3.0,94.0,415.0,0.0,0.0,0.0,220.8,111.0,37.54,156.2,67.0,13.28,187.9,89.0,8.46,10.5,4.0,2.84,2.0,No
13.0,82.0,415.0,0.0,0.0,0.0,266.9,83.0,45.37,229.7,74.0,19.52,251.7,99.0,11.33,11.0,6.0,2.97,3.0,Yes
9.0,106.0,415.0,0.0,1.0,31.0,197.4,125.0,33.56,123.4,110.0,10.49,115.6,101.0,5.2,12.3,4.0,3.32,3.0,No
43.0,70.0,510.0,0.0,0.0,0.0,59.5,103.0,10.12,257.2,106.0,21.86,208.3,86.0,9.37,11.1,6.0,3.0,0.0,No
39.0,65.0,415.0,0.0,1.0,29.0,215.5,129.0,36.64,161.9,77.0,13.76,128.3,91.0,5.77,8.8,5.0,2.38,2.0,No
41.0,91.0,510.0,0.0,0.0,0.0,149.0,115.0,25.33,245.3,105.0,20.85,260.0,94.0,11.7,8.3,3.0,2.24,0.0,No
22.0,225.0,415.0,0.0,0.0,0.0,165.4,106.0,28.12,273.7,109.0,23.26,210.0,93.0,9.45,8.7,3.0,2.35,0.0,Yes
49.0,104.0,415.0,0.0,0.0,0.0,185.1,91.0,31.47,227.3,115.0,19.32,198.5,79.0,8.93,12.7,10.0,3.43,2.0,No
43.0,57.0,415.0,0.0,0.0,0.0,161.0,113.0,27.37,208.0,134.0,17.68,208.1,81.0,9.36,8.4,4.0,2.27,3.0,No
12.0,62.0,415.0,0.0,0.0,0.0,120.7,70.0,20.52,307.2,76.0,26.11,203.0,99.0,9.14,13.1,6.0,3.54,4.0,No
30.0,127.0,415.0,1.0,0.0,0.0,324.3,107.0,55.13,141.6,90.0,12.04,207.6,90.0,9.34,12.8,7.0,3.46,1.0,Yes
27.0,122.0,415.0,0.0,0.0,0.0,180.0,88.0,30.6,145.0,77.0,12.33,233.7,120.0,10.52,11.5,6.0,3.11,2.0,No
15.0,51.0,510.0,0.0,0.0,0.0,214.8,94.0,36.52,149.7,58.0,12.72,283.4,66.0,12.75,10.2,5.0,2.75,0.0,No
19.0,66.0,408.0,0.0,0.0,0.0,128.2,109.0,21.79,274.5,112.0,23.33,211.0,90.0,9.49,8.1,4.0,2.19,0.0,No
5.0,159.0,408.0,1.0,0.0,0.0,257.1,53.0,43.71,312.2,127.0,26.54,183.0,82.0,8.24,8.8,6.0,2.38,1.0,Yes
40.0,127.0,510.0,0.0,1.0,33.0,180.5,94.0,30.69,241.9,107.0,20.56,225.4,113.0,10.14,7.4,2.0,2.0,1.0,No
26.0,184.0,415.0,0.0,0.0,0.0,236.4,73.0,40.19,287.3,120.0,24.42,192.0,94.0,8.64,13.8,4.0,3.73,1.0,Yes
15.0,205.0,510.0,0.0,0.0,0.0,49.9,123.0,8.48,150.7,81.0,12.81,188.2,67.0,8.47,10.1,4.0,2.73,2.0,No
49.0,116.0,415.0,0.0,0.0,0.0,255.5,93.0,43.44,224.4,122.0,19.07,317.3,85.0,14.28,12.7,4.0,3.43,1.0,Yes
43.0,201.0,415.0,0.0,0.0,0.0,225.9,110.0,38.4,299.1,86.0,25.42,251.3,81.0,11.31,11.2,4.0,3.02,1.0,Yes
42.0,123.0,415.0,0.0,1.0,34.0,305.2,80.0,51.88,156.5,109.0,13.3,280.0,81.0,12.6,13.2,7.0,3.56,1.0,No
22.0,126.0,415.0,0.0,0.0,0.0,175.6,91.0,29.85,151.1,100.0,12.84,201.5,100.0,9.07,9.9,2.0,2.67,1.0,No
1.0,55.0,415.0,0.0,1.0,28.0,222.5,134.0,37.83,177.8,106.0,15.11,194.6,90.0,8.76,9.7,4.0,2.62,2.0,No
40.0,139.0,510.0,0.0,0.0,0.0,201.8,121.0,34.31,238.6,89.0,20.28,174.1,151.0,7.83,13.5,4.0,3.65,1.0,No
27.0,122.0,510.0,0.0,1.0,30.0,230.1,108.0,39.12,287.6,76.0,24.45,177.1,85.0,7.97,6.9,3.0,1.86,2.0,No
15.0,78.0,415.0,0.0,0.0,0.0,208.9,119.0,35.51,252.4,132.0,21.45,280.2,120.0,12.61,12.8,7.0,3.46,0.0,No
4.0,75.0,510.0,0.0,1.0,38.0,163.6,132.0,27.81,146.7,113.0,12.47,345.8,115.0,15.56,13.1,3.0,3.54,3.0,No
28.0,153.0,415.0,0.0,1.0,31.0,218.5,130.0,37.15,134.2,103.0,11.41,118.9,105.0,5.35,9.4,6.0,2.54,0.0,No
39.0,69.0,408.0,0.0,0.0,0.0,198.8,141.0,33.8,203.7,110.0,17.31,177.1,109.0,7.97,15.2,2.0,4.1,4.0,No
31.0,134.0,415.0,0.0,1.0,32.0,224.0,75.0,38.08,97.5,103.0,8.29,211.6,80.0,9.52,10.7,5.0,2.89,2.0,No
21.0,19.0,415.0,0.0,0.0,0.0,201.5,123.0,34.26,129.2,110.0,10.98,220.6,98.0,9.93,12.9,4.0,3.48,1.0,No
7.0,150.0,510.0,1.0,0.0,0.0,114.8,156.0,19.52,135.3,78.0,11.5,218.4,98.0,9.83,15.6,4.0,4.21,1.0,Yes
35.0,136.0,415.0,0.0,1.0,31.0,143.1,88.0,24.33,236.6,65.0,20.11,227.8,120.0,10.25,11.4,5.0,3.08,2.0,No
12.0,44.0,415.0,0.0,0.0,0.0,308.6,139.0,52.46,150.8,94.0,12.82,198.7,66.0,8.94,7.3,3.0,1.97,4.0,Yes
3.0,69.0,415.0,0.0,1.0,31.0,194.9,63.0,33.13,191.6,90.0,16.29,153.0,129.0,6.89,13.2,2.0,3.56,2.0,No
24.0,42.0,415.0,0.0,0.0,0.0,184.5,98.0,31.37,200.5,93.0,17.04,279.2,91.0,12.56,8.8,3.0,2.38,2.0,No
26.0,113.0,415.0,0.0,0.0,0.0,215.9,93.0,36.7,240.1,85.0,20.41,156.7,123.0,7.05,4.9,5.0,1.32,3.0,No
12.0,152.0,415.0,0.0,0.0,0.0,206.3,98.0,35.07,292.8,82.0,24.89,43.7,121.0,1.97,10.6,4.0,2.86,1.0,No
34.0,61.0,415.0,0.0,0.0,0.0,197.7,118.0,33.61,152.2,96.0,12.94,221.0,93.0,9.95,7.0,3.0,1.89,2.0,No
37.0,102.0,415.0,0.0,1.0,25.0,187.5,105.0,31.88,272.3,88.0,23.15,216.4,91.0,9.74,11.7,2.0,3.16,2.0,No
27.0,55.0,408.0,1.0,0.0,0.0,221.0,115.0,37.57,165.4,97.0,14.06,235.4,117.0,10.59,9.7,4.0,2.62,1.0,No
44.0,43.0,510.0,0.0,1.0,24.0,207.0,109.0,35.19,181.7,100.0,15.44,148.7,111.0,6.69,5.7,6.0,1.54,1.0,No
40.0,78.0,415.0,0.0,0.0,0.0,155.0,106.0,26.35,175.3,101.0,14.9,155.6,125.0,7.0,11.8,5.0,3.19,2.0,No
6.0,54.0,415.0,0.0,1.0,33.0,161.8,73.0,27.51,273.0,58.0,23.21,153.9,76.0,6.93,13.7,4.0,3.7,0.0,No
6.0,73.0,415.0,0.0,1.0,47.0,173.7,117.0,29.53,204.0,114.0,17.34,174.6,94.0,7.86,6.3,3.0,1.7,2.0,No
32.0,96.0,415.0,0.0,1.0,33.0,183.3,115.0,31.16,201.4,87.0,17.12,177.4,84.0,7.98,10.4,15.0,2.81,3.0,No
28.0,68.0,408.0,0.0,0.0,0.0,219.6,97.0,37.33,141.1,144.0,11.99,205.7,101.0,9.26,10.8,4.0,2.92,2.0,No
9.0,185.0,408.0,0.0,0.0,0.0,55.6,97.0,9.45,288.7,83.0,24.54,111.2,110.0,5.0,12.1,3.0,3.27,2.0,No
44.0,81.0,415.0,0.0,0.0,0.0,129.9,121.0,22.08,230.1,105.0,19.56,140.5,123.0,6.32,13.3,3.0,3.59,0.0,No
44.0,95.0,415.0,0.0,0.0,0.0,157.9,103.0,26.84,259.6,90.0,22.07,230.0,117.0,10.35,14.0,2.0,3.78,0.0,No
6.0,68.0,510.0,1.0,0.0,0.0,197.7,99.0,33.61,188.8,106.0,16.05,254.6,80.0,11.46,19.2,4.0,5.18,3.0,Yes
36.0,104.0,415.0,0.0,0.0,0.0,113.6,87.0,19.31,158.6,98.0,13.48,187.7,87.0,8.45,10.5,6.0,2.84,2.0,No
31.0,111.0,510.0,0.0,0.0,0.0,176.9,128.0,30.07,102.8,56.0,8.74,213.7,84.0,9.62,10.5,2.0,2.84,4.0,Yes
9.0,110.0,415.0,0.0,0.0,0.0,242.5,110.0,41.23,162.3,140.0,13.8,184.1,86.0,8.28,7.8,3.0,2.11,4.0,No
11.0,104.0,408.0,0.0,0.0,0.0,170.6,97.0,29.0,162.1,111.0,13.78,210.7,131.0,9.48,6.1,1.0,1.65,1.0,No
34.0,61.0,415.0,0.0,1.0,36.0,233.9,97.0,39.76,175.6,133.0,14.93,177.0,83.0,7.97,9.5,4.0,2.57,1.0,No
38.0,54.0,415.0,0.0,0.0,0.0,230.2,89.0,39.13,148.7,110.0,12.64,255.6,139.0,11.5,8.1,3.0,2.19,4.0,No
35.0,83.0,415.0,0.0,0.0,0.0,337.4,120.0,57.36,227.4,116.0,19.33,153.9,114.0,6.93,15.8,7.0,4.27,0.0,Yes
44.0,83.0,510.0,0.0,0.0,0.0,208.9,71.0,35.51,214.8,92.0,18.26,247.9,108.0,11.16,13.0,5.0,3.51,1.0,No
28.0,87.0,415.0,1.0,1.0,40.0,221.6,79.0,37.67,157.1,74.0,13.35,222.4,124.0,10.01,11.5,3.0,3.11,1.0,No
44.0,48.0,510.0,0.0,1.0,43.0,172.0,111.0,29.24,200.2,64.0,17.02,233.1,96.0,10.49,8.0,5.0,2.16,1.0,No
36.0,49.0,415.0,0.0,0.0,0.0,213.8,79.0,36.35,265.1,93.0,22.53,239.8,128.0,10.79,15.6,7.0,4.21,0.0,No
20.0,108.0,415.0,1.0,1.0,42.0,130.1,90.0,22.12,167.0,128.0,14.2,244.7,80.0,11.01,13.6,5.0,3.67,3.0,Yes
32.0,29.0,415.0,0.0,0.0,0.0,262.0,112.0,44.54,82.7,60.0,7.03,195.1,120.0,8.78,10.7,5.0,2.89,1.0,No
38.0,124.0,415.0,0.0,0.0,0.0,167.4,119.0,28.46,233.2,143.0,19.82,109.6,115.0,4.93,10.3,5.0,2.78,0.0,No
11.0,169.0,408.0,0.0,0.0,0.0,240.7,119.0,40.92,141.1,102.0,11.99,120.6,56.0,5.43,7.7,2.0,2.08,2.0,No
36.0,32.0,510.0,0.0,0.0,0.0,230.7,122.0,39.22,204.7,134.0,17.4,142.0,86.0,6.39,8.7,3.0,2.35,2.0,No
32.0,109.0,408.0,0.0,1.0,40.0,99.7,116.0,16.95,140.3,117.0,11.93,221.3,76.0,9.96,13.9,5.0,3.75,3.0,No
40.0,183.0,415.0,0.0,1.0,31.0,211.9,126.0,36.02,224.3,125.0,19.07,226.2,125.0,10.18,13.8,2.0,3.73,1.0,No
9.0,116.0,510.0,0.0,0.0,0.0,192.1,98.0,32.66,312.9,135.0,26.6,130.2,94.0,5.86,7.9,2.0,2.13,3.0,No
34.0,9.0,415.0,0.0,1.0,16.0,88.5,87.0,15.05,178.8,108.0,15.2,228.7,96.0,10.29,11.5,3.0,3.11,2.0,No
27.0,101.0,415.0,0.0,0.0,0.0,232.7,114.0,39.56,186.4,123.0,15.84,153.3,122.0,6.9,11.5,6.0,3.11,5.0,No
39.0,113.0,415.0,0.0,0.0,0.0,90.6,130.0,15.4,170.6,100.0,14.5,137.4,74.0,6.18,5.4,9.0,1.46,1.0,No
21.0,105.0,408.0,0.0,1.0,33.0,209.6,68.0,35.63,146.9,140.0,12.49,121.0,131.0,5.44,10.6,3.0,2.86,2.0,No
31.0,83.0,415.0,0.0,0.0,0.0,178.8,102.0,30.4,167.9,84.0,14.27,178.9,65.0,8.05,8.6,4.0,2.32,3.0,No
50.0,58.0,510.0,0.0,0.0,0.0,210.1,126.0,35.72,248.9,108.0,21.16,158.6,88.0,7.14,14.4,2.0,3.89,4.0,No
18.0,108.0,415.0,0.0,0.0,0.0,157.3,83.0,26.74,162.8,75.0,13.84,112.0,101.0,5.04,9.7,4.0,2.62,1.0,No
15.0,35.0,510.0,0.0,1.0,23.0,194.6,106.0,33.08,199.8,132.0,16.98,189.6,88.0,8.53,10.1,7.0,2.73,4.0,No
47.0,100.0,408.0,0.0,0.0,0.0,70.8,94.0,12.04,215.6,102.0,18.33,230.8,125.0,10.39,9.5,1.0,2.57,6.0,Yes
14.0,87.0,415.0,0.0,0.0,0.0,221.4,69.0,37.64,195.2,53.0,16.59,120.6,91.0,5.43,13.7,4.0,3.7,1.0,No
13.0,130.0,415.0,0.0,0.0,0.0,139.0,98.0,23.63,120.2,116.0,10.22,160.4,113.0,7.22,14.5,2.0,3.92,3.0,No
37.0,69.0,415.0,0.0,0.0,0.0,167.5,76.0,28.48,242.1,92.0,20.58,101.2,103.0,4.55,11.4,4.0,3.08,2.0,No
32.0,87.0,415.0,0.0,0.0,0.0,168.2,92.0,28.59,224.7,100.0,19.1,169.5,99.0,7.63,12.9,3.0,3.48,1.0,No
33.0,109.0,408.0,0.0,1.0,39.0,270.0,58.0,45.9,235.5,108.0,20.02,194.3,57.0,8.74,7.8,6.0,2.11,1.0,Yes
18.0,172.0,408.0,0.0,0.0,0.0,212.0,121.0,36.04,31.2,115.0,2.65,293.3,78.0,13.2,12.6,10.0,3.4,3.0,No
17.0,96.0,415.0,0.0,1.0,40.0,108.6,90.0,18.46,206.4,154.0,17.54,126.3,118.0,5.68,13.4,4.0,3.62,0.0,No
9.0,116.0,408.0,0.0,0.0,0.0,146.4,123.0,24.89,176.6,113.0,15.01,212.6,102.0,9.57,7.8,5.0,2.11,1.0,No
26.0,78.0,415.0,0.0,0.0,0.0,191.7,122.0,32.59,241.4,88.0,20.52,203.5,86.0,9.16,9.1,5.0,2.46,1.0,No
26.0,114.0,510.0,0.0,0.0,0.0,189.8,101.0,32.27,147.7,80.0,12.55,172.7,121.0,7.77,10.6,5.0,2.86,1.0,No
8.0,79.0,415.0,0.0,0.0,0.0,66.7,124.0,11.34,204.0,91.0,17.34,254.7,110.0,11.46,15.1,2.0,4.08,1.0,No
6.0,174.0,415.0,0.0,0.0,0.0,72.2,80.0,12.27,173.4,81.0,14.74,130.1,121.0,5.85,11.0,5.0,2.97,2.0,No
28.0,122.0,408.0,0.0,0.0,0.0,231.2,141.0,39.3,267.8,136.0,22.76,240.3,100.0,10.81,8.8,5.0,2.38,1.0,Yes
16.0,103.0,408.0,1.0,0.0,0.0,62.8,124.0,10.68,170.4,66.0,14.48,280.2,78.0,12.61,9.4,4.0,2.54,3.0,No
25.0,108.0,415.0,0.0,1.0,28.0,221.3,117.0,37.62,156.0,102.0,13.26,159.3,80.0,7.17,8.7,3.0,2.35,0.0,No
23.0,155.0,408.0,1.0,0.0,0.0,250.8,146.0,42.64,152.5,105.0,12.96,148.1,104.0,6.66,10.0,5.0,2.7,2.0,No
17.0,45.0,415.0,0.0,1.0,22.0,196.6,84.0,33.42,313.2,92.0,26.62,163.3,108.0,7.35,11.9,3.0,3.21,0.0,No
33.0,160.0,415.0,0.0,0.0,0.0,176.2,90.0,29.95,196.0,115.0,16.66,263.9,95.0,11.88,9.2,4.0,2.48,1.0,No
44.0,144.0,510.0,0.0,1.0,37.0,219.9,102.0,37.38,222.1,77.0,18.88,118.5,111.0,5.33,10.0,4.0,2.7,1.0,No
36.0,73.0,415.0,1.0,1.0,34.0,252.9,103.0,42.99,220.1,79.0,18.71,144.9,65.0,6.52,11.4,3.0,3.08,0.0,No
39.0,133.0,510.0,1.0,0.0,0.0,127.3,108.0,21.64,251.3,81.0,21.36,135.0,88.0,6.08,10.3,3.0,2.78,1.0,No
5.0,68.0,408.0,0.0,0.0,0.0,237.1,105.0,40.31,223.5,105.0,19.0,97.4,79.0,4.38,13.2,2.0,3.56,1.0,No
1.0,47.0,408.0,0.0,1.0,28.0,141.3,94.0,24.02,168.0,108.0,14.28,113.5,84.0,5.11,7.8,2.0,2.11,1.0,No
44.0,71.0,415.0,0.0,0.0,0.0,278.9,110.0,47.41,190.2,67.0,16.17,255.2,84.0,11.48,11.7,7.0,3.16,0.0,Yes
36.0,93.0,415.0,0.0,1.0,32.0,116.9,120.0,19.87,232.4,97.0,19.75,127.7,112.0,5.75,11.0,9.0,2.97,0.0,No
17.0,58.0,415.0,0.0,0.0,0.0,247.2,116.0,42.02,303.7,103.0,25.81,105.4,94.0,4.74,9.3,2.0,2.51,2.0,Yes
33.0,105.0,415.0,1.0,1.0,29.0,220.7,82.0,37.52,217.7,110.0,18.5,190.5,100.0,8.57,13.2,6.0,3.56,1.0,Yes
0.0,110.0,415.0,0.0,0.0,0.0,148.4,95.0,25.23,193.8,98.0,16.47,206.0,106.0,9.27,6.9,6.0,1.86,0.0,No
30.0,83.0,415.0,0.0,0.0,0.0,231.3,100.0,39.32,210.4,84.0,17.88,217.4,106.0,9.78,12.4,2.0,3.35,3.0,No
7.0,79.0,408.0,0.0,1.0,25.0,219.0,95.0,37.23,241.9,95.0,20.56,203.4,102.0,9.15,5.6,5.0,1.51,4.0,No
23.0,40.0,510.0,1.0,0.0,0.0,170.7,55.0,29.02,179.1,108.0,15.22,281.9,89.0,12.69,8.2,9.0,2.21,3.0,No
42.0,78.0,415.0,1.0,0.0,0.0,71.5,126.0,12.16,166.8,127.0,14.18,211.6,86.0,9.52,8.3,2.0,2.24,3.0,Yes
24.0,83.0,408.0,0.0,0.0,0.0,117.9,101.0,20.04,160.4,92.0,13.63,235.3,150.0,10.59,11.4,10.0,3.08,0.0,No
12.0,69.0,510.0,0.0,0.0,0.0,170.7,98.0,29.02,111.6,109.0,9.49,171.5,107.0,7.72,4.8,7.0,1.3,3.0,No
39.0,104.0,408.0,1.0,0.0,0.0,160.4,73.0,27.27,293.9,103.0,24.98,306.6,90.0,13.8,12.6,5.0,3.4,4.0,No
39.0,17.0,415.0,0.0,0.0,0.0,161.5,123.0,27.46,214.2,81.0,18.21,315.0,106.0,14.18,8.6,5.0,2.32,1.0,No
49.0,101.0,415.0,0.0,1.0,28.0,220.3,96.0,37.45,285.8,72.0,24.29,203.0,111.0,9.14,9.4,6.0,2.54,4.0,No
6.0,66.0,415.0,0.0,1.0,29.0,229.4,104.0,39.0,257.4,84.0,21.88,231.5,119.0,10.42,8.0,1.0,2.16,2.0,No
2.0,81.0,415.0,0.0,1.0,17.0,268.1,94.0,45.58,156.1,124.0,13.27,160.4,90.0,7.22,13.6,5.0,3.67,2.0,No
49.0,43.0,510.0,0.0,1.0,26.0,141.5,94.0,24.06,196.4,123.0,16.69,172.4,100.0,7.76,12.9,1.0,3.48,3.0,No
40.0,161.0,510.0,0.0,0.0,0.0,297.9,141.0,50.64,238.1,107.0,20.24,240.5,93.0,10.82,8.9,5.0,2.4,1.0,Yes
35.0,75.0,415.0,0.0,0.0,0.0,150.6,99.0,25.6,301.5,83.0,25.63,158.7,104.0,7.14,8.1,5.0,2.19,0.0,No
32.0,148.0,408.0,0.0,0.0,0.0,153.6,148.0,26.11,262.1,87.0,22.28,225.5,99.0,10.15,9.8,3.0,2.65,2.0,No
7.0,141.0,415.0,0.0,1.0,37.0,185.4,87.0,31.52,178.5,128.0,15.17,218.3,107.0,9.82,8.0,3.0,2.16,4.0,No
38.0,121.0,408.0,0.0,0.0,0.0,245.9,113.0,41.8,210.8,94.0,17.92,187.9,108.0,8.46,10.4,8.0,2.81,1.0,No
43.0,65.0,415.0,0.0,0.0,0.0,217.9,89.0,37.04,238.8,101.0,20.3,194.4,105.0,8.75,6.6,4.0,1.78,0.0,No
