spid,commeqta,llploans,costtoincome,roe,liqassta,size,target
255829,0.081832,0.002016,0.461277,0.053979,0.186737,18.848483,very_bad
141743,0.021428,0.024162,0.54553,0.102274,0.155893,17.458074,excellent
170301,0.062815,0.019727,0.348642,0.366213,0.155737,15.65953,above_average
373135,0.11893,0.001572,1.067175,0.384615,0.555226,20.70254,above_average
237400,0.075185,0.000604,0.613853,0.089968,0.21845,18.506876,very_bad
200861,0.072176,0.0141,0.507641,0.105905,0.043993,17.604685,excellent
166278,0.067493,0.004611,0.846817,0.118355,0.032132,17.853218,average
251329,0.044943,0.001289,0.266506,0.109952,0.193004,18.968143,very_bad
152049,0.038037,0.027296,0.366294,0.022107,0.444577,16.909043,excellent
206433,0.085339,0.028936,0.689005,0.306209,0.084816,15.967986,good
128897,0.049433,0.001799,0.41619,0.092919,0.126561,18.220587,very_bad
194262,0.042231,0.00197,0.590015,0.063464,0.081843,19.146964,very_bad
234746,0.294942,0.025526,0.768416,0.13134,0.208117,12.922137,very_good
177471,0.016088,0.015211,0.636634,-0.046287,0.308107,16.977984,excellent
105270,0.03338,0.062597,0.755295,-0.395211,0.074919,15.742413,above_average
131916,0.233266,0.01954,0.811641,-0.035219,0.190212,15.469655,very_good
229186,0.117511,0.046754,0.598361,-0.099712,0.123651,19.280077,above_average
203490,0.075187,0.044351,1.215159,-0.453955,0.527418,17.335995,above_average
285665,0.075049,0.002772,0.347461,0.093213,0.560614,18.288549,very_bad
213775,0.083848,0.002705,0.334645,0.073717,0.250209,18.478849,very_bad
147030,0.129408,0.002559,0.308226,0.128743,0.367371,20.759615,average
393930,0.098083,0.009907,0.331166,0.061666,0.248699,17.272064,poor
331275,0.044133,0.004889,0.659864,0.166915,0.045277,16.916607,bad
191520,0.080297,0.006326,0.490695,0.155405,0.266867,18.128297,bad
243291,0.043445,0.000704,0.43751,0.062825,0.783336,18.55208,very_bad
109636,0.027034,0.001983,0.633125,0.068912,0.697417,19.193522,very_bad
209935,0.265704,0.029329,0.616615,0.047993,0.071053,19.600768,below_average
168859,0.060283,0.038148,0.620383,0.186564,0.301115,18.877252,below_average
355088,0.0744,0.034683,1.391932,0.026366,0.068471,16.79256,outstanding
154029,0.059488,0.002492,0.241742,0.088599,0.741919,18.701846,very_bad
365182,0.040337,0.003137,0.331763,0.070431,0.739803,18.319499,very_bad
269348,0.168812,0.033666,0.600872,0.337199,0.044563,18.447268,good
270226,0.085124,0.018607,0.901462,-0.077292,0.156424,15.827447,outstanding
257774,0.076971,-0.00129,0.505437,0.184367,0.154767,15.737868,bad
116603,0.033115,0.012239,0.51956,0.136515,0.066508,18.348036,excellent
395075,0.113338,0.037291,0.686279,0.087467,0.083803,17.122991,excellent
402279,0.072973,0.015075,0.319067,0.23872,0.192043,15.828656,average
313473,0.137813,0.022759,0.526763,0.099098,0.07374,18.249479,very_good
310547,0.123403,0.003483,0.384755,0.193322,0.146848,18.419637,poor
213284,0.306933,0.030693,0.511431,0.030402,0.147,14.363039,very_good
170623,0.117252,0.008815,0.849089,-0.230436,0.536277,15.973306,above_average
247458,0.149771,0.021936,0.383247,0.063016,0.069684,18.961626,below_average
213268,0.057502,0.001817,0.571251,0.154804,0.180977,18.493163,good
138982,0.074392,0.004642,0.630668,0.074627,0.304719,20.699517,bad
325293,0.112721,0.070355,1.090279,0.335167,0.69536,16.595927,above_average
353295,0.077194,0.04677,0.673264,0.192863,0.430575,18.653451,below_average
164277,0.033932,0.001294,0.380944,0.098949,0.665373,18.489006,very_bad
111992,0.021163,0.006212,0.42736,0.222188,0.031998,15.828915,average
156283,0.155709,0.009083,0.7234,0.038425,0.266676,17.936475,poor
269837,0.068753,0.002318,0.549155,0.090225,0.102962,19.190739,very_bad
121418,0.043956,0.002849,0.558497,0.103674,0.678582,18.984137,very_bad
122502,0.139672,0.003968,0.570515,0.100921,0.159941,18.926766,poor
373710,0.048377,0.000889,0.670416,0.06003,0.102757,20.744375,bad
277706,0.082785,0.010568,0.546052,-0.01982,0.166393,17.339146,excellent
189520,0.046481,0.002832,0.628027,0.050194,0.192858,16.211921,bad
236495,0.039335,0.010966,0.095071,0.093549,0.452436,17.673556,poor
399348,0.054214,0.03522,0.557242,-0.043969,0.160673,15.501876,excellent
337719,0.097257,0.02412,0.637423,0.264172,0.45137,19.392603,good
133674,0.085602,0.006808,0.829904,0.204047,0.397887,16.570875,poor
134398,0.023499,0.002961,0.45981,0.207942,0.400257,18.923817,bad
244955,0.092476,0.000432,0.511643,0.173482,0.098272,19.734937,bad
294109,0.012869,0.091563,0.431106,-0.421349,0.488849,16.07428,above_average
227939,0.144296,0.016976,1.068319,-0.019078,0.161629,15.960716,outstanding
193582,0.138021,0.009883,0.417618,0.163338,0.656924,18.537296,average
363718,0.022682,0.026104,0.648355,0.165101,0.312863,19.075962,excellent
319995,0.041997,0.009808,0.345016,0.016545,0.332726,20.047449,poor
314626,0.284082,0.006032,0.423872,-0.064932,0.113258,11.140732,very_good
164935,0.146481,0.031806,1.786777,-0.21672,0.105286,16.779803,outstanding
171797,0.120624,0.012167,0.364981,0.01257,0.106844,18.906785,excellent
351543,0.073625,0.000585,0.335264,0.103923,0.636285,18.147566,very_bad
276615,0.108804,0.052818,0.535664,-0.350997,0.106086,15.633594,above_average
295998,0.128424,0.049128,0.803687,0.104722,0.18619,18.065348,good
152901,0.051275,0.051066,0.757825,-0.009661,0.232485,15.518468,below_average
252830,0.092448,0.002161,0.430275,-0.0105,0.289086,20.522794,poor
199860,0.025537,0.03665,0.401961,0.028636,0.145797,15.533896,excellent
133107,0.088164,0.002207,0.722682,0.097529,0.540428,18.800864,very_bad
331110,0.160824,0.009823,1.125697,-0.257099,0.788071,17.464801,above_average
201919,0.044233,0.010387,0.820006,0.241083,0.27689,20.240468,average
130861,0.025114,0.002403,1.114033,-0.018928,0.313189,19.81143,average
322353,0.088566,0.001666,0.571885,0.063092,0.591329,18.965099,very_bad
167883,0.152184,0.043263,0.288521,0.068029,0.222115,15.450749,above_average
396755,0.159062,0.024862,0.734151,0.294747,0.213057,16.732302,above_average
147813,0.052052,0.027207,0.510389,0.134894,0.417401,19.044994,excellent
340275,0.257557,0.014956,0.605822,0.141335,0.096568,17.031905,very_good
245200,0.016566,0.037133,0.976961,0.136201,0.133452,19.360558,above_average
384102,0.048754,0.000607,0.500873,0.100853,0.67812,18.971361,very_bad
310190,0.144862,0.043062,1.230119,-0.149146,0.125969,16.44391,outstanding
136431,0.054243,0.012728,0.650758,0.192899,0.239188,16.041707,excellent
186355,0.074644,0.000598,0.739272,0.097099,0.278967,18.407804,very_bad
123609,0.04477,0.003347,0.439537,0.151641,0.458118,17.80632,poor
369322,0.205956,0.029182,0.374104,-0.060185,0.039557,15.245654,very_good
390928,0.051883,0.012044,0.739953,0.050714,0.130111,15.977627,excellent
260535,0.220481,0.030463,0.628953,0.110289,0.1005,16.95155,below_average
192822,0.118991,0.011671,0.843044,0.085129,0.202217,20.528257,poor
400209,0.148466,0.022566,0.953537,0.066165,0.118412,16.979355,outstanding
324793,0.146832,0.01377,0.972933,0.03598,0.158369,20.786334,above_average
287287,0.161474,0.018067,1.225277,-0.178336,0.093085,16.808906,outstanding
216213,0.101735,0.016787,0.586346,0.025722,0.038609,15.724463,outstanding
341685,0.110825,0.00722,0.204016,0.145697,0.080332,18.893111,poor
368762,0.170706,0.068335,0.678392,0.187579,0.190324,18.479202,below_average
170582,0.038847,0.005973,0.865764,0.051047,0.091108,17.488678,poor
145963,0.042305,0.000369,0.381119,-0.016121,0.226627,20.338185,poor
254693,0.122308,0.028285,0.541828,-0.004481,0.36614,16.674082,excellent
321499,0.040019,0.007839,0.33398,0.060116,0.41108,16.667828,poor
145463,0.010661,0.005587,1.140774,0.15178,0.265419,19.452408,average
278694,0.058162,0.046927,0.623172,-0.059883,0.587748,21.030717,below_average
155513,0.098884,0.029874,0.417349,0.137519,0.336895,15.679346,excellent
254409,0.11889,0.004353,0.365981,0.00794,0.092835,17.079405,very_good
136736,0.218835,0.000471,0.414923,-0.035042,0.368457,17.068325,below_average
380809,0.059036,0.029097,0.86556,0.069604,0.136309,18.310921,very_good
366425,0.070005,0.006993,0.504054,0.054882,0.283196,15.637774,bad
371747,0.111126,0.036019,0.504604,0.021689,0.105085,17.925454,good
250200,0.110579,0.006108,0.836371,0.103627,0.421596,17.328962,good
297613,0.044211,0.005786,0.613711,0.177365,0.130009,15.764896,bad
223147,0.123932,0.059036,1.03567,0.353504,0.214087,17.132578,above_average
345394,0.057278,0.004794,0.712986,0.122191,0.412274,17.349017,bad
148064,0.173557,0.056559,0.58647,0.080514,0.38165,16.581367,good
338589,0.023932,0.036477,0.777727,0.106363,0.256394,15.953745,excellent
349762,0.259287,0.013812,0.605799,-0.035187,0.15852,18.352798,very_good
257085,0.057102,0.065459,0.691527,0.056281,0.126867,19.175461,below_average
327634,0.071512,0.041831,2.297654,-0.120434,0.115358,16.719576,outstanding
190859,0.121257,0.044104,1.526605,0.179123,0.201739,17.574054,above_average
299117,0.172066,0.0424,0.791916,0.293914,0.047748,16.990203,good
269056,0.090556,0.037468,0.707038,0.089437,0.39587,16.418617,excellent
314675,0.119327,0.067159,0.595277,0.14991,0.515799,15.540876,below_average
209675,0.07524,0.049827,1.555393,-0.127229,0.765904,16.701467,above_average
311862,0.032827,0.00125,0.752266,-0.040046,0.184917,16.463985,poor
234700,0.12088,0.022815,1.028915,-0.150475,0.07544,16.391162,outstanding
394876,0.064725,0.002246,0.457289,0.129687,0.422933,21.172058,bad
396152,0.075819,0.002295,0.514464,0.068079,0.293214,17.986604,bad
262526,0.07858,0.00297,0.493269,0.184385,0.062359,20.748843,bad
304591,0.068062,0.001018,0.641794,0.095089,0.381078,18.674095,very_bad
394728,0.071405,0.037355,1.170838,-0.116395,0.050281,15.842898,outstanding
264981,0.071835,0.007701,0.604097,0.303259,0.377079,17.759208,good
338487,0.062758,0.001523,0.549502,0.079421,0.431254,18.405853,very_bad
328857,0.067855,0.045233,0.90661,-0.074203,0.11383,16.234222,outstanding
322803,0.043444,0.002294,0.407799,0.20146,0.241134,20.408739,poor
325081,0.254445,0.060441,0.684676,0.160704,0.283886,16.655294,below_average
196033,0.06413,0.04078,2.159488,-0.166394,0.136537,16.282962,outstanding
146666,0.025434,0.000707,0.746081,0.099848,0.454046,18.534425,very_bad
303402,0.098891,0.012928,0.5662,-0.074227,0.130041,13.801533,very_good
106817,0.031202,-0.001475,0.548442,0.158841,0.242671,18.253202,bad
355125,0.304036,0.008354,0.546298,0.043686,0.174887,11.490507,very_good
265653,0.052382,0.071075,1.425778,-0.310428,0.092711,17.263838,above_average
206056,0.031824,0.000964,0.346244,0.072444,0.310117,18.813595,very_bad
192333,0.13383,0.009442,0.711721,0.158195,0.280888,17.157097,good
172628,0.137273,0.02394,0.597094,0.190064,0.153706,20.481342,below_average
154085,0.084711,0.057211,0.545388,0.237394,0.221512,18.293772,good
330290,0.164051,0.083955,0.334867,0.408638,0.544229,18.053877,above_average
176961,0.056128,0.009903,1.044887,0.245246,0.274805,20.067072,average
246264,0.035316,0.011088,0.865412,0.120147,0.194336,18.170719,average
370366,0.083527,0.029666,1.560206,-0.203327,0.099444,16.334044,outstanding
375834,0.158141,0.00788,0.202415,0.087977,0.351867,19.676573,poor
193604,0.031643,0.049555,0.610236,0.114513,0.265196,16.54993,good
401440,0.116376,0.019152,2.275694,0.11219,0.123231,15.918459,outstanding
326544,0.122935,0.022133,0.744568,0.121485,0.076906,16.89648,very_good
197179,0.252452,0.024689,0.628016,0.038483,0.200343,15.396187,very_good
181076,0.111393,0.057547,0.362246,-0.013927,0.39529,20.763444,below_average
337783,0.132306,0.020264,0.788159,0.308286,0.085302,17.624995,good
158888,0.151974,0.018162,0.610959,0.312037,0.343927,18.401481,good
287925,0.072425,0.005481,0.585085,0.152113,0.060842,17.254031,bad
201017,0.162736,0.055021,0.419666,0.180223,0.572076,17.843151,below_average
235335,0.109177,0.011275,0.512778,-0.005818,0.093905,16.57904,very_good
129786,0.288816,0.009388,0.851295,-0.004603,0.134477,10.982566,very_good
233316,0.105463,0.002721,0.481117,0.047045,0.47954,19.711816,poor
390435,0.080048,0.002706,0.70034,0.245621,0.791991,19.797895,above_average
142166,0.111543,0.002824,0.726777,0.018931,0.116969,16.661705,poor
163016,0.090103,0.050986,0.839667,0.164443,0.382838,20.249974,above_average
392227,0.153425,0.031335,0.575678,0.344025,0.247388,19.33742,good
110267,0.066157,0.034632,0.855192,-0.027317,0.2289,18.66369,good
316516,0.02142,0.009552,0.367494,-0.429408,0.318649,16.386252,above_average
162638,0.117992,0.003582,0.458571,0.194186,0.413006,19.729777,poor
117493,0.070534,-0.000184,0.163716,0.227163,0.144391,20.117744,poor
293927,0.076162,0.001775,0.516272,0.058906,0.778516,18.997202,very_bad
264724,0.07474,0.002415,0.371781,-0.013785,0.174308,15.229483,very_good
258834,0.145317,0.040204,1.589038,-0.006217,0.160151,16.21349,outstanding
289906,0.089353,0.004492,0.632208,0.132233,0.050307,18.400437,poor
157253,0.124177,0.044965,2.189917,0.103909,0.174516,16.973969,outstanding
136539,0.102121,0.000651,0.631717,0.230626,0.127838,17.625666,excellent
144342,0.060755,0.002772,0.246143,0.109851,0.452592,19.081628,very_bad
335033,0.03034,0.069081,0.606866,0.184952,0.314585,19.188524,below_average
240842,0.244959,0.059739,0.49734,0.008794,0.473339,18.979763,below_average
101643,0.067953,0.014259,1.416372,-0.070962,0.444577,20.760043,above_average
344759,0.06056,0.040521,1.053118,-0.213055,0.038743,16.244026,outstanding
398856,0.286411,0.021681,0.393698,0.014303,0.188067,11.559645,very_good
351726,0.12465,0.011933,0.559291,0.196277,0.359647,18.654935,good
351494,0.061023,0.062409,1.36011,-0.213933,0.407079,21.39986,above_average
127221,0.128454,0.0168,1.456579,-0.023167,0.15371,16.018335,outstanding
196275,0.019708,0.008297,0.576486,0.082159,0.15836,20.837804,bad
335107,0.056702,0.002259,0.448151,0.061163,0.74236,18.201275,very_bad
139562,0.106994,0.03048,0.730948,0.220326,0.172816,17.682375,excellent
308219,0.043806,0.001717,0.412416,0.095577,0.586205,19.083742,very_bad
108337,0.148634,0.026396,0.375567,0.368866,0.207794,17.923662,good
378118,0.110933,0.040882,0.631565,0.051949,0.52779,18.416209,below_average
330795,0.080552,0.002278,0.344621,0.092036,0.746157,18.773496,very_bad
162610,0.055533,0.046813,0.540544,-0.044814,0.441192,20.184592,below_average
188055,0.035945,0.000733,0.494907,0.066042,0.129777,18.74656,very_bad
228118,0.061249,0.02206,0.529457,0.002596,0.17947,17.558124,excellent
313631,0.115832,0.011011,0.757724,0.184873,0.457886,18.505144,average
348613,0.05089,0.018226,0.842694,0.095462,0.138686,15.986803,excellent
346851,0.143959,0.079164,0.783937,0.10022,0.740773,16.136426,above_average
395447,0.128672,0.002506,0.158728,0.046352,0.098646,16.4757,poor
240744,0.05596,0.001757,0.469836,0.063747,0.085009,18.07483,very_bad
308194,0.127128,0.022621,1.431972,-0.118447,0.149438,16.537918,outstanding
307974,0.134082,0.038088,0.662137,0.091277,0.189948,17.52021,good
309101,0.094826,0.035384,1.445834,0.096328,0.142758,16.584879,outstanding
148239,0.085559,0.008991,0.358012,0.020967,0.180007,16.495923,poor
220941,0.133458,0.042919,0.540087,0.115101,0.386138,20.620973,above_average
265953,0.160381,0.021012,0.591839,0.10265,0.195632,17.924102,good
198573,0.024952,0.000573,0.666568,0.12268,0.214812,16.334242,below_average
270762,0.058372,0.00518,0.631928,0.060723,0.049541,21.222491,bad
370200,0.165069,0.037817,0.29298,-0.158593,0.17452,21.109774,above_average
189282,0.114736,0.01183,0.598394,0.118793,0.122243,18.970801,poor
150117,0.100282,0.010859,0.585942,-0.00893,0.168222,18.000834,poor
372716,0.076088,-0.001356,0.513501,0.101581,0.244283,18.006957,bad
395617,0.114648,0.018476,0.607494,0.238945,0.234771,18.052246,excellent
249369,0.029672,0.002848,0.482711,0.110993,0.773931,18.365412,very_bad
159810,0.03044,0.00765,0.604192,0.203458,0.066574,16.493703,average
105986,0.010092,0.080791,1.364978,-0.26104,0.157598,15.963289,above_average
304943,0.051265,0.062235,0.75284,-0.020932,0.162031,15.53019,below_average
216805,0.225601,0.024243,0.737448,0.036109,0.21506,11.181963,very_good
238208,0.148054,0.082463,1.389822,0.348058,0.373644,19.207428,above_average
161818,0.133465,0.04777,0.352221,0.116161,0.180662,20.513978,below_average
384374,0.070546,0.008567,0.438469,0.269638,0.163425,15.779357,good
183910,0.131792,0.036775,0.578869,-0.036938,0.30871,16.238463,below_average
332765,0.124262,0.027465,0.454842,0.086024,0.688679,20.615179,above_average
207110,0.164876,0.029647,0.358747,0.060393,0.216996,16.2856,below_average
297507,0.142378,0.012183,2.036331,0.062128,0.027177,15.766784,outstanding
253112,0.081752,0.002947,0.473745,0.08808,0.075119,19.121742,very_bad
187150,0.058335,0.00741,0.451514,0.0816,0.165221,18.51263,bad
117614,0.029291,0.009106,0.482216,0.451193,0.808743,18.951805,above_average
314345,0.06425,0.00167,1.123755,0.029188,0.635952,18.622792,average
102592,0.121506,0.061158,0.904481,0.093983,0.624177,15.767116,above_average
386304,0.05386,0.003443,1.082695,0.118732,0.123019,16.277096,average
285349,0.039943,0.015714,0.610749,0.037271,0.575716,16.73808,average
239945,0.147334,0.028598,0.703967,0.13877,0.160972,14.997752,very_good
331623,0.150757,0.006705,0.901762,-0.039718,0.13862,16.344525,very_good
141402,0.136939,0.009308,1.72868,0.147211,0.022605,17.064883,outstanding
197673,0.127715,0.005316,0.263004,0.2138,0.102536,19.465715,poor
256674,0.125884,0.013425,0.860297,0.071444,0.689066,19.499291,average
219334,0.052006,0.004773,0.587575,0.236764,0.471993,16.908792,average
277651,0.267191,0.014218,0.77029,0.112361,0.551283,15.789604,below_average
325423,0.033776,0.002216,0.439936,0.058677,0.419526,18.961368,very_bad
150649,0.043026,0.070921,0.713668,0.081162,0.392235,18.988034,below_average
390003,0.195643,0.047433,0.441778,0.141086,0.05744,19.330483,below_average
309358,0.116123,0.011435,0.953488,-0.142955,0.308678,16.425742,average
277807,0.083352,0.001675,0.681438,0.096749,0.13055,20.729686,bad
232013,0.133246,0.045488,0.783215,-0.017889,0.194224,16.604063,outstanding
