age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,target
66.0,Self-emp-not-inc,439777.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,25.0,United-States,-1.0
61.0,Private,213700.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,32.0,United-States,1.0
33.0,Private,100882.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,293291.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
50.0,Private,124963.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,55.0,United-States,1.0
45.0,Local-gov,167334.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
52.0,Private,284329.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
37.0,State-gov,202139.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,-1.0
56.0,Private,197369.0,7th-8th,4.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,144361.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,1.0
21.0,Private,250051.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,10.0,United-States,-1.0
54.0,Private,154728.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,7688.0,0.0,40.0,United-States,1.0
47.0,Self-emp-not-inc,26145.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,204226.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1.0
26.0,Private,108822.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
24.0,Private,500509.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,-1.0
46.0,Private,165138.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
77.0,Local-gov,181974.0,7th-8th,4.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
28.0,Self-emp-inc,173944.0,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,15024.0,0.0,65.0,United-States,1.0
17.0,Private,86019.0,11th,7.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,36.0,United-States,-1.0
36.0,Private,174308.0,11th,7.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
25.0,Federal-gov,144259.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,40.0,United-States,-1.0
37.0,Private,166115.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,155472.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Unmarried,Black,Female,1151.0,0.0,50.0,United-States,-1.0
48.0,Private,202467.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1485.0,40.0,United-States,1.0
35.0,Private,211494.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,55.0,United-States,-1.0
32.0,Private,266345.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
45.0,Private,178319.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
23.0,Private,167868.0,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
40.0,Private,182217.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,Scotland,-1.0
39.0,Private,164733.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,-1.0
52.0,Self-emp-not-inc,92469.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32.0,United-States,-1.0
45.0,Private,111979.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
27.0,Private,318639.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,Mexico,-1.0
24.0,Private,118514.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
32.0,Private,391874.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
50.0,Private,148953.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
18.0,Private,23940.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,-1.0
38.0,State-gov,22245.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
57.0,Private,299358.0,HS-grad,9.0,Widowed,Other-service,Other-relative,White,Female,0.0,1719.0,25.0,United-States,-1.0
54.0,Local-gov,182543.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Mexico,-1.0
51.0,Private,162944.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
48.0,Private,307440.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,Philippines,1.0
24.0,Private,165475.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,25.0,United-States,-1.0
35.0,Private,255702.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,27.0,United-States,-1.0
41.0,Private,92733.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Local-gov,66934.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,45.0,United-States,-1.0
28.0,Private,187981.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
21.0,Private,307371.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,15.0,United-States,-1.0
68.0,Self-emp-not-inc,198554.0,Some-college,10.0,Divorced,Transport-moving,Not-in-family,White,Female,0.0,0.0,20.0,United-States,-1.0
42.0,Local-gov,254817.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1340.0,40.0,United-States,-1.0
56.0,Self-emp-not-inc,306633.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
43.0,Self-emp-not-inc,174090.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,1.0
35.0,Private,410034.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,-1.0
33.0,Private,112115.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,45.0,United-States,1.0
52.0,Private,163678.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,-1.0
47.0,Private,111797.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,Outlying-US(Guam-USVI-etc),-1.0
32.0,Private,153353.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,30063.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States,-1.0
48.0,Private,109832.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,1.0
38.0,Self-emp-not-inc,58972.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
17.0,Private,318025.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,20.0,United-States,-1.0
37.0,Private,167777.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,52.0,United-States,-1.0
31.0,Private,82393.0,Some-college,10.0,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,30.0,Philippines,-1.0
33.0,Private,267859.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,El-Salvador,-1.0
27.0,Private,29523.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
38.0,Private,129102.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
43.0,Self-emp-not-inc,163108.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,99.0,United-States,-1.0
27.0,Private,419146.0,5th-6th,3.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,75.0,Mexico,-1.0
39.0,Private,175972.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15.0,United-States,-1.0
48.0,Local-gov,273402.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1902.0,40.0,United-States,-1.0
24.0,Private,33088.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
35.0,Private,289106.0,Assoc-acdm,12.0,Separated,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
26.0,Self-emp-not-inc,284343.0,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
51.0,State-gov,290688.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
61.0,Private,40269.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,268022.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
29.0,Self-emp-not-inc,141185.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,55.0,United-States,-1.0
28.0,Private,99838.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,38.0,,-1.0
18.0,Private,338717.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,Other,Male,0.0,0.0,25.0,United-States,-1.0
59.0,Self-emp-not-inc,181070.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,England,1.0
34.0,Private,161444.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.0,United-States,-1.0
33.0,Private,51185.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
43.0,Private,33121.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,-1.0
40.0,Self-emp-inc,144371.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,15.0,United-States,-1.0
29.0,Private,308944.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
17.0,Private,317681.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,10.0,United-States,-1.0
55.0,Local-gov,168790.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,44.0,United-States,-1.0
46.0,Private,328669.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,42.0,United-States,-1.0
39.0,Private,232854.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
38.0,Private,205339.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
47.0,Private,201595.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
23.0,Private,107882.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,50.0,United-States,-1.0
63.0,Federal-gov,95680.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,18.0,United-States,1.0
43.0,Self-emp-inc,260960.0,Bachelors,13.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,United-States,-1.0
58.0,Local-gov,311409.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688.0,0.0,30.0,United-States,1.0
51.0,Federal-gov,215948.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.0,0.0,40.0,,-1.0
43.0,Self-emp-not-inc,73883.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,45.0,United-States,-1.0
41.0,Local-gov,129793.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,-1.0
29.0,Private,185647.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,60.0,United-States,-1.0
34.0,Private,160634.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
20.0,Private,270517.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,Mexico,-1.0
23.0,Private,37514.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,55.0,United-States,-1.0
20.0,Self-emp-not-inc,157145.0,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,2258.0,10.0,United-States,-1.0
46.0,Local-gov,183610.0,Masters,14.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
27.0,Private,188519.0,HS-grad,9.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,-1.0
37.0,Private,20308.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,United-States,1.0
28.0,Private,190060.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22.0,Private,193090.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,37.0,United-States,-1.0
33.0,Local-gov,147654.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
46.0,Private,357338.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
40.0,Private,100292.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52.0,United-States,1.0
43.0,Private,124919.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Japan,-1.0
48.0,Private,105808.0,9th,5.0,Widowed,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
62.0,Private,162825.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
88.0,Self-emp-not-inc,187097.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
29.0,Private,166320.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
23.0,Private,365881.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25.0,United-States,-1.0
57.0,Private,125000.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,163051.0,12th,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1628.0,40.0,United-States,-1.0
61.0,Private,194956.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
23.0,Private,138037.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,1590.0,50.0,United-States,-1.0
19.0,Private,378114.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,25.0,United-States,-1.0
19.0,Private,247679.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1.0
45.0,Private,232586.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
30.0,Private,271710.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,50.0,United-States,1.0
38.0,Self-emp-not-inc,143385.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,80.0,United-States,-1.0
46.0,Private,389843.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,Germany,1.0
38.0,Private,212245.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
41.0,Private,204415.0,11th,7.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,48.0,United-States,-1.0
21.0,Private,370990.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
43.0,Local-gov,143046.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,-1.0
49.0,Private,199448.0,Assoc-voc,11.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
39.0,Private,280215.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,-1.0
36.0,Private,153066.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
42.0,Private,356934.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,175221.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
24.0,Private,296045.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2635.0,0.0,38.0,United-States,-1.0
20.0,Private,286734.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,35.0,United-States,-1.0
48.0,Private,162096.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,45.0,China,-1.0
22.0,Private,192289.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,Puerto-Rico,-1.0
43.0,Private,206139.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
24.0,Private,90046.0,Bachelors,13.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
46.0,Private,279724.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,-1.0
23.0,Private,125525.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,42.0,United-States,-1.0
43.0,Private,212894.0,HS-grad,9.0,Divorced,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,-1.0
59.0,Private,90290.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,34.0,United-States,-1.0
32.0,Private,549430.0,HS-grad,9.0,Never-married,Priv-house-serv,Unmarried,White,Female,0.0,0.0,40.0,Mexico,-1.0
62.0,Private,186446.0,Some-college,10.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,43.0,United-States,-1.0
33.0,Private,460408.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Mexico,-1.0
44.0,Private,244974.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
52.0,Local-gov,155141.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
34.0,Private,181311.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
32.0,Private,113504.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
19.0,Private,118535.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,-1.0
18.0,Private,152044.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,3.0,United-States,-1.0
30.0,Private,127610.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,Greece,-1.0
35.0,State-gov,82622.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,80.0,United-States,-1.0
37.0,Federal-gov,187046.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,53366.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
48.0,Private,322183.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
42.0,Local-gov,230684.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1579.0,40.0,United-States,-1.0
43.0,Private,223277.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
20.0,Private,118462.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,43.0,United-States,-1.0
33.0,Federal-gov,391122.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,-1.0
28.0,Private,156819.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,36.0,United-States,-1.0
33.0,Private,154120.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,45.0,United-States,-1.0
37.0,Private,152909.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
53.0,Self-emp-inc,42924.0,Doctorate,16.0,Divorced,Exec-managerial,Not-in-family,White,Male,14084.0,0.0,50.0,United-States,1.0
35.0,Private,167062.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
45.0,Private,88265.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,-1.0
37.0,Private,78374.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,38.0,Japan,-1.0
37.0,Self-emp-not-inc,138940.0,11th,7.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,37.0,United-States,-1.0
43.0,Private,320277.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
