date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.009247,1,0.808511,0.1312,0.857929,0.003467,0.422915,0.414912,UP
0.446617,0,0.510638,0.043473,0.436031,0.00284,0.269291,0.749561,DOWN
0.000398,3,0.957447,0.13093,0.49033,0.003467,0.422915,0.414912,UP
0.004823,6,0.574468,0.076828,0.446147,0.003467,0.422915,0.414912,DOWN
0.42476,1,0.957447,0.058394,0.362392,0.003467,0.422915,0.414912,DOWN
0.004513,6,0.957447,0.043833,0.430675,0.003467,0.422915,0.414912,DOWN
0.880404,0,0.425532,0.034466,0.370574,0.002142,0.235111,0.747807,DOWN
0.434583,5,0.042553,0.044314,0.166468,0.003467,0.422915,0.414912,DOWN
0.898412,3,0.425532,0.088747,0.610979,0.005854,0.677369,0.482895,UP
0.004823,6,0.553191,0.076828,0.464148,0.003467,0.422915,0.414912,UP
0.465245,3,0.659574,0.043293,0.456561,0.003043,0.465821,0.107895,DOWN
0.425379,1,0.340426,0.114087,0.546712,0.003467,0.422915,0.414912,UP
0.022211,2,0.808511,0.047286,0.45537,0.003467,0.422915,0.414912,DOWN
0.031503,3,0.893617,0.10496,0.401964,0.003467,0.422915,0.414912,UP
0.438697,1,0.255319,0.050588,0.3072,0.003467,0.422915,0.414912,DOWN
0.022654,5,0.595745,0.084664,0.297382,0.003467,0.422915,0.414912,UP
0.004159,5,0.659574,0.043983,0.30244,0.003467,0.422915,0.414912,DOWN
0.881333,0,0.957447,0.029572,0.325945,0.001805,0.296996,0.64693,UP
0.889562,5,0.574468,0.028942,0.526778,0.002052,0.573019,0.286404,DOWN
0.907084,4,0.595745,0.091299,0.464594,0.00614,0.669083,0.359649,UP
0.876067,6,0.234043,0.025399,0.188634,0.000893,0.238477,0.790789,DOWN
0.001062,4,0.574468,0.043983,0.458941,0.003467,0.422915,0.414912,DOWN
0.876156,4,0.680851,0.074487,0.452395,0.005068,0.583635,0.355702,UP
0.456351,4,0.404255,0.037889,0.634335,0.002526,0.640083,0.553947,UP
0.005354,4,0.021277,0.091209,0.521273,0.003467,0.422915,0.414912,UP
0.429848,5,0.425532,0.074847,0.469503,0.003467,0.422915,0.414912,UP
0.452015,3,0.510638,0.038069,0.627194,0.002605,0.602279,0.314912,DOWN
0.871997,0,0.12766,0.024919,0.110979,0.000818,0.178405,0.754386,DOWN
0.867263,4,0.212766,0.031134,0.224487,0.002059,0.208182,0.654386,DOWN
0.907703,4,0.744681,0.049568,0.5,0.00338,0.572501,0.420175,DOWN
0.898058,2,0.723404,0.074997,0.724784,0.004911,0.625065,0.683772,UP
0.027078,1,0.978723,0.077939,0.415501,0.003467,0.422915,0.414912,DOWN
0.468829,1,0.893617,0.028432,0.390806,0.001915,0.215432,0.52193,DOWN
0.456794,0,0.446809,0.031914,0.397798,0.001863,0.239254,0.729825,UP
0.026282,4,0.276596,0.102768,0.442428,0.003467,0.422915,0.414912,UP
0.000265,0,0.468085,0.10475,0.495091,0.003467,0.422915,0.414912,UP
0.434229,4,0.617021,0.090159,0.483636,0.003467,0.422915,0.414912,UP
0.447768,5,0.489362,0.059295,0.640434,0.004098,0.581823,0.325,UP
0.460865,2,0.829787,0.190044,0.65665,0.01302,0.485241,0.34693,UP
0.442901,6,0.595745,0.046325,0.366855,0.003116,0.285862,0.564474,DOWN
0.44321,6,0.723404,0.055212,0.512199,0.00387,0.395391,0.432456,UP
0.447325,2,0.787234,0.073316,0.872954,0.00512,0.666494,0.467105,UP
0.47436,0,0.808511,0.02657,0.261678,0.001759,0.174521,0.863596,UP
0.433919,4,0.617021,0.060046,0.526778,0.003467,0.422915,0.414912,UP
0.443166,5,0.808511,0.050648,0.585242,0.003436,0.523304,0.482456,UP
0.022167,1,0.234043,0.047286,0.175245,0.003467,0.422915,0.414912,DOWN
0.867218,3,0.425532,0.046595,0.488099,0.003176,0.419213,0.394298,UP
0.451175,5,0.723404,0.05266,0.741892,0.003419,0.589591,0.552193,UP
0.030972,5,0.12766,0.051429,0.107706,0.003467,0.422915,0.414912,DOWN
0.885315,6,0.382979,0.135853,0.487652,0.008872,0.370274,0.724123,UP
0.008761,4,0.87234,0.041732,0.569771,0.003467,0.422915,0.414912,DOWN
0.425424,2,0.723404,0.149664,0.570961,0.003467,0.422915,0.414912,UP
0.867086,0,0.893617,0.033475,0.307498,0.002264,0.154324,0.687281,UP
0.437812,2,0.085106,0.05218,0.224487,0.003467,0.422915,0.414912,UP
0.889651,0,0.638298,0.023838,0.294704,0.000837,0.251165,0.601316,DOWN
0.460511,1,0.659574,0.027831,0.47709,0.001865,0.519938,0.47807,UP
0.903367,4,0.787234,0.090159,0.602946,0.006049,0.614707,0.430263,UP
0.468873,2,0.234043,0.028281,0.368492,0.001888,0.151735,0.603947,DOWN
0.880713,0,0.808511,0.031434,0.344987,0.00168,0.339979,0.765789,DOWN
0.911818,0,0.808511,0.044224,0.389616,0.002883,0.296996,0.716228,UP
0.456042,4,0.255319,0.038159,0.456412,0.002597,0.376489,0.577632,DOWN
0.912438,0,0.042553,0.041101,0.17108,0.002744,0.36406,0.480263,DOWN
0.894164,4,0.489362,0.072355,0.63374,0.004882,0.696271,0.45307,UP
0.45998,3,0.425532,0.048457,0.559952,0.003315,0.513465,0.285526,DOWN
0.464625,3,0.765957,0.068482,0.511455,0.004776,0.509581,0.260088,UP
0.00469,3,0.893617,0.152756,0.609194,0.003467,0.422915,0.414912,UP
0.443078,3,0.702128,0.093431,0.567539,0.006307,0.583118,0.467982,UP
0.008938,1,0.085106,0.077609,0.387385,0.003467,0.422915,0.414912,DOWN
0.469537,3,1.0,0.041462,0.401369,0.00275,0.339461,0.585088,UP
0.429096,2,0.468085,0.085655,0.523505,0.003467,0.422915,0.414912,UP
0.018274,4,0.340426,0.046866,0.486611,0.003467,0.422915,0.414912,DOWN
0.45644,6,0.361702,0.033145,0.517257,0.00221,0.357069,0.555263,DOWN
0.430025,2,0.510638,0.095743,0.616334,0.003467,0.422915,0.414912,UP
0.004734,4,0.808511,0.091059,0.688039,0.003467,0.422915,0.414912,DOWN
0.004734,4,0.702128,0.119731,0.61321,0.003467,0.422915,0.414912,UP
0.022079,6,0.808511,0.074517,0.360607,0.003467,0.422915,0.414912,UP
0.425202,4,0.06383,0.075958,0.184171,0.003467,0.422915,0.414912,UP
0.907659,3,0.702128,0.045515,0.464445,0.003101,0.553081,0.366228,DOWN
0.026769,1,1.0,0.087276,0.40122,0.003467,0.422915,0.414912,UP
0.004557,0,0.042553,0.043683,0.294406,0.003467,0.422915,0.414912,DOWN
0.425822,4,0.574468,0.089168,0.517554,0.003467,0.422915,0.414912,UP
0.469935,5,0.510638,0.031074,0.65784,0.003116,0.5145,0.228509,DOWN
0.017566,2,0.87234,0.080011,0.553853,0.003467,0.422915,0.414912,DOWN
0.425114,2,0.787234,0.062748,0.370723,0.003467,0.422915,0.414912,DOWN
0.469183,2,0.680851,0.094242,0.605772,0.006101,0.516831,0.604825,UP
0.026724,0,0.680851,0.051459,0.440345,0.003467,0.422915,0.414912,DOWN
0.000221,6,0.680851,0.047256,0.240702,0.003467,0.422915,0.414912,DOWN
0.903323,3,0.531915,0.072415,0.506694,0.004846,0.559814,0.432018,UP
0.473784,1,0.680851,0.029933,0.618417,0.001975,0.528742,0.577632,DOWN
0.908013,4,0.12766,0.047286,0.170485,0.003143,0.321336,0.554386,DOWN
0.473298,4,0.425532,0.028612,0.559804,0.001934,0.496375,0.383772,UP
0.009778,6,0.234043,0.041281,0.116632,0.003467,0.422915,0.414912,DOWN
0.464581,2,0.191489,0.020716,0.120351,0.001386,0.211289,0.664035,DOWN
0.867307,5,0.446809,0.054972,0.518596,0.003693,0.506732,0.470175,UP
0.880625,5,0.489362,0.035427,0.322374,0.002011,0.183843,0.884211,DOWN
0.461042,6,0.276596,0.029182,0.22776,0.001971,0.163646,0.548684,DOWN
0.880846,3,0.191489,0.021737,0.144005,0.001381,0.241585,0.844298,DOWN
0.451927,1,0.106383,0.0396,0.281166,0.001558,0.33506,0.72193,DOWN
0.008893,0,0.404255,0.041882,0.71199,0.003467,0.422915,0.414912,DOWN
0.017433,6,0.93617,0.087366,0.414162,0.003467,0.422915,0.414912,UP
0.014291,4,0.829787,0.074907,0.680303,0.003467,0.422915,0.414912,UP
0.022079,6,0.93617,0.073256,0.273877,0.003467,0.422915,0.414912,UP
0.86828,6,0.468085,0.032335,0.468015,0.001998,0.383998,0.822368,UP
0.87651,2,0.276596,0.029993,0.490777,0.001942,0.608752,0.503509,UP
0.000442,4,0.93617,0.129248,0.43618,0.003467,0.422915,0.414912,UP
0.898367,2,0.744681,0.090579,0.735495,0.006003,0.72579,0.464035,UP
0.005133,6,0.531915,0.075267,0.421303,0.003467,0.422915,0.414912,UP
0.907703,4,0.06383,0.048757,0.350491,0.003205,0.46349,0.468421,DOWN
0.026282,4,0.468085,0.102768,0.478132,0.003467,0.422915,0.414912,UP
0.429937,0,0.382979,0.11802,0.64341,0.003467,0.422915,0.414912,UP
0.867307,2,0.297872,0.045755,0.491372,0.003047,0.513206,0.465789,DOWN
0.443387,3,0.531915,0.044644,0.489586,0.003029,0.51709,0.463158,DOWN
0.425512,4,0.12766,0.073316,0.150253,0.003467,0.422915,0.414912,DOWN
0.907792,6,0.212766,0.02594,0.120946,0.001685,0.174003,0.754386,DOWN
0.424804,2,0.617021,0.058394,0.375186,0.003467,0.422915,0.414912,DOWN
0.889961,0,0.446809,0.05254,0.523207,0.002316,0.323666,0.700877,DOWN
0.876421,0,0.978723,0.029693,0.294555,0.001049,0.267737,0.760526,UP
0.004823,6,0.787234,0.099135,0.674799,0.003467,0.422915,0.414912,UP
0.443432,4,0.255319,0.040951,0.343499,0.002719,0.347229,0.603947,DOWN
0.447901,1,0.638298,0.041852,0.588515,0.002804,0.52667,0.585526,UP
0.880625,5,0.531915,0.038519,0.304076,0.002378,0.186432,0.925877,DOWN
0.473519,2,0.468085,0.027471,0.563225,0.001822,0.525634,0.44386,DOWN
0.468962,4,0.340426,0.050318,0.511901,0.003454,0.51217,0.279825,UP
0.872439,3,0.042553,0.032214,0.235198,0.002065,0.394096,0.745614,UP
0.428919,5,0.212766,0.070734,0.144897,0.003467,0.422915,0.414912,DOWN
0.912039,5,0.446809,0.070494,0.524695,0.00479,0.574832,0.356579,UP
0.013097,5,0.12766,0.041281,0.240553,0.003467,0.422915,0.414912,DOWN
0.455555,0,0.404255,0.031464,0.556977,0.00161,0.294925,0.918421,DOWN
0.026503,2,0.744681,0.093911,0.445254,0.003467,0.422915,0.414912,UP
0.433919,4,0.255319,0.067071,0.391848,0.003467,0.422915,0.414912,UP
0.000796,5,0.765957,0.15759,0.559655,0.003467,0.422915,0.414912,UP
0.893766,2,0.191489,0.028972,0.239958,0.001867,0.331434,0.701754,DOWN
0.8762,2,0.638298,0.030563,0.565308,0.001957,0.647592,0.494737,UP
0.469714,0,0.170213,0.021556,0.091193,0.001446,0.129726,0.726316,DOWN
0.889076,1,0.489362,0.027591,0.538679,0.001903,0.553599,0.456579,DOWN
0.460289,3,0.574468,0.037529,0.478132,0.003029,0.547903,0.180702,DOWN
0.018185,2,0.489362,0.046866,0.500298,0.003467,0.422915,0.414912,DOWN
0.876687,6,0.297872,0.028792,0.363136,0.001585,0.310979,0.679825,DOWN
0.031901,5,0.553191,0.058394,0.273133,0.003467,0.422915,0.414912,DOWN
0.468785,0,0.319149,0.028582,0.264356,0.001876,0.143708,0.630702,DOWN
0.880448,1,0.148936,0.034286,0.118863,0.002252,0.192128,0.577632,UP
0.880625,5,0.06383,0.061006,0.25186,0.003845,0.327809,0.784211,UP
0.898987,2,0.723404,0.076979,0.623326,0.005164,0.671673,0.456579,DOWN
0.460289,3,0.659574,0.03972,0.465933,0.002738,0.508545,0.274561,UP
0.0223,4,0.723404,0.082323,0.534365,0.003467,0.422915,0.414912,UP
0.026371,6,0.659574,0.074517,0.252901,0.003467,0.422915,0.414912,UP
0.906907,0,0.765957,0.042122,0.332639,0.002927,0.343604,0.455263,UP
0.912216,2,0.06383,0.042813,0.238322,0.002935,0.386069,0.426754,DOWN
0.004911,1,0.93617,0.094122,0.523802,0.003467,0.422915,0.414912,UP
0.461086,0,0.93617,0.03918,0.359863,0.002682,0.27188,0.353947,UP
0.433919,4,0.382979,0.060856,0.553109,0.003467,0.422915,0.414912,UP
0.442547,5,0.425532,0.075537,0.59283,0.005091,0.517349,0.500526,UP
0.88089,4,0.021277,0.048157,0.40598,0.00182,0.344381,0.788596,UP
0.013937,3,0.340426,0.107001,0.713329,0.003467,0.422915,0.414912,UP
0.881333,0,0.06383,0.029422,0.186254,0.001892,0.331693,0.642982,DOWN
0.425291,6,0.553191,0.075237,0.286819,0.003467,0.422915,0.414912,UP
0.456794,0,0.553191,0.027471,0.307647,0.001589,0.226308,0.772807,UP
0.45675,6,0.531915,0.027831,0.367301,0.00146,0.315898,0.694298,DOWN
0.44237,1,1.0,0.077309,0.44332,0.005484,0.409632,0.500526,UP
0.907172,6,1.0,0.093911,0.36864,0.006248,0.464267,0.517982,UP
0.898279,0,0.510638,0.078119,0.482594,0.003027,0.327033,0.860965,UP
0.443078,3,0.617021,0.051189,0.488545,0.003492,0.552822,0.39693,DOWN
0.87213,3,0.744681,0.02696,0.457304,0.001196,0.50725,0.703947,DOWN
0.889916,6,0.574468,0.275369,0.472627,0.017862,0.462196,0.704386,UP
0.465245,3,0.446809,0.057494,0.499107,0.004005,0.505179,0.191228,UP
0.013008,3,0.106383,0.060496,0.318358,0.003467,0.422915,0.414912,UP
0.429008,0,0.680851,0.09181,0.500298,0.003467,0.422915,0.414912,UP
0.452281,2,0.319149,0.033806,0.695329,0.002235,0.590886,0.587281,DOWN
0.460334,4,0.808511,0.149003,0.603094,0.010282,0.598912,0.167105,UP
0.898412,3,0.06383,0.060436,0.448825,0.003928,0.486794,0.587281,DOWN
0.907969,3,0.0,0.083674,0.43008,0.005636,0.452874,0.464912,UP
0.425158,3,0.553191,0.062838,0.529604,0.003467,0.422915,0.414912,DOWN
0.884828,2,0.510638,0.036838,0.579887,0.00252,0.568099,0.439912,UP
1.0,1,0.510638,0.075027,0.508331,0.005002,0.535474,0.484649,UP
0.009469,6,0.595745,0.041642,0.341267,0.003467,0.422915,0.414912,DOWN
0.876864,3,0.978723,0.032695,0.426064,0.002171,0.343863,0.506579,UP
0.890226,6,0.659574,0.303951,0.437667,0.000837,0.40782,0.414912,UP
0.884651,5,0.893617,0.027651,0.411038,0.00194,0.460901,0.344737,DOWN
0.00907,4,0.787234,0.049868,0.77596,0.003467,0.422915,0.414912,DOWN
0.868059,1,0.382979,0.030503,0.338738,0.000841,0.215432,0.814474,UP
0.032034,1,0.446809,0.074817,0.355549,0.003467,0.422915,0.414912,UP
0.500111,6,0.87234,0.062057,0.347069,0.004198,0.329881,0.38114,UP
0.433875,3,0.851064,0.045334,0.389319,0.003467,0.422915,0.414912,DOWN
0.447281,1,0.0,0.041702,0.425469,0.002651,0.409373,0.719298,UP
0.014291,4,1.0,0.074907,0.568283,0.003467,0.422915,0.414912,UP
0.44706,3,0.191489,0.023388,0.242487,0.000885,0.241326,0.765789,DOWN
0.022167,1,0.87234,0.047286,0.413567,0.003467,0.422915,0.414912,DOWN
0.907969,3,0.468085,0.042602,0.493157,0.002943,0.584412,0.233772,DOWN
0.023096,1,0.212766,0.075868,0.262124,0.003467,0.422915,0.414912,DOWN
0.43852,4,0.319149,0.056563,0.443469,0.003467,0.422915,0.414912,DOWN
0.968895,0,0.489362,0.040261,0.41565,0.002009,0.323666,0.608772,DOWN
0.876598,4,0.191489,0.028342,0.223297,0.00157,0.291041,0.861842,DOWN
0.473342,5,1.0,0.050739,0.402112,0.003508,0.353185,0.282018,UP
0.013937,3,0.744681,0.134682,0.782803,0.003467,0.422915,0.414912,UP
0.97332,1,0.595745,0.032605,0.521422,0.002287,0.617038,0.29693,DOWN
0.014291,4,0.404255,0.056263,0.666171,0.003467,0.422915,0.414912,UP
0.469758,1,0.234043,0.042722,0.36983,0.002885,0.323408,0.545614,UP
0.428919,5,0.297872,0.072025,0.317911,0.003467,0.422915,0.414912,DOWN
0.000619,1,0.404255,0.128438,0.59759,0.003467,0.422915,0.414912,UP
0.902615,1,0.340426,0.095443,0.560547,0.006516,0.593993,0.276754,UP
0.889474,3,0.744681,0.066861,0.777001,0.004651,0.777317,0.273246,UP
0.469625,5,0.468085,0.071965,0.524844,0.004848,0.534438,0.342982,UP
0.907084,4,0.617021,0.088868,0.459387,0.005958,0.669601,0.412719,UP
0.907172,6,0.617021,0.075988,0.335763,0.004915,0.33506,0.757456,DOWN
0.890315,1,0.617021,0.028942,0.565903,0.002054,0.605904,0.414035,DOWN
0.018318,5,0.957447,0.073736,0.382624,0.003467,0.422915,0.414912,UP
0.438388,1,0.957447,0.051609,0.445254,0.003467,0.422915,0.414912,DOWN
0.906818,5,0.12766,0.027411,0.157989,0.001847,0.153288,0.600877,DOWN
0.911553,1,0.319149,0.044884,0.49152,0.002966,0.558001,0.484211,UP
0.429273,6,0.893617,0.096854,0.444064,0.003467,0.422915,0.414912,UP
0.872262,6,0.276596,0.038009,0.283993,0.002075,0.271103,0.785526,UP
0.428919,5,0.851064,0.086316,0.36626,0.003467,0.422915,0.414912,UP
0.469493,2,0.595745,0.043113,0.494049,0.002896,0.465562,0.444737,UP
0.425114,2,0.361702,0.069563,0.500298,0.003467,0.422915,0.414912,DOWN
0.899075,4,0.595745,0.076558,0.526629,0.005006,0.576385,0.6,UP
0.875979,0,0.319149,0.027501,0.22404,0.001797,0.166494,0.708772,DOWN
0.004734,4,0.12766,0.075207,0.265843,0.003467,0.422915,0.414912,DOWN
0.893722,1,0.893617,0.029152,0.568581,0.001967,0.500259,0.406579,DOWN
0.90788,1,0.255319,0.103879,0.395418,0.007,0.4855,0.502193,UP
0.894562,6,0.93617,0.081602,0.515769,0.004173,0.404972,0.657456,UP
0.017477,0,0.617021,0.074697,0.470842,0.003467,0.422915,0.414912,DOWN
0.004557,0,0.787234,0.152516,0.663344,0.003467,0.422915,0.414912,UP
0.026769,1,0.87234,0.049478,0.351532,0.003467,0.422915,0.414912,DOWN
0.903102,5,0.851064,0.043803,0.450461,0.003018,0.465044,0.333772,DOWN
0.894164,4,0.148936,0.045214,0.312109,0.002894,0.436561,0.795614,DOWN
0.889341,0,0.510638,0.029663,0.401666,0.001857,0.314345,0.682456,UP
0.027034,0,0.361702,0.115918,0.528563,0.003467,0.422915,0.414912,UP
0.031238,4,0.085106,0.053981,0.1687,0.003467,0.422915,0.414912,DOWN
0.911597,2,0.425532,0.054882,0.529009,0.003646,0.575091,0.448684,UP
0.443387,3,0.787234,0.077219,0.612467,0.005039,0.580269,0.49693,UP
0.027344,0,0.06383,0.047526,0.134633,0.003467,0.422915,0.414912,DOWN
0.880581,4,0.404255,0.03942,0.563225,0.002636,0.516054,0.533333,UP
0.447591,1,0.553191,0.044914,0.554448,0.00322,0.576126,0.247807,DOWN
0.477988,1,0.404255,0.075297,0.50848,0.005228,0.453651,0.314474,UP
0.474094,1,0.106383,0.025219,0.142963,0.001647,0.192387,0.837719,DOWN
0.885403,1,0.042553,0.031014,0.271794,0.002009,0.358105,0.688596,DOWN
0.451042,2,0.255319,0.040831,0.423237,0.002688,0.384516,0.679825,DOWN
0.906818,5,0.829787,0.042903,0.480363,0.002902,0.455722,0.427632,DOWN
0.898854,6,0.617021,0.069052,0.38679,0.004377,0.355515,0.771053,UP
0.00438,3,0.404255,0.045394,0.609938,0.003467,0.422915,0.414912,DOWN
0.434494,3,0.234043,0.055842,0.382178,0.003467,0.422915,0.414912,UP
0.469802,2,0.446809,0.211451,0.642071,0.014356,0.674003,0.32807,UP
0.889341,0,0.489362,0.029602,0.406427,0.001824,0.314604,0.67807,UP
0.470023,0,0.680851,0.027711,0.306159,0.00188,0.208182,0.591667,UP
0.022565,3,0.829787,0.047076,0.464743,0.003467,0.422915,0.414912,DOWN
0.871776,2,0.595745,0.0269,0.530348,0.001687,0.682548,0.630702,UP
0.451263,0,0.340426,0.032214,0.382922,0.00167,0.212066,1.0,DOWN
0.032034,1,0.617021,0.074817,0.316424,0.003467,0.422915,0.414912,UP
0.03137,0,0.425532,0.067371,0.563225,0.003467,0.422915,0.414912,UP
0.433963,5,0.170213,0.045755,0.111128,0.003467,0.422915,0.414912,DOWN
0.443432,4,0.085106,0.041131,0.308242,0.002717,0.362248,0.747807,DOWN
0.867351,6,0.234043,0.024258,0.160369,0.001099,0.197307,0.902632,DOWN
0.868147,3,0.659574,0.042602,0.728206,0.00273,0.520197,0.67193,UP
0.880979,6,1.0,0.029272,0.317465,0.001512,0.354997,0.748246,UP
0.880315,5,0.468085,0.057013,0.571705,0.004051,0.519161,0.187719,UP
0.434184,3,0.255319,0.070524,0.420559,0.003467,0.422915,0.414912,DOWN
0.884695,6,0.702128,0.032965,0.458792,0.002115,0.302693,0.738158,UP
0.469006,5,0.361702,0.054311,0.552812,0.003656,0.502071,0.355263,UP
0.884828,2,0.425532,0.029693,0.590152,0.002009,0.594252,0.395614,DOWN
0.881421,2,0.808511,0.029002,0.531836,0.001944,0.59477,0.247368,DOWN
0.451971,2,0.957447,0.037048,0.635823,0.00257,0.403677,0.544737,DOWN
0.906818,5,0.404255,0.087997,0.606367,0.005816,0.481098,0.500439,UP
0.88912,2,0.659574,0.035577,0.56025,0.002482,0.565769,0.355263,UP
0.455953,2,1.0,0.042692,0.568581,0.002939,0.497411,0.507895,UP
0.898677,2,0.978723,0.090068,0.577358,0.005864,0.527706,0.42807,UP
0.433875,3,0.914894,0.045334,0.390955,0.003467,0.422915,0.414912,DOWN
0.005088,5,0.148936,0.056173,0.205891,0.003467,0.422915,0.414912,UP
0.46905,6,0.723404,0.043023,0.354656,0.002854,0.26463,0.571053,UP
0.442857,5,0.212766,0.041942,0.205147,0.002696,0.24029,0.750439,DOWN
0.000398,3,0.297872,0.13105,0.45537,0.003467,0.422915,0.414912,UP
0.022964,5,0.553191,0.076558,0.311663,0.003467,0.422915,0.414912,UP
0.876554,3,0.234043,0.031374,0.414758,0.001776,0.424392,0.704386,UP
0.899164,6,0.851064,0.086346,0.47471,0.005567,0.416624,0.599123,UP
0.890182,5,0.744681,0.035307,0.827135,0.002395,0.73796,0.422368,DOWN
0.0,1,0.06383,0.045485,0.314639,0.003467,0.422915,0.414912,UP
0.871776,2,0.276596,0.027651,0.457156,0.001799,0.568876,0.626316,UP
0.881421,2,0.404255,0.030623,0.523505,0.00215,0.589332,0.271053,DOWN
0.911199,0,0.085106,0.03882,0.128831,0.002545,0.324702,0.605263,DOWN
0.880713,0,0.787234,0.034166,0.371913,0.001944,0.361212,0.735088,UP
0.017831,1,0.595745,0.056053,0.457602,0.003467,0.422915,0.414912,DOWN
0.885625,6,0.510638,0.082082,0.458792,0.005422,0.370792,0.622368,UP
0.880979,6,0.595745,0.028942,0.323267,0.000779,0.260746,0.706579,UP
0.465156,1,0.191489,0.02603,0.108301,0.00177,0.166235,0.491228,DOWN
0.009646,3,0.255319,0.073976,0.399435,0.003467,0.422915,0.414912,UP
0.447635,2,1.0,0.041462,0.576019,0.002678,0.512947,0.62193,DOWN
0.44706,3,0.87234,0.043653,0.688634,0.003076,0.512688,0.537719,DOWN
0.868192,4,0.489362,0.027291,0.622731,0.001685,0.522527,0.739035,DOWN
0.447856,0,0.808511,0.05209,0.665129,0.00354,0.418695,0.539474,UP
0.030839,2,0.425532,0.123664,0.567837,0.003467,0.422915,0.414912,UP
0.031769,2,0.170213,0.070644,0.033472,0.003467,0.422915,0.414912,UP
0.876687,6,0.319149,0.028822,0.405534,0.001708,0.329104,0.657895,DOWN
0.456175,0,1.0,0.031854,0.377566,0.002113,0.406266,0.702632,UP
0.911508,0,0.234043,0.037889,0.125707,0.002401,0.140601,0.823246,DOWN
0.88912,2,0.446809,0.029272,0.564713,0.002009,0.610564,0.290351,UP
0.433521,2,0.93617,0.051849,0.417435,0.003467,0.422915,0.414912,DOWN
0.474227,4,0.085106,0.024859,0.071854,0.001656,0.145779,0.742544,DOWN
0.868015,0,0.957447,0.030984,0.280125,0.000839,0.191352,0.770614,UP
0.429671,1,0.595745,0.111084,0.663939,0.003467,0.422915,0.414912,UP
