Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
1,19,7,0,0,0,1.0,42,7,2402.0,2,13,467075.0,367981.0,-0.997244,53.204678,31,2,1,345.0,6075.0,0.0,2.0,2,1,1.0,40,7,0,0,3,3,1.0
2,9,3,0,0,0,1.0,24,5,1242.0,1,14,386816.0,349821.0,-2.1981040000000003,53.04549,21,3,5,257.0,5051.0,0.0,1.0,3,5,2.0,50,8,0,0,9,6,2.0
1,5,14,0,0,0,1.0,51,8,803.0,1,4,301543.0,95399.0,-3.396989,50.74981500000001,50,2,2,580.0,3174.0,0.0,2.0,2,2,1.0,17,4,0,0,1,8,1.0
2,9,18,0,0,0,1.0,53,8,1198.0,1,1,458473.0,224450.0,-1.151276,51.915518,43,2,1,481.0,4095.0,0.0,1.0,2,1,2.0,53,8,0,0,9,10,1.0
2,9,14,0,0,0,1.0,37,7,1995.0,2,13,454975.0,302360.0,-1.189459,52.616237,33,2,1,360.0,3263.0,0.0,1.0,1,1,1.0,38,7,0,0,5,8,1.0
1,9,18,0,0,0,1.0,25,5,1968.0,2,8,540360.0,165980.0,0.015263,51.375532,1,1,1,19.0,0.0,0.0,1.0,1,1,2.0,50,8,5,9,0,10,1.0
2,9,3,0,0,0,1.0,43,7,1910.0,2,8,413592.0,302862.0,-1.8006509999999998,52.623354000000006,21,4,3,252.0,6.0,0.0,2.0,4,4,2.0,40,7,0,0,9,5,2.0
3,9,3,0,0,0,1.0,35,6,1997.0,2,5,517095.0,468263.0,-0.210935,54.09695,16,3,2,231.0,165.0,0.0,1.0,2,2,2.0,8,2,0,0,9,3,2.0
2,19,7,0,0,0,1.0,24,5,2287.0,2,3,533570.0,185830.0,-0.074739,51.55555,1,2,1,4.0,10.0,0.0,1.0,1,1,2.0,39,7,0,0,3,2,1.0
1,9,12,0,0,0,1.0,18,4,1229.0,1,8,433835.0,560553.0,-1.473419,54.938504,10,3,1,149.0,19.0,0.0,2.0,1,1,2.0,18,4,0,0,9,4,2.0
2,9,18,0,0,0,1.0,23,5,1796.0,1,12,417581.0,603252.0,-1.724487,55.323025,10,2,4,139.0,1.0,3112.0,2.0,2,4,1.0,1,1,0,0,9,6,2.0
2,9,2,0,0,0,1.0,42,7,1248.0,2,8,367020.0,428530.0,-2.50163,53.752085,4,4,2,70.0,0.0,0.0,1.0,1,1,1.0,72,10,0,0,11,3,1.0
1,9,9,0,0,0,1.0,39,7,1800.0,1,10,423718.0,322996.0,-1.6496240000000002,52.804001,21,2,1,251.0,5121.0,0.0,1.0,1,1,2.0,39,7,0,0,9,6,2.0
2,9,3,0,0,0,1.0,46,8,1390.0,1,15,558582.0,191310.0,0.288229,51.598313,42,2,1,452.0,0.0,0.0,2.0,2,1,2.0,69,10,0,0,9,2,2.0
1,9,6,0,0,0,1.0,29,6,1240.0,1,11,553930.0,189510.0,0.220329,51.58343,1,2,2,15.0,0.0,0.0,1.0,2,2,1.0,19,4,0,0,3,7,1.0
1,3,18,0,0,0,1.0,24,5,124.0,1,11,441970.0,414374.0,-1.366911,53.62422700000001,13,1,1,206.0,0.0,0.0,2.0,1,1,1.0,66,10,5,3,0,1,1.0
3,9,18,0,0,0,1.0,36,7,1242.0,1,11,444830.0,360480.0,-1.331302,53.13959300000001,30,3,1,321.0,1.0,0.0,2.0,3,1,2.0,36,7,0,0,9,7,2.0
2,19,18,0,0,0,1.0,62,9,2143.0,2,1,551236.0,217493.0,0.193608,51.835574,42,3,1,463.0,11.0,0.0,2.0,1,1,1.0,28,6,0,0,19,3,1.0
2,9,10,0,0,0,1.0,28,6,1390.0,1,13,332610.0,337110.0,-3.003911,52.927151,22,2,1,286.0,5069.0,0.0,2.0,2,1,2.0,28,6,0,0,9,7,2.0
1,9,18,0,0,0,1.0,22,5,1061.0,1,11,362280.0,498390.0,-2.582231,54.379601,3,2,2,65.0,6.0,0.0,2.0,2,1,2.0,39,7,0,0,9,7,2.0
1,9,9,0,0,0,1.0,30,6,1598.0,1,13,493809.0,182307.0,-0.648994,51.531888,43,2,1,473.0,7302.0,7302.0,2.0,2,1,1.0,49,8,0,0,1,9,2.0
1,9,18,0,0,0,1.0,69,10,1598.0,1,14,471735.0,173933.0,-0.96886,51.459837,43,2,1,472.0,329.0,3345.0,1.0,2,1,1.0,67,10,0,0,1,10,1.0
3,9,8,0,0,0,1.0,43,7,1229.0,1,1,589875.0,264722.0,0.77998,52.247911,37,3,3,414.0,692.0,0.0,2.0,1,2,1.0,25,5,0,0,9,2,1.0
2,9,4,0,0,0,1.0,46,8,1997.0,2,4,453489.0,343595.0,-1.204673,52.98703100000001,31,3,1,346.0,610.0,0.0,1.0,1,1,1.0,30,6,0,0,9,8,2.0
2,9,18,0,0,11,1.0,38,7,1596.0,1,8,432159.0,550022.0,-1.500748,54.843983,10,3,2,150.0,1052.0,5032.0,1.0,1,1,1.0,46,8,0,0,9,3,2.0
2,9,2,0,0,0,1.0,28,6,2765.0,2,19,395294.0,222233.0,-2.0698,51.898622,53,2,1,620.0,46.0,0.0,1.0,1,1,2.0,79,11,0,0,9,6,2.0
2,9,18,0,0,0,1.0,31,6,1248.0,2,2,387044.0,286851.0,-2.192192,52.47942800000001,21,2,1,254.0,449.0,100.0,2.0,1,1,1.0,83,11,0,0,9,8,2.0
1,9,3,0,0,0,1.0,52,8,1968.0,2,9,365381.0,171946.0,-2.499524,51.445437,52,3,3,612.0,0.0,0.0,1.0,1,1,2.0,52,8,0,0,9,7,2.0
3,9,16,0,0,0,1.0,24,5,1390.0,1,9,450350.0,375800.0,-1.246381,53.276799,30,3,1,321.0,616.0,0.0,2.0,3,1,2.0,24,5,0,0,9,4,2.0
1,9,12,0,0,0,1.0,27,6,1796.0,2,2,535350.0,182030.0,-0.05054,51.520978,1,2,1,5.0,11.0,0.0,1.0,2,1,1.0,30,6,0,0,9,2,2.0
1,9,18,0,0,0,1.0,64,9,2993.0,2,11,330383.0,149294.0,-2.998612,51.23856,52,2,5,607.0,0.0,0.0,1.0,1,4,2.0,9,2,6,9,0,3,1.0
2,9,18,0,0,0,1.0,37,7,1598.0,1,14,386130.0,403660.0,-2.210707,53.529413,6,2,3,102.0,664.0,0.0,1.0,2,2,2.0,37,7,0,0,9,2,2.0
3,9,18,0,0,0,1.0,33,6,1998.0,2,7,526722.0,408044.0,-0.088599,53.553735,16,3,5,233.0,46.0,0.0,1.0,2,3,2.0,55,8,0,0,9,1,2.0
1,9,12,0,0,0,1.0,78,11,1596.0,1,12,538760.0,169440.0,-0.006359,51.407017,1,2,1,19.0,222.0,0.0,1.0,2,1,1.0,16,4,0,0,1,10,1.0
1,9,4,0,0,0,1.0,46,8,1956.0,2,5,545490.0,174950.0,0.092596,51.454842,1,4,1,18.0,2.0,0.0,1.0,3,1,1.0,35,6,0,0,9,6,1.0
1,9,18,0,0,0,1.0,28,6,2926.0,2,14,440746.0,549234.0,-1.367151,54.83628,11,3,2,169.0,1285.0,0.0,1.0,1,1,1.0,28,6,0,0,9,5,1.0
2,9,17,0,0,0,1.0,33,6,2198.0,2,1,152290.0,32471.0,-5.468129,50.140458,50,2,1,596.0,0.0,0.0,2.0,1,1,2.0,35,6,0,0,9,4,1.0
1,9,9,0,0,0,1.0,61,9,2151.0,2,16,520510.0,187570.0,-0.26242600000000005,51.574126,1,2,1,28.0,454.0,0.0,1.0,2,1,1.0,18,4,0,0,3,6,1.0
2,9,17,0,0,0,1.0,25,5,1398.0,2,11,382324.0,159562.0,-2.255114,51.334872,54,2,2,635.0,3109.0,216.0,2.0,2,2,2.0,25,5,0,0,9,9,2.0
2,9,18,0,0,0,1.0,23,5,1968.0,2,7,460897.0,299303.0,-1.102565,52.58812800000001,33,2,2,367.0,5199.0,582.0,1.0,1,1,1.0,23,5,0,0,9,2,2.0
1,9,5,0,0,0,1.0,72,10,1339.0,1,8,514442.0,205115.0,-0.344212,51.733074,41,2,1,434.0,5183.0,414.0,2.0,2,1,2.0,50,8,0,0,9,7,2.0
1,9,9,0,0,0,1.0,43,7,1229.0,1,10,469464.0,339677.0,-0.967585,52.949987,31,2,1,347.0,0.0,0.0,2.0,2,1,1.0,41,7,0,0,1,6,1.0
2,9,3,0,0,0,1.0,25,5,1242.0,1,12,366810.0,393307.0,-2.501053,53.43549,7,2,1,128.0,62.0,574.0,2.0,2,1,2.0,25,5,0,0,9,1,2.0
2,9,4,0,0,0,1.0,37,7,1975.0,1,5,526187.0,201382.0,-0.175576,51.697009,41,3,1,33.0,1000.0,667.0,1.0,3,1,1.0,19,4,0,0,3,5,2.0
2,9,6,0,0,0,1.0,28,6,1596.0,1,8,454472.0,345727.0,-1.189674,53.006095,31,2,1,346.0,0.0,0.0,1.0,2,1,2.0,28,6,0,0,9,2,2.0
1,8,7,0,0,0,1.0,35,6,1797.0,8,3,529260.0,179580.0,-0.139164,51.500386,1,2,1,1.0,0.0,0.0,1.0,1,1,1.0,35,6,0,0,8,2,1.0
2,9,18,0,0,0,1.0,46,8,2351.0,1,11,451895.0,411614.0,-1.217323,53.598534,14,2,2,211.0,1.0,0.0,2.0,1,2,2.0,11,3,0,0,9,1,2.0
2,9,18,0,0,0,1.0,40,7,1995.0,2,3,328126.0,390022.0,-3.082504,53.402106,5,2,1,95.0,0.0,0.0,1.0,1,1,1.0,12,3,0,0,4,1,2.0
1,9,9,0,0,0,1.0,27,6,1360.0,1,13,489073.0,413809.0,-0.6550600000000001,53.61326800000001,16,2,1,232.0,1430.0,0.0,1.0,2,1,2.0,41,7,0,0,9,8,2.0
1,9,9,0,0,0,1.0,56,9,1598.0,1,2,391670.0,293580.0,-2.12425,52.540012,20,2,2,303.0,463.0,4563.0,1.0,2,2,2.0,53,8,0,0,9,10,2.0
3,9,10,0,0,0,1.0,29,6,1461.0,2,3,378880.0,407450.0,-2.320333,53.563235,6,3,2,101.0,6053.0,0.0,1.0,3,2,2.0,47,8,0,0,9,4,2.0
2,9,18,0,0,0,1.0,24,5,1597.0,1,13,530980.0,167870.0,-0.118728,51.394756,1,2,1,20.0,0.0,0.0,1.0,1,1,2.0,58,9,0,0,9,3,2.0
1,9,18,0,10,11,1.0,28,6,1596.0,1,14,426888.0,556799.0,-1.582196,54.90519200000001,10,2,2,146.0,4015.0,4020.0,1.0,2,2,2.0,56,9,0,0,9,1,2.0
1,9,9,0,0,0,1.0,24,5,1968.0,2,6,383470.0,432760.0,-2.252394,53.790889,4,2,1,72.0,0.0,0.0,1.0,2,1,1.0,22,5,0,0,1,2,1.0
2,8,18,0,0,0,1.0,62,9,2664.0,2,16,528130.0,180780.0,-0.154999,51.51142700000001,1,2,2,1.0,0.0,0.0,1.0,1,2,1.0,48,8,0,0,8,3,1.0
2,9,3,0,0,0,1.0,33,6,1598.0,1,7,255399.0,132768.0,-4.065518,51.075967,50,3,1,582.0,3125.0,361.0,2.0,2,1,2.0,33,6,0,0,9,8,2.0
2,9,10,0,0,0,1.0,26,6,2143.0,2,4,582439.0,205177.0,0.639542,51.715647,42,2,2,458.0,0.0,0.0,2.0,1,1,2.0,48,8,0,0,9,7,2.0
1,9,9,0,0,0,1.0,56,9,2000.0,2,9,454939.0,206150.0,-1.20555,51.751358,43,2,1,482.0,4495.0,0.0,1.0,2,1,1.0,25,5,0,0,1,9,1.0
1,9,11,0,0,0,1.0,34,6,1364.0,1,1,501385.0,231256.0,-0.525555,51.970539,40,2,2,424.0,1.0,0.0,2.0,2,2,1.0,8,2,0,0,9,3,1.0
1,9,9,0,0,0,1.0,26,6,1390.0,1,12,526660.0,259230.0,-0.14743,52.216731,35,2,2,395.0,1040.0,0.0,2.0,1,2,2.0,55,8,0,0,9,9,2.0
1,8,18,0,0,0,1.0,59,9,2664.0,2,13,530330.0,181600.0,-0.123011,51.518293,1,2,1,2.0,0.0,40.0,1.0,2,1,2.0,51,8,0,0,4,8,1.0
1,9,13,0,0,0,1.0,30,6,1998.0,1,10,504688.0,249307.0,-0.471967,52.13216,40,4,3,420.0,5141.0,0.0,1.0,3,1,2.0,42,7,0,0,9,4,1.0
1,9,9,0,0,0,1.0,51,8,1999.0,1,13,546680.0,164120.0,0.105236,51.357223,1,2,2,19.0,0.0,0.0,1.0,2,2,1.0,28,6,0,0,9,7,1.0
3,9,3,0,0,0,1.0,35,6,1995.0,2,3,511717.0,196298.0,-0.386475,51.65438,41,3,2,437.0,308.0,0.0,1.0,2,2,2.0,24,5,0,0,9,9,1.0
1,9,18,0,4,0,1.0,55,8,1598.0,1,12,536570.0,171630.0,-0.036983,51.427228,1,2,1,7.0,0.0,0.0,1.0,1,1,2.0,55,8,0,0,9,2,2.0
2,9,18,0,0,0,1.0,54,8,1597.0,2,1,370602.0,365785.0,-2.441416,53.188337,7,2,2,129.0,533.0,0.0,1.0,1,1,1.0,65,9,0,0,9,4,2.0
1,9,18,0,0,0,1.0,40,7,2987.0,2,7,432192.0,265419.0,-1.529495,52.285973,23,1,1,294.0,0.0,0.0,1.0,1,1,2.0,12,3,5,2,0,4,1.0
1,9,3,0,0,0,1.0,39,7,1242.0,1,9,451630.0,520304.0,-1.202828,54.575322,17,2,4,243.0,66.0,171.0,2.0,1,3,2.0,8,2,0,0,9,8,2.0
2,9,18,0,0,0,1.0,42,7,1796.0,1,8,406980.0,279560.0,-1.898805,52.413995,20,2,2,300.0,0.0,0.0,1.0,1,2,2.0,23,5,0,0,9,1,2.0
1,9,5,0,0,0,1.0,41,7,1595.0,1,14,481612.0,389103.0,-0.77423,53.392465,32,2,1,356.0,631.0,170.0,1.0,2,1,1.0,70,10,0,0,19,8,1.0
2,9,18,0,0,0,1.0,40,7,1997.0,2,14,385140.0,434130.0,-2.227111,53.80325300000001,4,2,1,72.0,0.0,0.0,1.0,1,1,1.0,35,6,0,0,1,1,1.0
2,9,18,0,0,0,1.0,54,8,1198.0,1,10,371300.0,408780.0,-2.434893,53.574828,6,2,2,100.0,676.0,676.0,1.0,2,1,2.0,54,8,0,0,9,1,2.0
1,9,18,0,0,0,1.0,85,11,1560.0,2,1,310780.0,89982.0,-3.264778,50.702609,50,2,4,580.0,3052.0,0.0,2.0,2,2,1.0,54,8,0,0,9,5,1.0
2,9,18,0,0,0,1.0,42,7,1968.0,2,8,373240.0,410420.0,-2.405737,53.589671,6,2,1,100.0,58.0,0.0,1.0,1,1,2.0,37,7,0,0,9,1,1.0
2,10,3,0,0,0,1.0,35,6,2298.0,2,3,537850.0,183040.0,-0.014134,51.52945,1,3,3,5.0,12.0,11.0,1.0,1,1,2.0,27,6,0,0,9,8,1.0
1,9,9,0,0,0,1.0,30,6,1896.0,2,14,473382.0,232544.0,-0.932827,51.986514,43,2,4,476.0,1.0,791.0,2.0,1,1,1.0,30,6,0,0,9,1,1.0
1,21,7,0,0,0,1.0,53,8,11967.0,2,11,248738.0,74691.0,-4.136575,50.552357,50,1,1,589.0,386.0,0.0,1.0,1,1,1.0,53,8,0,0,21,3,1.0
2,3,18,0,0,0,1.0,18,4,125.0,1,2,404821.0,292802.0,-1.93036,52.533063,20,2,1,305.0,0.0,0.0,1.0,2,1,1.0,18,4,0,0,3,1,1.0
1,9,17,0,0,0,1.0,20,4,1328.0,1,6,450534.0,404358.0,-1.239057,53.533454000000006,14,1,2,211.0,0.0,0.0,2.0,1,1,2.0,20,4,0,0,9,7,2.0
3,9,2,0,0,0,1.0,38,7,1390.0,1,7,363830.0,430580.0,-2.550246,53.770297,4,5,4,83.0,677.0,0.0,2.0,2,4,1.0,51,8,0,0,9,9,1.0
1,9,9,0,0,0,1.0,70,10,1390.0,1,10,436519.0,566799.0,-1.430735,54.994441,10,2,1,149.0,194.0,3170.0,1.0,2,1,1.0,45,7,0,0,9,2,2.0
2,9,18,0,0,0,1.0,19,4,999.0,1,13,431900.0,334890.0,-1.527102,52.910497,30,6,2,323.0,38.0,0.0,1.0,6,2,1.0,47,8,0,0,9,4,1.0
1,5,18,0,0,0,1.0,52,8,999.0,1,10,430664.0,456307.0,-1.533682,54.001887,12,2,1,182.0,59.0,145.0,1.0,1,1,1.0,52,8,0,0,5,7,1.0
1,5,4,0,0,0,1.0,42,7,498.0,1,16,455945.0,307803.0,-1.174213,52.665064,33,2,1,364.0,2703.0,0.0,1.0,1,1,2.0,42,7,0,0,5,1,2.0
1,5,13,0,0,0,1.0,25,5,899.0,1,20,499883.0,441849.0,-0.482669,53.863257,16,2,1,231.0,1248.0,0.0,2.0,1,1,1.0,25,5,0,0,5,8,1.0
1,9,18,0,0,0,1.0,67,10,1589.0,1,18,474634.0,172518.0,-0.927438,51.446742,43,2,1,475.0,3350.0,7504.0,1.0,2,1,2.0,79,11,0,0,11,10,2.0
2,9,18,0,0,0,1.0,25,5,1242.0,1,3,431521.0,435147.0,-1.52278,53.811661,13,2,2,204.0,0.0,0.0,1.0,2,2,1.0,28,6,0,0,9,6,2.0
1,9,5,0,0,0,1.0,25,5,1598.0,1,6,419437.0,252423.0,-1.7172189999999998,52.169732,23,2,1,293.0,0.0,4632.0,2.0,1,1,2.0,25,5,0,0,9,8,2.0
1,9,5,0,0,0,1.0,60,9,998.0,1,5,517580.0,296360.0,-0.267256,52.552393,35,2,1,394.0,0.0,1260.0,1.0,2,1,1.0,60,9,0,0,1,8,2.0
1,9,3,0,0,0,1.0,25,5,1968.0,2,5,384000.0,395760.0,-2.242433,53.458344,6,2,3,102.0,0.0,5219.0,1.0,2,1,2.0,24,5,0,0,9,1,1.0
2,9,18,0,0,0,1.0,31,6,1995.0,2,4,534630.0,185180.0,-0.059707,51.549457,1,2,3,4.0,104.0,0.0,1.0,1,3,1.0,19,4,0,0,9,3,2.0
4,9,18,0,0,0,1.0,23,5,1248.0,2,7,446471.0,218887.0,-1.326504,51.866633,43,4,1,485.0,4260.0,0.0,2.0,2,1,1.0,29,6,0,0,5,8,1.0
2,9,2,0,0,0,1.0,40,7,1560.0,2,4,348150.0,557300.0,-2.810214,54.907709,3,2,1,62.0,69.0,0.0,2.0,2,1,1.0,40,7,0,0,9,6,1.0
2,9,18,0,0,0,1.0,34,6,998.0,1,1,416088.0,433587.0,-1.757234,53.798343,13,2,2,200.0,0.0,0.0,1.0,2,1,1.0,34,6,0,0,9,1,1.0
2,9,3,0,0,0,1.0,40,7,1296.0,1,44,623325.0,309355.0,1.298985,52.635959,36,2,2,404.0,147.0,1151.0,1.0,2,1,2.0,40,7,0,0,9,1,2.0
3,9,3,0,0,0,1.0,80,11,1388.0,1,2,343339.0,391141.0,-2.8539220000000003,53.41401800000001,5,3,6,90.0,0.0,0.0,1.0,2,4,1.0,42,7,0,0,9,1,1.0
4,9,2,0,0,0,1.0,46,8,1796.0,1,12,409570.0,282940.0,-1.860631,52.444343,20,4,1,300.0,0.0,0.0,1.0,1,1,2.0,32,6,0,0,9,4,1.0
2,9,3,0,0,0,1.0,43,7,1796.0,1,13,527000.0,183170.0,-0.170413,51.533161,1,3,2,1.0,0.0,0.0,1.0,2,2,2.0,52,8,0,0,9,5,2.0
2,9,4,0,0,0,1.0,71,10,1396.0,1,1,403600.0,294000.0,-1.948347,52.54384200000001,20,2,2,305.0,4041.0,0.0,1.0,1,1,1.0,34,6,0,0,9,1,2.0
2,9,3,0,0,0,1.0,42,7,1242.0,1,4,547783.0,207021.0,0.139073,51.74241,42,3,2,456.0,0.0,11.0,2.0,2,1,2.0,42,7,0,0,9,8,2.0
3,9,18,0,0,0,1.0,22,5,1390.0,1,8,353482.0,363413.0,-2.697265,53.16579100000001,7,3,3,130.0,51.0,0.0,2.0,3,1,2.0,21,5,0,0,9,4,1.0
2,9,9,0,0,0,1.0,57,9,1998.0,1,9,520510.0,187600.0,-0.262416,51.574395,1,2,1,28.0,454.0,0.0,1.0,1,1,1.0,22,5,0,0,2,3,2.0
3,9,18,0,0,0,1.0,24,5,1753.0,2,11,537390.0,191860.0,-0.017315999999999998,51.608818,1,3,2,13.0,112.0,0.0,1.0,2,2,1.0,29,6,0,0,9,3,1.0
2,9,3,0,0,0,1.0,27,6,1956.0,2,4,390750.0,297330.0,-2.1379200000000003,52.573709,20,3,2,309.0,449.0,0.0,1.0,2,2,2.0,27,6,0,0,9,7,2.0
2,9,18,0,0,0,1.0,20,4,1598.0,1,5,431800.0,571076.0,-1.504017,55.033196,10,2,1,148.0,202.0,2177.0,1.0,1,1,2.0,69,10,0,0,9,8,1.0
7,19,18,0,0,0,1.0,25,5,1995.0,2,2,423521.0,434343.0,-1.644332,53.80485600000001,13,7,5,204.0,647.0,0.0,1.0,1,1,1.0,20,4,0,0,9,7,1.0
2,11,18,0,0,0,1.0,54,8,9360.0,2,7,415909.0,433394.0,-1.7599619999999998,53.796613,13,2,6,200.0,6181.0,0.0,1.0,2,4,2.0,64,9,0,0,11,1,1.0
1,9,18,0,0,9,1.0,58,9,1339.0,1,6,165414.0,44714.0,-5.292344,50.255721,50,1,2,596.0,3301.0,0.0,2.0,1,1,2.0,58,9,0,0,9,3,2.0
1,9,17,0,0,0,1.0,69,10,1598.0,1,2,384310.0,404790.0,-2.23822,53.53951800000001,6,2,1,101.0,576.0,576.0,2.0,2,1,1.0,31,6,0,0,1,3,1.0
2,4,18,0,0,0,1.0,46,8,124.0,1,16,529980.0,408504.0,-0.039259,53.55707099999999,16,2,2,233.0,0.0,0.0,1.0,2,2,1.0,46,8,0,0,4,5,1.0
2,9,18,0,0,0,1.0,34,6,2231.0,2,7,428925.0,557638.0,-1.550345,54.912618,10,2,1,150.0,1288.0,0.0,2.0,1,1,1.0,33,6,0,0,19,2,1.0
2,9,18,0,0,0,1.0,46,8,1985.0,1,17,441924.0,390415.0,-1.370804,53.408891,14,4,3,213.0,631.0,0.0,1.0,4,3,1.0,54,8,0,0,9,2,2.0
1,9,9,0,10,10,1.0,52,8,1248.0,2,5,395710.0,287350.0,-2.064601,52.484053,20,2,2,305.0,0.0,0.0,1.0,1,1,2.0,52,8,0,0,9,3,2.0
1,8,18,0,0,0,1.0,49,8,1896.0,2,14,424217.0,563822.0,-1.623262,54.968437,10,2,7,147.0,189.0,119.0,1.0,1,7,1.0,26,6,0,0,8,10,1.0
1,9,9,0,0,0,1.0,36,7,1968.0,2,2,350929.0,382747.0,-2.738436,53.339336,7,2,1,124.0,0.0,0.0,1.0,2,1,2.0,49,8,0,0,9,2,2.0
1,9,18,0,0,0,1.0,19,4,1198.0,1,12,403681.0,296291.0,-1.947128,52.564438,20,1,2,307.0,34.0,0.0,1.0,1,1,2.0,17,4,0,0,9,1,1.0
2,9,18,0,0,0,1.0,35,6,1995.0,1,7,528700.0,177060.0,-0.148145,51.477867,1,2,1,10.0,0.0,3216.0,1.0,1,1,1.0,37,7,0,0,9,2,1.0
4,9,18,0,0,0,1.0,31,6,1968.0,2,6,515370.0,191630.0,-0.335229,51.611689,1,4,6,29.0,410.0,0.0,1.0,3,3,2.0,31,6,0,0,9,7,2.0
1,9,7,4,0,0,1.0,27,6,1360.0,1,11,355370.0,428610.0,-2.678305,53.751934,4,2,1,83.0,675.0,0.0,1.0,2,1,2.0,35,6,0,0,1,2,2.0
2,9,3,0,0,0,1.0,24,5,1995.0,1,4,517127.0,249292.0,-0.290327,52.129531,40,2,2,424.0,1042.0,51.0,1.0,2,2,2.0,22,5,0,0,9,8,1.0
1,9,18,0,0,0,1.0,46,8,1998.0,1,10,246563.0,54388.0,-4.1589269999999985,50.369334,50,2,1,583.0,0.0,0.0,1.0,2,1,2.0,50,8,0,0,9,1,2.0
1,19,4,0,0,0,1.0,40,7,1968.0,2,1,452402.0,347808.0,-1.220182,53.02500600000001,31,2,1,340.0,6009.0,0.0,1.0,2,1,2.0,28,6,0,0,9,6,1.0
1,9,5,0,0,0,1.0,38,7,1896.0,2,12,369540.0,422790.0,-2.462848,53.700649,4,2,1,70.0,0.0,0.0,1.0,2,1,1.0,37,7,0,0,1,1,2.0
1,9,18,0,0,0,1.0,51,8,1896.0,2,11,477091.0,202506.0,-0.885516,51.715995,43,2,3,480.0,4009.0,0.0,2.0,2,3,2.0,75,10,0,0,9,8,2.0
2,9,13,0,0,0,1.0,83,11,1296.0,1,8,378600.0,388050.0,-2.3232310000000003,53.388851,6,3,4,112.0,0.0,0.0,1.0,2,3,2.0,83,11,0,0,9,9,1.0
2,9,18,0,0,0,1.0,43,7,1560.0,2,11,406400.0,276760.0,-1.907385,52.38883,22,2,1,270.0,0.0,0.0,2.0,2,1,2.0,43,7,0,0,9,3,2.0
2,19,18,0,0,0,1.0,42,7,2148.0,2,7,623305.0,309554.0,1.298824,52.637754,36,2,1,404.0,1151.0,0.0,1.0,2,1,1.0,42,7,0,0,19,5,1.0
3,9,10,0,0,0,1.0,21,5,1390.0,1,12,494923.0,414898.0,-0.56633,53.622027,16,3,2,232.0,1207.0,0.0,2.0,3,2,2.0,21,5,0,0,9,8,2.0
1,9,18,0,0,11,1.0,27,6,1149.0,1,10,416543.0,546477.0,-1.744117,54.812883,11,2,3,169.0,6301.0,0.0,2.0,2,2,2.0,46,8,0,0,9,1,2.0
2,9,18,0,0,0,1.0,18,4,1598.0,2,2,430299.0,566231.0,-1.528011,54.989753,10,2,3,148.0,187.0,6605.0,1.0,1,3,2.0,29,6,0,0,9,9,2.0
2,9,18,0,0,0,1.0,51,8,1332.0,1,3,413491.0,183825.0,-1.806814,51.553153,54,2,2,633.0,0.0,0.0,1.0,2,2,2.0,51,8,0,0,9,6,2.0
2,9,5,0,0,0,1.0,41,7,1248.0,2,4,531150.0,174590.0,-0.113801,51.455108,1,2,2,9.0,204.0,2214.0,1.0,1,1,1.0,38,7,0,0,9,4,2.0
3,19,3,0,0,0,1.0,48,8,1560.0,2,6,492254.0,171302.0,-0.674277,51.433219,43,3,2,470.0,330.0,0.0,2.0,1,1,1.0,19,4,0,0,9,10,1.0
1,9,9,0,0,0,1.0,26,6,998.0,1,2,374900.0,442530.0,-2.383278,53.878354,4,2,1,80.0,671.0,0.0,1.0,1,1,2.0,26,6,0,0,9,8,2.0
3,11,18,0,0,0,1.0,47,8,4250.0,2,10,372483.0,355671.0,-2.412394,53.097526,7,3,2,129.0,534.0,0.0,2.0,3,2,1.0,47,8,0,0,11,4,1.0
3,19,18,0,0,0,1.0,37,7,2464.0,2,7,444098.0,384284.0,-1.338956,53.353609,14,3,3,215.0,57.0,0.0,2.0,1,3,2.0,19,4,0,0,9,3,1.0
1,9,18,0,0,0,1.0,28,6,1968.0,2,5,440277.0,390319.0,-1.39559,53.40815600000001,14,5,5,215.0,1.0,0.0,1.0,4,4,2.0,4,1,0,0,9,8,2.0
1,9,7,0,0,6,1.0,47,8,1248.0,2,1,572597.0,273783.0,0.5318,52.334978,37,2,1,411.0,11.0,624.0,1.0,1,1,2.0,47,8,0,0,9,6,2.0
3,9,4,0,0,0,1.0,40,7,1390.0,1,8,491744.0,181173.0,-0.6790510000000001,51.522033,43,3,3,477.0,4.0,0.0,2.0,2,3,2.0,27,6,0,0,19,2,2.0
1,9,6,0,0,0,1.0,44,7,1229.0,1,4,435820.0,552739.0,-1.443407,54.868151,10,2,1,150.0,690.0,0.0,1.0,2,1,2.0,28,6,0,0,9,2,2.0
